Reactive.Time;Time span;Bathroom Light (20W) [var];Bathroom Mirror Light 10 W (LED) [var];Kitchen Light (20W) [var];Cellar Light (20W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bedroom Light (20W) [var];Children Room Light Device (20W) [var];AFK BM-2N [var];Eye Glass Cleaner Grundig UC 5020 [var];Clatronic MS 3249 Milk Foamer [var];Nespresso Coffee Machine, Single Cup [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Dishwasher NEFF SD6P1F (2011) [var];Christopeit Treadmill TM 2 Pro [var];Lawn Mower / Sabo 32-EL [var];Digitalpiano / Kawai CN-23 [var];Lamp Ikea V1017 Jansjo [var];AEG SB 2E 650 R [var];Cordless Screwdriver / Bosch PSR 18 LI-2 [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];TFT Monitor Samsung S27C750P [var];Active Speaker Trust Tytan 2.1 [var];Gaming Computer [var];Cell Phone Samsung Charging [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Westinghouse Fanaway [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Microwave / Panasonic NN 5259 [var];Kitchen Machine Bosch UM4VE2B [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Immersion Blender Noah Hit Top [var];Fondue / Unold 48746 Asia [var];Bauknecht GTE 260 [var];Dryer / Miele T 8626 WP [var];Electronic Hometrainer / Kettler Satura E [var];Hair Dryer Braun Silencio 1250 [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Phone Siemens Gigaset C320 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];External Harddrive Iomega 3.5" [var];Nintendo Wii [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Samsung CLP-315W [var];Fax / Phillips Faxjet 525 Primo (IPF525) [var];Microsoft Xbox 360 [var];Yamaha RX-V667 [var];Router O2 Box 6431 [var];
5694;3.22:54:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1308124137417765;0;0;0,41325261104904015;0,02;4,127697898999978;0;0;0,49421798780832654;0;0;0;4,6031301710656924;10,551947033887526;0,08598522381692278;0,9119509310240651;0;0,7898635700657466;0,1;1,340447647100186;1,99106529508197;0;0;0;0;0;0;4,186087677324832;0;0;0;0;0;0;0;0;0;0;1,42602279758494;0;0,1;0;0;6,89531704918033;0;0;0,7004566279795867;0;2,70724770491803;-4,08823868852459;4,972524874354805;1,7771400921821865;1,2662681638375286;4,268666416075804;-19,581057704918038;
5695;3.22:55:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1311038422789776;0;0;0,41330978204735785;0,02;4,133983178802844;0;0;0,49424442591348805;0;0;0;4,6040691550155195;10,551998416548717;0,08598673205411918;0,9119809755454678;0;0,7899681358007841;0,1;1,3404753340724556;1,991256065573767;0;0;0;0;0;0;4,186158686833067;0;0;0;0;0;0;0;0;0;0;1,426049850551723;0;0,1;0;0;6,89531704918033;0;0;0,7004862505577024;0;2,70767885245902;-4,08823868852459;4,972542348302936;1,7772425031954595;1,2663074871022955;4,268812173835725;-19,581057704918038;
5696;3.22:56:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1312117496701823;0;0;0,41332837513720494;0,02;4,152004876665078;0;0;0,4942577553502046;0;0;0;4,604287301582114;10,552136305807315;0,08598788300513246;0,912008858815008;0;0,7899705608659965;0,1;1,3406456979978518;1,991783081967215;0;0;0;0;0;0;4,186242750412515;0;0;0;0;0;0;0;0;0;0;1,426099382146667;0;0,1;0;0;6,89531704918033;0;0;0,7004879367284125;0;2,70767885245902;-4,08823868852459;4,972615376459074;1,7772593276675936;1,2663540952492773;4,268877204446827;-19,58079213114754;
5697;3.22:57:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1314014097601444;0;0;0,4133640365873402;0,02;4,172444667340062;0;0;0,49432213150344256;0;0;0;4,604524396979833;10,556375418367763;0,08598834442755113;0,9120255727103178;0;0,7900267953926418;0,1;1,340679508798606;1,991790491803282;0;0;0;0;0;0;4,186613231129073;0;0;0;0;0;0;0;0;0;0;1,4261366991632616;0;0,1;0;0;6,89531704918033;0;0;0,7005208873980853;0;2,70767885245902;-4,08823868852459;4,972743809691654;1,777290040151661;1,2663726037705418;4,2689008179921935;-19,58079213114754;
5698;3.22:58:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1314049030306643;0;0;0,4134434593378357;0,02;4,1763656192825485;0;0;0,49434682060264523;0;0;0;4,604562743422265;10,55678890760705;0,08598958198392963;0,9120337414760042;0;0,7900523797095153;0,1;1,3407304461402916;1,9919148524590131;0;0;0;0;0;0;4,1871197013551855;0;0;0;0;0;0;0;0;0;0;1,4261587786427725;0;0,1;0;0;6,8954770491803306;0;0;0,7005350059755042;0;2,70767885245902;-4,08823868852459;4,972774741635821;1,7773159455016574;1,266459442039299;4,268916366772;-19,58079213114754;
5699;3.22:59:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1314646128662527;0;0;0,4134702868109448;0,02;4,185886133123576;0;0;0,494392048295418;0;0;0;4,605151663577167;10,557406747768995;0,0859922131160298;0,912089307397976;0;0,7900590119623597;0,1;1,3408105148760325;1,991938360655737;0;0;0;0;0;0;4,187361653525928;0;0;0;0;0;0;0;0;0;0;1,4261658808799698;0;0,1;0;0;6,8954770491803306;0;0;0,7005369750599189;0;2,70767885245902;-4,08823868852459;4,973110971758691;1,7774172604797156;1,266471613136862;4,269344308785452;-19,58062721311476;
5700;3.23:00:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1315395936955865;0;0;0,4136621857464509;0,02;4,209163740929843;0;0;0,494437867652073;0;0;0;4,605260318477363;10,558211558111221;0,08599298495834051;0,9121746946404756;0;0,7900726348858681;0,1;1,3410103093565178;1,9921757868852419;0;0;0;0;0;0;4,187585237698031;0;0;0;0;0;0;0;0;0;0;1,4261894600257536;0;0,1;0;0;6,8954770491803306;0;0;0,7005405641354406;0;2,70767885245902;-4,08823868852459;4,97334883589647;1,777428524516131;1,2664991991344439;4,269389559042677;-19,58062721311476;
5701;3.23:01:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1316974076095234;0;0;0,41368476900655216;0,02;4,215294406395462;0;0;0,49444136823622653;0;0;0;4,6057853535489555;10,55862570382798;0,08599997706066828;0,9122267077904921;0;0,7900852133067444;0,1;1,3410368017009895;1,992389016393447;0;0;0;0;0;0;4,187683735086835;0;0;0;0;0;0;0;0;0;0;1,4262112088450674;0;0,1;0;0;6,89549393442624;0;0;0,7005508762156005;0;2,70767885245902;-4,08823868852459;4,973441006174445;1,7774301436352007;1,2665690725184848;4,2702084153814726;-19,58061540983607;
5702;3.23:02:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,131699093609164;0;0;0,41371131123763527;0,02;4,306220731148105;0;0;0,49445925863469115;0;0;0;4,606418925641975;10,562388467706695;0,08600154511907333;0,9122802759283096;0;0,7900998999231598;0,1;1,3410928042613124;1,9927125737704898;0;0;0;0;0;0;4,187831472937149;0;0;0;0;0;0;0;0;0;0;1,4262573744842877;0;0,1;0;0;6,89549393442624;0;0;0,7005527668008718;0;2,70767885245902;-4,08823868852459;4,973552506789609;1,7774312766759022;1,2665729650890354;4,270209290981577;-19,58061540983607;
5703;3.23:03:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1317179745455794;0;0;0,4137308137460906;0,02;4,316746031646238;0;0;0,4944614418173772;0;0;0;4,606620703588931;10,562752677502662;0,0860179181379619;0,9123354457273373;0;0,7901014916546522;0,1;1,341117170594288;1,992757704918031;0;0;0;0;0;0;4,187870098973976;0;0;0;0;0;0;0;0;0;0;1,4262944682573437;0;0,1;0;0;6,89549393442624;0;0;0,7005679393471195;0;2,70767885245902;-4,08823868852459;4,973821444489272;1,7774592077590847;1,2666137722170911;4,270217407727349;-19,58061540983607;
5704;3.23:04:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,131764530654305;0;0;0,4138057776917407;0,02;4,3200755000132816;0;0;0,49446622029705317;0;0;0;4,606851648691702;10,563962759164752;0,08601880500960493;0,9124340492600115;0;0,7901026738397019;0,1;1,3411746812266603;1,992968360655733;0;0;0;0;0;0;4,188011768869474;0;0;0;0;0;0;0;0;0;0;1,4263726412931714;0;0,1;0;0;6,89549393442624;0;0;0,7006114507068705;0;2,70767885245902;-4,08823868852459;4,974325245258337;1,777598157791906;1,266621586548566;4,27024137908821;-19,58027459016393;
5705;3.23:05:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,131775847968339;0;0;0,41383815772004323;0,02;4,321197709483442;0;0;0,4944950816725232;0;0;0;4,607508485559254;10,565782758662206;0,08601974545046666;0,9124685636652226;0;0,7901121844288057;0,1;1,3412112258926914;1,9931219672131122;0;0;0;0;0;0;4,188222312461621;0;0;0;0;0;0;0;0;0;0;1,4264260387083205;0;0,1;0;0;6,89549393442624;0;0;0,7006164439611628;0;2,70767885245902;-4,08823868852459;4,974908876143364;1,7777148789090662;1,266675216517234;4,270534580880938;-19,58027459016393;
5706;3.23:06:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,131839771089763;0;0;0,41391375887156123;0,02;4,3383374455716455;0;0;0,49450616878770737;0;0;0;4,607536247247449;10,566402763822039;0,08602563415020495;0,9125713489503716;0;0,7901163422204283;0,1;1,3412187956767512;1,9931389508196728;0;0;0;0;0;0;4,188344876642564;0;0;0;0;0;0;0;0;0;0;1,4264947486036643;0;0,1;0;0;6,89549393442624;0;0;0,7006349667589046;0;2,70767885245902;-4,08823868852459;4,975492915148914;1,777779265803675;1,2666771600065527;4,270671255008826;-19,58027459016393;
5707;3.23:07:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1318402015083144;0;0;0,41401615243852063;0,02;4,348348170111382;0;0;0,4945963143677169;0;0;0;4,607956014066535;10,566575283518585;0,08602992076616041;0,9125903638503853;0;0,7901690886524706;0,1;1,3412339761542207;1,993524147540982;0;0;0;0;0;0;4,188512237898958;0;0;0;0;0;0;0;0;0;0;1,4265619385483836;0;0,1;0;0;6,89549393442624;0;0;0,7006575128772876;0;2,70767885245902;-4,08823868852459;4,97559173048137;1,7777920999508738;1,2667279843289132;4,270834832391512;-19,58006688524591;
5708;3.23:08:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,131884967797429;0;0;0,4140857862862941;0,02;4,3669033066909035;0;0;0,49462347350787983;0;0;0;4,608381310866106;10,567126588766168;0,08603454964980321;0,9126596213498603;0;0,7901940640230906;0,1;1,3412628788282719;1,9952606557377042;0;0;0;0;0;0;4,188564667636612;0;0;0;0;0;0;0;0;0;0;1,4265880119844034;0;0,1;0;0;6,89549393442624;0;0;0,7007661462623408;0;2,70767885245902;-4,08823868852459;4,97570229448053;1,777839875112026;1,2668363999548575;4,270901782861631;-19,58006688524591;
5709;3.23:09:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1319100326233613;0;0;0,41409741859933413;0,02;4,374273766622294;0;0;0,494684293804169;0;0;0;4,608555590301506;10,567552718340576;0,08604048699008778;0,9127217197885935;0;0,7902707829252794;0,1;1,341274202959793;1,995327770491805;0;0;0;0;0;0;4,189237864208243;0;0;0;0;0;0;0;0;0;0;1,4266368906815845;0;0,1;0;0;6,89555442622951;0;0;0,7007871582771004;0;2,70767885245902;-4,08823868852459;4,97574623621668;1,7779414823457307;1,266896919786969;4,2713465198633775;-19,58006688524591;
5710;3.23:10:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,132030169651991;0;0;0,4141281965532248;0,02;4,379834878678857;0;0;0,49471851306647163;0;0;0;4,608706231417471;10,569517352059009;0,08604229446630596;0,9128348946470893;0;0,7902727351588962;0,1;1,341287075650857;1,995610655737707;0;0;0;0;0;0;4,1895893679585985;0;0;0;0;0;0;0;0;0;0;1,4268362171067424;0;0,1;0;0;6,89555442622951;0;0;0,7007887070469064;0;2,70767885245902;-4,08823868852459;4,976058034866961;1,7780181145772023;1,266981236612412;4,271631364172335;-19,58006688524591;
5711;3.23:11:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1320923116134947;0;0;0,414238696279378;0,02;4,3819104387903325;0;0;0,49473652628691356;0;0;0;4,60880612398948;10,570566348711248;0,0860619845046451;0,9128629323474604;0;0,790305574041699;0,1;1,3413061590001982;1,9958321311475369;0;0;0;0;0;0;4,1899198685978485;0;0;0;0;0;0;0;0;0;0;1,4268643791257307;0;0,1;0;0;6,89555442622951;0;0;0,700823475819151;0;2,70767885245902;-4,08823868852459;4,976064952046813;1,7780480209362437;1,2669941196913785;4,271959890221509;-19,58006688524591;
5712;3.23:12:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1321574491846444;0;0;0,4142726306864762;0,02;4,381932459006184;0;0;0,4947483848373483;0;0;0;4,609014071658159;10,570693425448892;0,08606252100098656;0,9131609453361151;0;0,7903307762384104;0,1;1,3413199503675604;1,996061590163937;0;0;0;0;0;0;4,190417127351656;0;0;0;0;0;0;0;0;0;0;1,4269141201374673;0;0,1;0;0;6,89572163934427;0;0;0,700842546637735;0;2,70767885245902;-4,08823868852459;4,97614491154098;1,7780686478140197;1,2670453753411985;4,271981790367521;-19,58006688524591;
5713;3.23:13:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1322272602139507;0;0;0,4143280350060633;0,02;4,383277618892695;0;0;0,4947896425999037;0;0;0;4,609256421014578;10,57136834212498;0,0860721430141209;0,9132192203610762;0;0,7903590298724171;0,1;1,341341880111413;1,9961416393442608;0;0;0;0;0;0;4,190575953052608;0;0;0;0;0;0;0;0;0;0;1,4270030049583382;0;0,1;0;0;6,89572163934427;0;0;0,7008472719614592;0;2,70767885245902;-4,08823868852459;4,976297084553213;1,7780958407840246;1,2672741094632685;4,272359944845786;-19,58006688524591;
5714;3.23:14:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1322314557190207;0;0;0,41453010330663304;0,02;4,398912693189412;0;0;0,49480072263278707;0;0;0;4,609317913636042;10,57141334935278;0,08608506967373945;0,9132416350128736;0;0,7903608068558988;0,1;1,3413570386623157;1,996322950819671;0;0;0;0;0;0;4,190649264545163;0;0;0;0;0;0;0;0;0;0;1,4270515603161378;0;0,1;0;0;6,89572163934427;0;0;0,700895119121182;0;2,70767885245902;-4,08823868852459;4,976481649843035;1,7781476960023275;1,2672891692667927;4,272365836234157;-19,58006688524591;
5715;3.23:15:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,132242915572628;0;0;0,41456914978571235;0,02;4,402006639742849;0;0;0,49480154657590886;0;0;0;4,609702284052529;10,571842884679839;0,08608555285154039;0,9132442219821386;0;0,7903651845659708;0,1;1,3413633734929746;1,9965132131147532;0;0;0;0;0;0;4,190824461136685;0;0;0;0;0;0;0;0;0;0;1,4271704435336767;0;0,1;0;0;6,89572163934427;0;0;0,7009034578201477;0;2,70767885245902;-4,08823868852459;4,976735809519764;1,7782653262428032;1,2673118448736607;4,272470750922252;-19,58006688524591;
5716;3.23:16:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,132248383494588;0;0;0,4145939453994856;0,02;4,406318256147313;0;0;0,4948627864080994;0;0;0;4,609811230032022;10,575716006040082;0,08608742016732468;0,913253432992998;0;0,7903942334638797;0,1;1,3414281819772396;1,99657540983607;0;0;0;0;0;0;4,1910150678751945;0;0;0;0;0;0;0;0;0;0;1,4271886820768527;0;0,1;0;0;6,89572163934427;0;0;0,7009455983573939;0;2,70767885245902;-4,08823868852459;4,977291401887775;1,7782877309322491;1,2675599451601531;4,272486416650461;-19,58006688524591;
5717;3.23:17:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,132360352434973;0;0;0,4146056172234271;0,02;4,412466355157468;0;0;0,4949130575188424;0;0;0;4,609861126941104;10,57616531749878;0,08611181868530215;0,9132589681320028;0;0,7904472803504452;0,1;1,3414389772522286;1,9970080327868809;0;0;0;0;0;0;4,191325281996508;0;0;0;0;0;0;0;0;0;0;1,4272131632667466;0;0,1;0;0;6,89572163934427;0;0;0,7009653156630752;0;2,70767885245902;-4,08823868852459;4,9772919265818665;1,7783265552778587;1,2677267393528842;4,272951722139765;-19,58005704918033;
5718;3.23:18:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1323921517547797;0;0;0,4146077247485183;0,02;4,4134850995775965;0;0;0,4949203370473591;0;0;0;4,61003480482827;10,577108321237777;0,08612233728607246;0,9132922082882041;0;0,7904659333367983;0,1;1,341457755964467;1,997024754098363;0;0;0;0;0;0;4,191653425191575;0;0;0;0;0;0;0;0;0;0;1,4272233706731385;0;0,1;0;0;6,89572163934427;0;0;0,7010737451144935;0;2,70767885245902;-4,08823868852459;4,977374438296673;1,7785230724396341;1,2677470663745036;4,273404702027218;-19,58005704918033;
5719;3.23:19:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1324990378371687;0;0;0,4146458925773955;0,02;4,417306211909985;0;0;0,4949316013191562;0;0;0;4,610086710724907;10,577663767796366;0,08612386611642908;0,9133799219434552;0;0,7904742534013843;0,1;1,3414577671415657;1,9972229508196722;0;0;0;0;0;0;4,191704482314993;0;0;0;0;0;0;0;0;0;0;1,4272259780780367;0;0,1;0;0;6,89579311475409;0;0;0,7011010522539468;0;2,70767885245902;-4,08823868852459;4,977481335289858;1,7785253737001931;1,2678629095030116;4,273878677577553;-19,58005704918033;
5720;3.23:20:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1329975330094086;0;0;0,4147290933283772;0,02;4,432663480398992;0;0;0,49497994732820744;0;0;0;4,6102466126991954;10,579762001164188;0,08613445816200835;0,9135293360562962;0;0,7905509710074502;0,1;1,3414673767038507;1,997307672131146;0;0;0;0;0;0;4,191948498295621;0;0;0;0;0;0;0;0;0;0;1,427239240727403;0;0,1;0;0;6,89579311475409;0;0;0,7011184146594718;0;2,70767885245902;-4,08823868852459;4,977624435068803;1,7786147094873794;1,2678832468964643;4,274192199954227;-19,58005704918033;
5721;3.23:21:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1332146677698534;0;0;0,4147679110242817;0,02;4,433084669899151;0;0;0,49498289930261136;0;0;0;4,610337884324005;10,58065495529119;0,0861350771371713;0,913530545854787;0;0,7905522168224685;0,1;1,3415079465757291;1,997519016393446;0;0;0;0;0;0;4,192333015981821;0;0;0;0;0;0;0;0;20,43328355873216;0;1,4273535221778024;0;0,1;0;0;6,89579311475409;0;0;0,7011423437803326;0;2,70767885245902;-4,08823868852459;4,97804184035286;1,7786180173213795;1,2679870487741278;4,274404523257018;-19,58005704918033;
5722;3.23:22:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1332652968661843;0;0;0,41483260103224;0,02;4,437257488873587;0;0;0,4950016459323557;0;0;0;4,610897969580131;10,581697828165543;0,08613681668101958;0,9135522172032589;0;0,7906307868425184;0,1;1,3415114807729474;1,997595245901643;0;0;0;0;0;0;4,192345304869618;0;0;0;0;0;0;0;0;20,60882238690314;0;1,4273799493451322;0;0,1;0;0;6,89579311475409;0;0;0,7011936712214215;0;2,70767885245902;-4,08823868852459;4,978051590097736;1,77882793602267;1,2680385664799938;4,274565177728579;-19,57992327868852;
5723;3.23:23:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,13363947389828;0;0;0,414879889048131;0,02;4,4402902882300666;0;0;0,49503820740340665;0;0;0;4,611242829437035;10,583937533218647;0,08614578264153695;0,9136995533217491;0;0,7906368951754067;0,1;1,3416717676227483;1,997612950819672;0;0;0;0;0;0;4,192416331905152;0;0;0;0;0;0;0;0;21,026084800562085;0;1,4274756983869625;0;0,1;0;0;6,89579311475409;0;0;0,7012147557869902;0;2,70767885245902;-4,08823868852459;4,978076983884946;1,7788559242631747;1,2681434119830992;4,274586340179264;-19,57992327868852;
5724;3.23:24:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,13368818365117;0;0;0,4148916111648471;0,02;4,440588233681909;0;0;0,49505433938547044;0;0;0;4,612625957622135;10,585657749785474;0,08614861359284476;0,9138056303625232;0;0,7906378698368983;0,1;1,341686754558961;1,9982270491803331;0;0;0;0;0;0;4,192457206088612;0;0;0;0;0;0;0;0;21,238382575378296;0;1,4274970456402085;0;0,1;0;0;6,89585081967213;0;0;0,7012293283371493;0;2,70767885245902;-4,08823868852459;4,978467178728987;1,7788874139534216;1,2681545325230257;4,274934145592121;-19,57992327868852;
5725;3.23:25:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1337185437887465;0;0;0,41495683539720696;0,02;4,44059606757634;0;0;0,4950648016003749;0;0;0;4,612951019877136;10,586703777211548;0,0861573806917166;0,9139859089296063;0;0,7906827017694696;0,1;1,3416909205915848;1,9984982459016418;0;0;0;0;0;0;4,192554214191015;0;0;0;0;0;0;0;0;21,30056854473465;0;1,4275221921539263;0;0,1;0;0;6,89585081967213;0;0;0,7012691820832239;0;2,70767885245902;-4,08823868852459;4,9784707299960065;1,7790397223124559;1,2681694544054174;4,275084026964946;-19,57992327868852;
5726;3.23:26:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1338948438550474;0;0;0,4149796807832368;0,02;4,440753443107447;0;0;0,4950807928218647;0;0;0;4,614124891720182;10,591053323121152;0,08616167970804667;0,9140691757294961;0;0,7906960558539095;0,1;1,3417336309076435;1,998707049180327;0;0;0;0;0;0;4,192580711420009;0;0;0;0;0;0;0;0;21,422542637614743;0;1,4275629556712564;0;0,1;0;0;6,89585081967213;0;0;0,7013877072099736;0;2,70767885245902;-4,08823868852459;4,978493844171361;1,7790733141571187;1,2682109448342076;4,275413676855552;-19,57992327868852;
5727;3.23:27:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,133922054748848;0;0;0,4149840530495163;0,02;4,4416153751356875;0;0;0,49512327505222126;0;0;0;4,614405851732403;10,59221570925557;0,08616702737471633;0,9141016567624707;0;0,7907225749252702;0,1;1,3417876965186712;1,9993780327868889;0;0;0;0;0;0;4,1927027946487225;0;0;0;0;0;0;0;0;21,515489848668892;0;1,4275893451954518;0;0,1;0;0;6,89585081967213;0;0;0,7014343115553687;0;2,70767885245902;-4,08823868852459;4,978910589532486;1,7791111490332094;1,2682940639736995;4,275524212816857;-19,57992327868852;
5728;3.23:28:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,133942627949735;0;0;0,4150216966114227;0,02;4,445859183835103;0;0;0,4951320788711116;0;0;0;4,6144617605587515;10,59635083050112;0,08617212111870805;0,9142081507287213;0;0,7907299556736336;0,1;1,3418017851210378;1,999551147540983;0;0;0;0;0;0;4,194040931849275;0;0;0;0;0;0;0;0;21,62028176175832;0;1,427792743987855;0;0,1;0;0;6,8958819672131195;0;0;0,7015374074122317;0;2,70767885245902;-4,08823868852459;4,979075253050348;1,7791938227815487;1,2682952056420624;4,275633342997931;-19,57992327868852;
5729;3.23:29:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,133970578260112;0;0;0,41515940676811275;0,02;4,448129227206535;0;0;0,4952069781247702;0;0;0;4,615040239435599;10,597185471658637;0,08617533417783879;0,9142655112833424;0;0,7907656887260455;0,1;1,3418514255990854;1,9999771147541;0;0;0;0;0;0;4,194202076493048;0;0;0;0;0;0;0;0;21,8604446175573;0;1,4278183207940742;0;0,1;0;0;6,8958819672131195;0;0;0,7016177023201633;0;2,70767885245902;-4,08823868852459;4,979994981697761;1,7792832785213586;1,2683392970045946;4,27568056290195;-19,57992327868852;
5730;3.23:30:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1340112527048776;0;0;0,41523338801144194;0,02;4,448472853891497;0;0;0,4952475074179001;0;0;0;4,616004932011586;10,597654963440927;0,08619278618404669;0,9143012686999332;0;0,7907963055068726;0,1;1,3419593050700218;2,000166852459015;0;0;0;0;0;0;4,194563795191878;0;0;0;0;0;0;0;0;22,017679091152004;0;1,4278514153781854;0;0,1;0;0;6,8958819672131195;0;0;0,701625060542395;0;2,70767885245902;-4,08823868852459;4,980048306720874;1,7795586833860424;1,2683927923896972;4,275899917300775;-19,57992327868852;
5731;3.23:31:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,134271810684339;0;0;0,4152741457709939;0,02;4,45072068886557;0;0;0,4952608693727689;0;0;0;4,616297989483646;10,599106759465945;0,08619632696569882;0,9143107690229123;0;0,7908125467559184;0,1;1,342063481891372;2,000377475409831;0;0;0;0;0;0;4,194831034958667;0;0;0;0;0;0;0;0;22,174148832327297;0;1,4278838126020352;0;0,1;0;0;6,8958819672131195;0;0;0,70165070752636;0;2,70767885245902;-4,08823868852459;4,980076346503683;1,7796660770575976;1,2683936122389692;4,276012644793916;-19,57992327868852;
