Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
526;08:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
527;08:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
528;08:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
529;08:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
530;08:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
531;08:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
532;08:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
533;08:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
534;08:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
535;08:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
536;08:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
537;08:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
538;08:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
539;08:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
540;09:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
541;09:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
542;09:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
543;09:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
544;09:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
545;09:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
546;09:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
547;09:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
548;09:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
549;09:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
550;09:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
551;09:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
552;09:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
553;09:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
554;09:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
555;09:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
556;09:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
557;09:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
558;09:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
559;09:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
560;09:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
561;09:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
562;09:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
563;09:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
564;09:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
565;09:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
566;09:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
567;09:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
568;09:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
569;09:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
570;09:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
571;09:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
572;09:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
573;09:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
574;09:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
575;09:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
576;09:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
577;09:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
578;09:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
579;09:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
580;09:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
581;09:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
582;09:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
583;09:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
584;09:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
585;09:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
586;09:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
587;09:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
588;09:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
589;09:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
590;09:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
591;09:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
592;09:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
593;09:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
594;09:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
595;09:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
596;09:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
597;09:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
598;09:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
599;09:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
600;10:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
601;10:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
602;10:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
603;10:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
604;10:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
605;10:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
606;10:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
607;10:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
608;10:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
609;10:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
610;10:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
611;10:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
612;10:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
613;10:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
614;10:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
615;10:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
616;10:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
617;10:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
618;10:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
619;10:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
620;10:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
621;10:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
622;10:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
623;10:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
624;10:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
625;10:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
626;10:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
627;10:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
628;10:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
629;10:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
630;10:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
631;10:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
632;10:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
633;10:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
634;10:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
635;10:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
636;10:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
637;10:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
638;10:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
639;10:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
640;10:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
641;10:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
642;10:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
643;10:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
644;10:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
645;10:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
646;10:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
647;10:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
648;10:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
649;10:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
650;10:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
651;10:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
652;10:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
653;10:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
654;10:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
655;10:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
656;10:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
657;10:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
658;10:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
659;10:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
660;11:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
661;11:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
662;11:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
663;11:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
664;11:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
665;11:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
666;11:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
667;11:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
668;11:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
669;11:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
670;11:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
671;11:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
672;11:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
673;11:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
674;11:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
675;11:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
676;11:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
677;11:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
678;11:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
679;11:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
680;11:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
681;11:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
682;11:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;1;0;5;0;0;0;0;5;1;5;5;5;
683;11:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
684;11:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
685;11:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
686;11:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
687;11:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
688;11:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
689;11:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
690;11:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
691;11:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
692;11:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
693;11:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
694;11:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;1;5;5;5;
695;11:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
696;11:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
697;11:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
698;11:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
699;11:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
700;11:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
701;11:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
702;11:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
703;11:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;1;1;5;0;0;0;0;5;0;5;5;5;
