Reactive.Time;Time span;Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Children Room Light Device (20W) [var];Living Room Light (60W) [var];Bedroom Light (200W) [var];Kitchen Light (20W) [var];Electric Kettle / Petra WK288 1.5L [var];CD/DVD Player / Philips DVDR 725 H [var];Phillips 32-9615 [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Moulinex electronic 833 [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Coffee Machine / Braun KF 580E [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Tefal Vario [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN-CD757W [var];Miele H 5241 B [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Laptop Sony Vaio SVE151G11M [var];Washing Machine / Bosch WFS 8000 [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Vacuum Cleaner FiF [var];Yamaha RX-V667 [var];Liebherr CBP 4056-20A [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router / AVM FRITZ! Box Fon WLAN 7390 [var];
6561;4.13:21:00;0;0;0;19,721046310731804;0;0;0;0,41998503649281305;29,84633364914872;0,5497118944440028;0;0;0,5113282447329464;0;0;0;0;0;0;8,956212079348122;0;0;0;0,1;0;0;0;0;4,464718150391216;40,04938587096;0,7464584459992561;3,48346475409836;2,9923588493627062;
6562;4.13:22:00;0;0;0;19,721046310731804;0;0;0;0,42005063045847163;29,966431903278167;0,5499661529371999;0;0;0,5114118791969571;0;0;0;0;0;0;8,956525324000108;0;0;0;0,1;0;0;0;0;4,464828773540077;40,049589524883515;0,746493216299158;3,48346475409836;2,992378164338852;
6563;4.13:23:00;0;0;0;19,721046310731804;0;0;0;0,4202147832464303;30,067186202828154;0,5507653354731271;0;0;0,5114589510860649;0;0;0;0;0;0;8,957167104128528;0;0;0;0,1;0;0;0;0;4,465097405534597;40,050979771432445;0,7465165025153866;3,48346475409836;2,993191619926245;
6564;4.13:24:00;0;0;0;19,721046310731804;0;0;0;0,4203338070304312;30,108618509760934;0,5508989201299873;0;0;0,5114645695226642;0;0;0;0;0;0;8,9572054067252;0;0;0;0,1;0;0;0;0;4,4658007198755385;40,05189384582438;0,7466920315557819;3,48346475409836;2,993244976824599;
6565;4.13:25:00;0;0;0;19,721046310731804;0;0;0;0,4203604663218028;30,120144032830723;0,551060471749071;0;0;0,5114829483149836;0;0;0;0;0;0;8,958042501985593;0;0;0;0,1;0;0;0;0;4,466112412375105;40,052224998419966;0,7467490168179998;3,48346475409836;2,9933086472915997;
6566;4.13:26:00;0;0;0;19,721046310731804;0;0;0;0,4203689602425763;30,123266815519493;0,5512543993723881;0;0;0,5115483541388746;0;0;0;0;0;0;8,960122453514424;0;0;0;0,1;0;0;0;0;4,466589788765786;40,056553181605125;0,7467902992546099;3,48346475409836;2,9935252600273046;
6567;4.13:27:00;0;0;0;19,721046310731804;0;0;0;0,420413392904814;30,185468753535197;0,5514897881383045;0;0;0,5116049490935515;0;0;0;0;0;0;8,96018039808714;0;0;0;0,1;0;0;0;0;4,466660006949696;40,06550721166923;0,7468058182562778;3,48346475409836;2,9943878657085468;
6568;4.13:28:00;0;0;0;19,721046310731804;0;0;0;0,42043695272990267;30,18609358788245;0,5520204879009554;0;0;0,5116326650025033;0;0;0;0;0;0;8,961165022292187;0;0;0;0,1;0;0;0;0;4,467049069957358;40,08285929842303;0,74685254490928;3,48346475409836;2,9945071357310424;
6569;4.13:29:00;0;0;0;19,721046310731804;0;0;0;0,4206077979278891;30,24833551237911;0,552954705002913;0;0;0,5116390547527104;0;0;0;0;0;0;8,961587699177635;0;0;0;0,1;0;0;0;0;4,467187307187596;40,08911562986262;0,746865757406834;3,48346475409836;2,994733679949541;
6570;4.13:30:00;0;0;0;19,721046310731804;0;0;0;0,42078083990228665;30,2854123796466;0,5530821507648206;0;0;0,5116443929174734;0;0;0;0;0;0;8,96236578651889;0;0;0;0,1;0;0;0;0;4,467340901930211;40,10095404503022;0,7469175572490305;3,48346475409836;2,9949800173519265;
6571;4.13:31:00;0;0;0;19,721046310731804;0;0;0;0,42088867906726873;30,332650160070003;0,5531346127790095;0;0;0,5116951496429499;0;0;0;0;0;0;8,964498624959091;0;0;0;0,1;0;0;0;0;4,467406223329658;40,1215244125655;0,7470535872488384;3,48346475409836;2,995264809448377;
6572;4.13:32:00;0;0;0;19,721046310731804;0;0;0;0,4211176724406705;30,3616659082848;0,5531353559146536;0;0;0,5117268962014483;0;0;0;0;0;0;8,964647491529888;0;0;0;0,1;0;0;0;0;4,4676754740466995;40,122892775649994;0,7471184435053011;3,48346475409836;2,995405394632623;
6573;4.13:33:00;0;0;0;19,721046310731804;0;0;0;0,42123835149695543;30,382729657427284;0,5531393027759831;0;0;0,5117469092069483;0;0;0;0;0;0;8,96481951807107;0;0;0;0,1;0;0;0;0;4,468080882162432;40,12557674526073;0,7471312170101422;3,48346475409836;2,9956116368114083;
6574;4.13:34:00;0;0;0;19,721046310731804;0;0;0;0,4212471933064619;30,392669644158627;0,5538462408960545;0;0;0,5120009747390543;0;0;0;0;0;0;8,966962943419837;0;0;0;0,1;0;0;0;0;4,468141774111997;40,12819408165226;0,7471353689155924;3,48346475409836;2,9956414935351354;
6575;4.13:35:00;0;0;0;19,721046310731804;0;0;0;0,42130991569747583;30,43377177042678;0,5543980153889911;0;0;0,512004558988486;0;0;0;0;0;0;8,967172600355592;0;0;0;0,1;0;0;0;0;4,469194342769271;40,13877300673124;0,7471686866417707;3,48346475409836;2,9958137118551025;
6576;4.13:36:00;0;0;0;19,721046310731804;0;0;0;0,4213213663371691;30,439616892419142;0,5546845943237128;0;0;0,5120104980112827;0;0;0;0;0;0;8,967994572264681;0;0;0;0,1;0;0;0;0;4,469887709888529;40,162638939449145;0,747188939376891;3,48346475409836;2,9963994532513634;
6577;4.13:37:00;0;0;0;19,721046310731804;0;0;0;0,42135727188215205;30,574084123256448;0,554743983912736;0;0;0,5120300224299027;0;0;0;0;0;0;8,968650593442707;0;0;0;0,1;0;0;0;0;4,469952467953097;40,18802118163969;0,7472143195109082;3,48346475409836;2,997395854971198;
6578;4.13:38:00;0;0;0;19,721046310731804;0;0;0;0,42162213427096534;30,689732173985718;0,5548576175372631;0;0;0,5120525127830757;0;0;0;0;0;0;8,969107383228863;0;0;0;0,1;0;0;0;0;4,470019141832025;40,19065110928523;0,747304859970111;3,48346475409836;2,997647075412882;
6579;4.13:39:00;0;0;0;19,721046310731804;0;0;0;0,4216921817227233;30,736486806819034;0,55488570417184;0;0;0,5120575791976747;0;0;0;0;0;0;8,969221845004798;0;0;0;0,1;0;0;0;0;4,470070053097736;40,19441966041662;0,7473714492882982;3,48346475409836;2,9979100679846904;
6580;4.13:40:00;0;0;0;19,721046310731804;0;0;0;0,4217773887076383;30,79847518339386;0,5555828002640089;0;0;0,5122920002283999;0;0;0;0;0;0;8,969892574173498;0;0;0;0,1;0;0;0;0;4,470169353715315;40,19778954874089;0,7475012234857681;3,48346475409836;2,9981037923505482;
6581;4.13:41:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4218718176651829;30,804611998475682;0,5555867800509522;0;0;0,512308405549608;0;0;0;0;0;0;8,973980257035498;0;0;0;0,1;0;0;0;0;4,47021372071192;40,20176109294318;0,747523963634615;3,48346475409836;2,99819912994772;
6582;4.13:42:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42189521047537104;30,824312339501805;0,5556153788868242;0;0;0,5123335570399796;0;0;0;0;0;0;8,975495241933173;0;0;0;0,1;0;0;0;0;4,470335512929489;40,2047348843581;0,7477742912004218;3,48346475409836;2,9985992292312016;
6583;4.13:43:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4219866006859394;30,905019139999133;0,5559159229856099;0;0;0,512449619822556;0;0;0;0;0;0;8,976291453162553;0;0;0;0,1;0;0;0;0;4,47043849722386;40,21130032378672;0,7477859386171537;3,48346475409836;2,9989411519326934;
6584;4.13:44:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42200322304463767;30,910837490085413;0,5559546842175881;0;0;0,5125014290611934;0;0;0;0;0;0;8,97673441213443;0;0;0;0,1;0;0;0;0;4,471504912366422;40,213393562395225;0,7479527366287695;3,48346475409836;2,9994130727801265;
6585;4.13:45:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42211682697295755;30,979311335209804;0,5561385753113515;0;0;0,5126573140154743;0;0;0;0;0;0;8,977560670995643;0;0;0;0,1;0;0;0;0;4,472211893486725;40,21422888464665;0,7479607146229877;3,48346475409836;2,9997407911310785;
6586;4.13:46:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4222613573139696;30,994155210980523;0,5568450396805189;0;0;0,5126695520833103;0;0;0;0;0;0;8,977594536780304;0;0;0;0,1;0;0;0;0;4,472271981861007;40,22109884593647;0,748081189645566;3,48346475409836;2,9997470398559973;
6587;4.13:47:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4223234236995099;31,009350734814287;0,5572863116047495;0;0;0,5127039710795508;0;0;0;0;0;0;8,979349786190822;0;0;0;0,1;0;0;0;0;4,472278572095491;40,2241057630241;0,7480918677669626;3,48346475409836;2,9999020717550158;
6588;4.13:48:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4223272291127288;31,01027691027028;0,557487922611298;0;0;0,5127938670691513;0;0;0;0;0;0;8,980916456481996;0;0;0;0,1;0;0;0;0;4,4725407782904165;40,22773913270153;0,748186667961118;3,48346475409836;3,0001138167774033;
6589;4.13:49:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4223665006524548;31,103690487950306;0,5577744924636576;0;0;0,5128282696362337;0;0;0;0;0;0;8,981146965106307;0;0;0;0,1;0;0;0;0;4,472670737780222;40,23325704246442;0,7481875889973862;3,48346475409836;3,000151902240713;
6590;4.13:50:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42243096517117606;31,10792367831232;0,5581331068356102;0;0;0,512841661594866;0;0;0;0;0;0;8,98253506727579;0;0;0;0,1;0;0;0;0;4,4727600638520055;40,24127951871161;0,7482498485081489;3,48346475409836;3,0007388790718568;
6591;4.13:51:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,422432159093552;31,122855368901078;0,558609444168866;0;0;0,5128856944526674;0;0;0;0;0;0;8,984080629448046;0;0;0;0,1;0;0;0;0;4,472880484705804;40,242783165366234;0,748473313300094;3,48346475409836;3,0009945766838255;
6592;4.13:52:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42267594771699013;31,19994720222813;0,5590858611887384;0;0;0,5129108264052762;0;0;0;0;0;0;8,98541513461124;0;0;0;0,1;0;0;0;0;4,473030463263743;40,24379508218425;0,7486085175411574;3,48346475409836;3,0010306612754603;
6593;4.13:53:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42273606840378813;31,230401944162114;0,5592131809863355;0;0;0,5129868558945957;0;0;0;0;0;0;8,985885512312619;0;0;0;0,1;0;0;0;0;4,473086489959096;40,24438322254632;0,748612973427278;3,48346475409836;3,001303174992164;
6594;4.13:54:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42273738950394923;31,247178230454544;0,5613837409551401;0;0;0,5130181329510639;0;0;0;0;0;0;8,986205577142451;0;0;0;0,1;0;0;0;0;4,473117698980763;40,266949827992576;0,748705500112886;3,48346475409836;3,001526312404093;
6595;4.13:55:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4228182566593806;31,265156207108706;0,5621288622562337;0;0;0,5130708642539893;0;0;0;0;0;0;8,986319092156927;0;0;0;0,1;0;0;0;0;4,473346378669436;40,26988156200489;0,7488222981571433;3,4870493442623;3,0019657348310007;
6596;4.13:56:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4228305449779164;31,331751606085597;0,5624449897312143;0;0;0,513077912961844;0;0;0;0;0;0;8,98687467038734;0;0;0;0,1;0;0;0;0;4,4738018306887275;40,28027763148098;0,748995698359778;3,4870493442623;3,0020487598509207;
6597;4.13:57:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4229050306365786;31,359131483589834;0,5635830152751943;0;0;0,5131005371401872;0;0;0;0;0;0;8,987175298976988;0;0;0;0,1;0;0;0;0;4,474949392080215;40,28948214383368;0,749227000992539;3,4870493442623;3,0022495335046235;
6598;4.13:58:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4230790205890579;31,359403902090854;0,5642231700311462;0;0;0,5131806574849965;0;0;0;0;0;0;8,987669428019618;0;0;0;0,1;0;0;0;0;4,475155021108317;40,29333016621995;0,7492292918035527;3,4870493442623;3,0023966116744427;
6599;4.13:59:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42334038697961424;31,360738188106286;0,5652045386067029;0;0;0,5132819268616036;0;0;0;0;0;0;8,98922641774327;0;0;0;0,1;0;0;0;0;4,475345365756147;40,30563370952218;0,7492299916178166;3,4870493442623;3,0027134280848276;
6600;4.14:00:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42341666290943747;31,368723078037778;0,567390277953679;0;0;0,5133185120367928;0;0;0;0;0;0;8,989843127366742;0;0;0;0,1;0;0;0;0;4,47548283547992;40,3124834280581;0,7492540462212269;3,4870493442623;3,002813169079668;
6601;4.14:01:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42342965637389973;31,401124103180663;0,5685971725482429;0;0;0,513560264305241;0;0;0;0;0;0;8,991003839078484;0;0;0;0,1;0;0;0;0;4,475702947122604;40,31874023564714;0,7492542221345889;3,4870493442623;3,0034524364661133;
6602;4.14:02:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4235669683577706;31,412861014295334;0,5696015978469874;0;0;0,5135667069512405;0;0;0;0;0;0;8,99149694294541;0;0;0;0,1;0;0;0;0;4,475820448326989;40,319850840436025;0,7492758492730138;3,4870493442623;3,0036728670658794;
6603;4.14:03:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42368793780337255;31,428761571402315;0,570042195230802;0;0;0,5136265196221643;0;0;0;0;0;0;8,991530920551781;0;0;0;0,1;0;0;0;0;4,476188855344525;40,322847224246324;0,7492809662056692;3,4870493442623;3,0037006913005357;
6604;4.14:04:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4238971126922063;31,440861851956143;0,5709274643042629;0;0;0,5136689250726906;0;0;0;0;0;0;8,994645197755098;0;0;0;0,1;0;0;0;0;4,477266318369806;40,32354019674043;0,7493402956347205;3,4870493442623;3,0038425521041607;
6605;4.14:05:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42390289531310965;31,488303312582765;0,5715686156899336;0;0;0,5136722509634047;0;0;0;0;0;0;8,99514786630898;0;0;0;0,1;0;0;0;0;4,477283173730004;40,335113185080075;0,7493527963468458;3,4870493442623;3,0040539201005605;
6606;4.14:06:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42412907738696554;31,54754492254527;0,5722325905446305;0;0;0,5136845641167382;0;0;0;0;0;0;8,995177653514054;0;0;0;0,1;0;0;0;0;4,478443888406826;40,33736689773251;0,7494032426564086;3,4870493442623;3,004303858764975;
6607;4.14:07:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4241344243267495;31,55240586180797;0,5724121009843247;0;0;0,5137070933167196;0;0;0;0;0;0;8,995984007884932;0;0;0;0,1;0;0;0;0;4,478561435978153;40,33818850810837;0,7494601923502805;3,4870493442623;3,004376860919584;
6608;4.14:08:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42440355665830093;31,589956081767934;0,5739858265963874;0;0;0,5137369884287157;0;0;0;0;0;0;8,997232723717817;0;0;0;0,1;0;0;0;0;4,478902690402124;40,34101046448508;0,7495301982106827;3,4870493442623;3,0043946456667046;
6609;4.14:09:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4244325396782273;31,594455285331286;0,5748925443027705;0;0;0,5137582322658554;0;0;0;0;0;0;8,997637852687589;0;0;0;0,1;0;0;0;0;4,479344613697208;40,34551731744694;0,7496263686352472;3,4870493442623;3,004865645188268;
6610;4.14:10:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,424541825501115;31,676339943032655;0,5760738512414325;0;0;0,5137895435337829;0;0;0;0;0;0;8,998215942337216;0;0;0;0,1;0;0;0;0;4,479451169306423;40,34644764652229;0,749808712823772;3,4870493442623;3,0048708192531404;
6611;4.14:11:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,42460785272378604;31,725326440972342;0,5803408567732388;0;0;0,5138001784541046;0;0;0;0;0;0;8,999565299068012;0;0;0;0,1;0;0;0;0;4,479652985068399;40,35626385662813;0,7498171161456164;3,4870493442623;3,005040860300841;
6612;4.14:12:00;0;0;0;19,721046310731804;65,73682103577268;0;0;0,4246091058185282;31,748765252422217;0,5822146934657673;0;0;0,513803914586923;0;0;0;0;0;0;9,000199457935727;0;0;0;0,1;0;0;0;0;4,481284749916797;40,35722071681735;0,7498745614791482;3,4870493442623;3,0052985577683353;
6613;4.14:13:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4246323049992609;31,75912244124954;0,5836202955549592;0;0;0,5138354305571944;0;0;0;0;0;0;9,000222122548864;0;0;0;0,1;0;0;0;0;4,481415479201559;40,368902464399156;0,7498764117518999;3,4870493442623;3,0061956348609824;
6614;4.14:14:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4247037326486536;31,7651341269199;0,5897571996043953;0;0;0,5139236669904192;0;0;0;0;0;0;9,000265585240788;0;0;0;0,1;0;0;0;0;4,481418385353485;40,37226629605047;0,7498932877654776;3,4870493442623;3,0062218880014435;
6615;4.14:15:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42474293609926855;31,76701188883119;0,5902224712781001;0;0;0,5139673895076201;0;0;0;0;0;0;9,000942100250006;0;0;0;0,1;0;0;0;0;4,481643623029866;40,40071162267613;0,7499658004624604;3,4870493442623;3,0065387424410526;
6616;4.14:16:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4247660625247353;31,777013688124647;0,6051937696348553;0;0;0,514041402182038;0;0;0;0;0;0;9,004365801105527;0;0;0;0,1;0;0;0;0;4,481852902464137;40,407347658483765;0,7501360887765012;3,4870493442623;3,006580940286107;
6617;4.14:17:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4249267414438226;31,781428096284124;3,548591440959493;0;0;0,5140444678911827;0;0;0;0;0;0;9,00445456633854;0;0;0;0,1;0;0;0;0;4,482182706144329;40,40984250019437;0,7502346885860697;3,4870493442623;3,0069672501693603;
6618;4.14:18:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42508174735624127;31,81047415007101;3,6845187022424253;0;0;0,5140607636325163;0;0;0;0;0;0;9,004530945350982;0;0;0;0,1;0;0;0;0;4,482278248356108;40,4124621858593;0,7502663552095094;3,4870493442623;3,007587391518284;
6619;4.14:19:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,425234653601848;31,82019137717339;3,706983589225493;0;0;0,514203185489428;0;0;0;0;0;0;9,005467997319764;0;0;0;0,1;0;0;0;0;4,482485894011474;40,431864625279836;0,7502685261950699;3,4870493442623;3,007794972348778;
6620;4.14:20:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4255243564432191;31,82335119778262;3,7440299778352584;0;0;0,5142362943021562;0;0;0;0;0;0;9,00654803298003;0;0;0;0,1;0;0;0;0;4,482926059060119;40,4396533965581;0,7503131141875875;3,4870493442623;3,0082033735609337;
6621;4.14:21:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42558324734505015;31,861210125121815;3,760131382299981;0;0;0,5143001974304052;0;0;0;0;0;0;9,008579699604672;0;0;0;0,1;0;0;0;0;4,483350782328858;40,45595701991437;0,7503635341227136;3,4870493442623;3,0084343665332494;
6622;4.14:22:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42561845514408114;31,898351146042227;3,7960768208196805;0;0;0,514327384957094;0;0;0;0;0;0;9,010220468368509;0;0;0;0,1;0;0;0;0;4,483516803122031;40,46380680691427;0,7503679801708506;3,4870493442623;3,008828466138916;
6623;4.14:23:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4256473231217712;31,913670166573482;3,824388359409949;0;0;0,5143328167152286;0;0;0;0;0;0;9,010369044173224;0;0;0;0,1;0;0;0;0;4,483758917421204;40,46429722998085;0,7503766647638521;3,4870493442623;3,009122451051215;
6624;4.14:24:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,425719982671339;31,968563144138837;3,874792765390812;0;0;0,5143375936260864;0;0;0;0;0;0;9,010441278334467;0;0;0;0,1;0;0;0;0;4,484298917810497;40,467992545412926;0,7504332512384807;3,4870493442623;3,0096276066980416;
6625;4.14:25:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42574527728537104;32,00401726376548;3,898091443543253;0;0;0,5143758542365666;0;0;0;0;0;0;9,010658572539748;0;0;0;0,1;0;0;0;0;4,484577496696368;40,468190838548786;0,750599999030465;3,4870493442623;3,009657648380318;
6626;4.14:26:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4261820787806643;32,07990653088606;3,90814066902438;0;0;0,5143779696906104;0;0;0;0;0;0;9,010662815971262;0;0;0;0,1;0;0;0;0;4,484608088205612;40,46822926154788;0,7506354158320849;3,4870493442623;3,009682562304102;
6627;4.14:27:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,426226750218952;32,09494368640518;3,91528972643985;0;0;0,5145767893065631;0;0;0;0;0;0;9,010910948228172;0;0;0;0,1;0;0;0;0;4,485867806243365;40,47511522158978;0,7506375164004538;3,4870493442623;3,0098024378655848;
6628;4.14:28:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4262847845970164;32,12556390631211;3,9392600092316243;0;0;0,5146039428332312;0;0;0;0;0;0;9,011806023110003;0;0;0;0,1;0;0;0;0;4,486006094729435;40,48096431482508;0,7507219696954148;3,4870493442623;3,010411303298521;
6629;4.14:29:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42633572576962986;32,14364866740428;3,94179176052621;0;0;0,514673079376893;0;0;0;0;0;0;9,012633842775008;0;0;0;0,1;0;0;0;0;4,486566081956137;40,483540610641235;0,7507222323760426;3,4870493442623;3,0104209979106686;
6630;4.14:30:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4263468363568271;32,15740550420295;3,9466255677212447;0;0;0,5146750464791313;0;0;0;0;0;0;9,013904323303038;0;0;0;0,1;0;0;0;0;4,486648779751844;40,484269426066376;0,7507237841833223;3,4870493442623;3,0108787576065406;
6631;4.14:31:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4263612913176707;32,159726430139834;3,9560929494169472;0;0;0,5147126012907197;0;0;0;0;0;0;9,014207562811535;0;0;0;0,1;0;0;0;0;4,486844896728216;40,48759570030057;0,7507310569480525;3,4870493442623;3,0111091864029755;
6632;4.14:32:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4265516751937711;32,295851718485125;3,959635937644415;0;0;0,5147216865031558;0;0;0;0;0;0;9,014382006914671;0;0;0;0,1;0;0;0;0;4,487654728927867;40,492065357060866;0,7508647399636547;3,4870493442623;3,0112941172772385;
6633;4.14:33:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42672317224205164;32,3063069488777;3,9732630733801195;0;0;0,5147468101904182;0;0;0;0;0;0;9,0151715052223;0;0;0;0,1;0;0;0;0;4,488020518717417;40,502921995709286;0,7508950965222794;3,4870493442623;3,011307016315528;
6634;4.14:34:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4268747983863694;32,34097839781111;3,984772019032657;0;0;0,51510991501396;0;0;0;0;0;0;9,015345147797671;0;0;0;0,1;0;0;0;0;4,488946219844362;40,50407554073693;0,7509038774020393;3,4870493442623;3,0129693490768714;
6635;4.14:35:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42710274243026275;32,34910346600158;3,988679399169739;0;0;0,515139365844181;0;0;0;0;0;0;9,016103974117424;0;0;0;0,1;0;0;0;0;4,489021726813833;40,505724620525264;0,7509611663352971;3,4870493442623;3,0129706064111925;
6636;4.14:36:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4271261967529774;32,35915836989557;3,988761978231075;0;0;0,5151673064575216;0;0;0;0;0;0;9,016338324084412;0;0;0;0,1;0;0;0;0;4,489313539804086;40,51655876553951;0,7509762509970855;3,4870493442623;3,013666790344006;
6637;4.14:37:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42728264621762607;32,36811996606426;4,0133979002664315;0;0;0,5151753883796006;0;0;0;0;0;0;9,016620003988795;0;0;0;0,1;0;0;0;0;4,48955455979089;40,51709573578513;0,7510534221149362;3,4870493442623;3,0137955782937786;
6638;4.14:38:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4278013159008717;32,41164852460817;4,015581257935492;0;0;0,5151829116767161;0;0;0;0;0;0;9,016664003370135;0;0;0;0,1;0;0;0;0;4,4898708217211345;40,525884390671386;0,7512419029266866;3,4870493442623;3,0140998286811564;
6639;4.14:39:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4279080562530774;32,42420098566217;4,024355803325756;0;0;0,5154428286434893;0;0;0;0;0;0;9,016728414864067;0;0;0;0,1;0;0;0;0;4,489964890028703;40,52599058457755;0,7512419980892789;3,4870493442623;3,0144569659907727;
6640;4.14:40:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42791623582129634;32,44158670111885;4,0266634903702805;0;0;0,5154453657460649;0;0;0;0;0;0;9,019629976216423;0;0;0;0,1;0;0;0;0;4,491028210341445;40,55987747569648;0,751248539692007;3,4870493442623;3,0145276695705583;
6641;4.14:41:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42800220541845013;32,4706136548044;4,041565761068243;0;0;0,5154999850471668;0;0;0;0;0;0;9,019782788821235;0;0;0;0,1;0;0;0;0;4,491267056824488;40,567317596464406;0,7513736274062475;3,4870493442623;3,0145402830146604;
6642;4.14:42:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4282132637213665;32,53741954602104;4,050623501219381;0;0;0,5155994562596417;0;0;0;0;0;0;9,020421151829677;0;0;0;0,1;0;0;0;0;4,492045640783893;40,57755617743982;0,7515238803764136;3,4870493442623;3,014859675633898;
6643;4.14:43:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42825522962940427;32,542405178946886;4,054959288179708;0;0;0,5156746162404474;0;0;0;0;0;0;9,020644692085067;0;0;0;0,1;0;0;0;0;4,494113646042729;40,58246541902307;0,7515990724774847;3,4870493442623;3,0150928702981816;
6644;4.14:44:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42825714850009355;32,55326734317774;4,060186241263647;0;0;0,5157264184823844;0;0;0;0;0;0;9,021003497547918;0;0;0;0,1;0;0;0;0;4,494591964491131;40,58404870208577;0,7516523813099631;3,4870493442623;3,0152693072780954;
