Apparent.Time;Time span;Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Children Room Light Device (20W) [VA];Living Room Light (60W) [VA];Bedroom Light (200W) [VA];Kitchen Light (20W) [VA];Electric Kettle / Petra WK288 1.5L [VA];CD/DVD Player / Philips DVDR 725 H [VA];Phillips 32-9615 [VA];SAT Receiver / Kathrein UFS913 [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Moulinex electronic 833 [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Coffee Machine / Braun KF 580E [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Tefal Vario [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN-CD757W [VA];Miele H 5241 B [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Laptop Sony Vaio SVE151G11M [VA];Washing Machine / Bosch WFS 8000 [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];LED Lamp Globe E 14 Ambient 3W matt [VA];Vacuum Cleaner FiF [VA];Yamaha RX-V667 [VA];Liebherr CBP 4056-20A [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router / AVM FRITZ! Box Fon WLAN 7390 [VA];
6561;4.13:21:00;0;0;0;63,15789473684211;0;0;0;1,3450285703871243;95,58476610177661;1,7604870156403003;0;0;1,6375609563496478;0;0;0;0;0;0;28,682834107056706;0;0;0;28,0318295081967;0;0;0;0;14,298541493644162;128,26068441088722;2,390580257001506;4,47819606557377;9,583217961415304;
6562;4.13:22:00;0;0;0;63,15789473684211;0;0;0;1,3452386391995577;95,96938833595587;1,7613012945023987;0;0;1,6378288009959778;0;0;0;0;0;0;28,683837292812942;0;0;0;28,0318295081967;0;0;0;0;14,298895771256065;128,26133662542296;2,390691611080116;4,47819606557377;9,583279818844725;
6563;4.13:23:00;0;0;0;63,15789473684211;0;0;0;1,345764348857113;96,29206033545316;1,7638607269830244;0;0;1,637979551689957;0;0;0;0;0;0;28,685892634155202;0;0;0;28,0318295081967;0;0;0;0;14,299756082162776;128,26578897768724;2,390766186656392;4,47819606557377;9,585884961672958;
6564;4.13:24:00;0;0;0;63,15789473684211;0;0;0;1,3461455300329324;96,4247499117938;1,7642885402726187;0;0;1,6379975450875555;0;0;0;0;0;0;28,686015300637017;0;0;0;28,0318295081967;0;0;0;0;14,302008490701969;128,26871635858367;2,3913283294799457;4,47819606557377;9,586055840505482;
6565;4.13:25:00;0;0;0;63,15789473684211;0;0;0;1,346230908095114;96,46166112640985;1,7648059195227805;0;0;1,6380564043292212;0;0;0;0;0;0;28,688696151009136;0;0;0;28,0318295081967;0;0;0;0;14,303006705592177;128,26977689565882;2,3915108283766062;4,47819606557377;9,586259749192136;
6566;4.13:26:00;0;0;0;63,15789473684211;0;0;0;1,3462581104121547;96,4716620349436;1,765426984968652;0;0;1,6382658706057762;0;0;0;0;0;0;28,695357326975447;0;0;0;28,0318295081967;0;0;0;0;14,304535533594375;128,28363817531422;2,3916430379837856;4,47819606557377;9,586953465141319;
6567;4.13:27:00;0;0;0;63,15789473684211;0;0;0;1,3464004088156099;96,67086766489467;1,766180832338905;0;0;1,6384471195179182;0;0;0;0;0;0;28,695542898124486;0;0;0;28,0318295081967;0;0;0;0;14,304760411757435;128,31231402137985;2,391692738565505;4,47819606557377;9,589716014245301;
6568;4.13:28:00;0;0;0;63,15789473684211;0;0;0;1,3464758606415184;96,67286873630385;1,7678804318032668;0;0;1,6385358814645476;0;0;0;0;0;0;28,698696219247413;0;0;0;28,1718885245902;0;0;0;0;14,306006410580054;128,36788517371087;2,39184238361908;4,47819606557377;9,590097984015431;
6569;4.13:29:00;0;0;0;63,15789473684211;0;0;0;1,347023003164319;96,87220242548237;1,770872320999059;0;0;1,6385563450426266;0;0;0;0;0;0;28,700049868633865;0;0;0;28,1718885245902;0;0;0;0;14,306449124029355;128,38792146977116;2,3918846974758896;4,47819606557377;9,5908235061647;
6570;4.13:30:00;0;0;0;63,15789473684211;0;0;0;1,3475771810021404;96,99094343157076;1,7712804740903498;0;0;1,6385734408519907;0;0;0;0;0;0;28,70254174242295;0;0;0;28,1718885245902;0;0;0;0;14,306941020880735;128,4258347410665;2,3920505897378557;4,47819606557377;9,591612417233842;
6571;4.13:31:00;0;0;0;63,15789473684211;0;0;0;1,3479225427300696;97,14222540295175;1,7714484869998892;0;0;1,6387359924668656;0;0;0;0;0;0;28,709372292058834;0;0;0;28,1718885245902;0;0;0;0;14,307150216782686;128,4917126405968;2,3924862343924826;4,47819606557377;9,592524481886299;
6572;4.13:32:00;0;0;0;63,15789473684211;0;0;0;1,3486559084523981;97,23515016680992;1,7714508669386635;0;0;1,6388376628229058;0;0;0;0;0;0;28,709849046641736;0;0;0;28,1718885245902;0;0;0;0;14,308012509187297;128,49609490968592;2,3926939406446843;4,47819606557377;9,592974714806411;
6573;4.13:33:00;0;0;0;63,15789473684211;0;0;0;1,349042390742115;97,30260815205791;1,7714635070110238;0;0;1,638901755735362;0;0;0;0;0;0;28,71039997249063;0;0;0;28,1984950819672;0;0;0;0;14,309310854249492;128,50469049165864;2,3927348485996407;4,47819606557377;9,593635218392924;
6574;4.13:34:00;0;0;0;63,15789473684211;0;0;0;1,349070707194766;97,33444158654065;1,7737275209314534;0;0;1,6397154166273946;0;0;0;0;0;0;28,717264427368974;0;0;0;28,1984950819672;0;0;0;0;14,309505864558803;128,51307267654389;2,3927481453387314;4,47819606557377;9,593730836433906;
6575;4.13:35:00;0;0;0;63,15789473684211;0;0;0;1,3492715796082724;97,46607373847631;1,7754946135488672;0;0;1,6397268954122801;0;0;0;0;0;0;28,71793586693007;0;0;0;28,1984950819672;0;0;0;0;14,312876782075648;128,5469523513867;2,3928548474583695;4,47819606557377;9,594282376466461;
6576;4.13:36:00;0;0;0;63,15789473684211;0;0;0;1,3493082510041519;97,48479311034436;1,776412400663595;0;0;1,6397459155073972;0;0;0;0;0;0;28,720568283815712;0;0;0;28,1984950819672;0;0;0;0;14,315097334009968;128,62338450628576;2,392919708120056;4,47819606557377;9,596158250234271;
6577;4.13:37:00;0;0;0;63,15789473684211;0;0;0;1,3494232407767415;97,91543289876957;1,7766025995685057;0;0;1,639808443689552;0;0;0;0;0;0;28,722669233017594;0;0;0;28,1984950819672;0;0;0;0;14,315304725796432;128,70467273791388;2,393000989600126;4,47819606557377;9,599349289591178;
6578;4.13:38:00;0;0;0;63,15789473684211;0;0;0;1,3502714792834032;98,28580307585827;1,77696651841862;0;0;1,6398804704641925;0;0;0;0;0;0;28,72413213112028;0;0;0;28,1984950819672;0;0;0;0;14,31551825309923;128,71309524708428;2,393290951131662;4,47819606557377;9,600153838901676;
6579;4.13:39:00;0;0;0;63,15789473684211;0;0;0;1,3504958106659781;98,43553773660695;1,7770564676374476;0;0;1,6398966959765149;0;0;0;0;0;0;28,724498702177517;0;0;0;28,1984950819672;0;0;0;0;14,315681299638952;128,72516426978808;2,3935042076233515;4,47819606557377;9,60099608920144;
6580;4.13:40:00;0;0;0;63,15789473684211;0;0;0;1,3507686914096928;98,63405942257297;1,7792889618427226;0;0;1,6406474441137777;0;0;0;0;0;0;28,72664675464726;0;0;0;28,1984950819672;0;0;0;0;14,315999316130245;128,73595654970597;2,393919817676399;4,47819606557377;9,601616503702477;
6581;4.13:41:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3510711061024399;98,65371295995888;1,7793017073614381;0;0;1,6406999831897302;0;0;0;0;0;0;28,739737816847914;0;0;0;28,1984950819672;0;0;0;0;14,316141404235367;128,74867567052334;2,393992644437441;4,47819606557377;9,601921828370944;
6582;4.13:42:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3511460230525947;98,71680454471576;1,779393296937221;0;0;1,6407805324241032;0;0;0;0;0;0;28,744589651542057;0;0;0;28,1984950819672;0;0;0;0;14,316531451494312;128,7581994251048;2,3947943342566242;4,47819606557377;9,603203171562997;
6583;4.13:43:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,351438705966478;98,97527316397881;1,7803558083707325;0;0;1,641152230806092;0;0;0;0;0;0;28,74713956822605;0;0;0;28,1984950819672;0;0;0;0;14,316861265192884;128,7792256589973;2,394831635843382;4,47819606557377;9,604298200581676;
6584;4.13:44:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,351491940118683;98,99390679712896;1,78047994366105;0;0;1,6413181531607532;0;0;0;0;0;0;28,74855817227361;0;0;0;28,1984950819672;0;0;0;0;14,320276526952247;128,78592938767434;2,39536581699655;4,47819606557377;9,605809556862507;
6585;4.13:45:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3518557638648203;99,21319860520305;1,7810688664879608;0;0;1,6418173845594528;0;0;0;0;0;0;28,751204318393835;0;0;0;28,2012672131147;0;0;0;0;14,322540678583632;128,7886045598734;2,3953913670262543;4,47819606557377;9,606859095552627;
6586;4.13:46:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3523186313983218;99,26073705365259;1,7833313631912378;0;0;1,6418565777436271;0;0;0;0;0;0;28,75131277570533;0;0;0;28,2012672131147;0;0;0;0;14,322733115392412;128,81060604423442;2,3957771958851564;4,47819606557377;9,606879107488325;
6587;4.13:47:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3525174029129203;99,30940167720462;1,784744564362299;0;0;1,6419668067501036;0;0;0;0;0;0;28,756934072656804;0;0;0;28,2012672131147;0;0;0;0;14,322754221034034;128,82023588587217;2,3958113932424627;4,47819606557377;9,607375606923739;
6588;4.13:48:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3525295899887844;99,31236781252198;1,785390236327607;0;0;1,6422547043270876;0;0;0;0;0;0;28,761951433083745;0;0;0;28,2012672131147;0;0;0;0;14,323593952912224;128,83187198144293;2,3961149968438726;4,47819606557377;9,608053733713986;
6589;4.13:49:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3526553595718525;99,61153068720658;1,7863079943554978;0;0;1,642364880718149;0;0;0;0;0;0;28,762689651492686;0;0;0;28,2012672131147;0;0;0;0;14,324010156375666;128,84954343550683;2,396117946520617;4,47819606557377;9,608175704812517;
6590;4.13:50:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,352861811259228;99,62508774635408;1,7874564795016727;0;0;1,6424077693103813;0;0;0;0;0;0;28,76713513624653;0;0;0;28,2012672131147;0;0;0;0;14,324296228754893;128,875235921715;2,3963173365309216;4,47819606557377;9,610055535138466;
6591;4.13:51:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,352865634870945;99,67290742729742;1,7889819798569264;0;0;1,6425487873149112;0;0;0;0;0;0;28,77208489659122;0;0;0;28,2012672131147;0;0;0;0;14,324681884134861;128,8800514449706;2,3970329966224138;4,47819606557377;9,610874422869205;
6592;4.13:52:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3536463833147416;99,91979888617962;1,790507735413596;0;0;1,6426292739783666;0;0;0;0;0;0;28,776358733551728;0;0;0;28,2012672131147;0;0;0;0;14,325162199926725;128,88329217240803;2,3974659967325755;4,47819606557377;9,61098998604999;
6593;4.13:53:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3538389236063908;100,0173321181896;1,7909154850962377;0;0;1,642872763213556;0;0;0;0;0;0;28,777865147809983;0;0;0;28,2012672131147;0;0;0;0;14,325341628952534;128,88517572901517;2,3974802669889366;4,47819606557377;9,611862728416837;
6594;4.13:54:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3538431545129863;100,07105923322386;1,7978668403067957;0;0;1,6429729299597304;0;0;0;0;0;0;28,778890175615967;0;0;0;28,2012672131147;0;0;0;0;14,325441577812967;128,95744670637032;2,3977765895358187;4,47819606557377;9,612577340053177;
6595;4.13:55:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3541021366790404;100,12863483743949;1,8002531382728946;0;0;1,6431418052834337;0;0;0;0;0;0;28,77925371460991;0;0;0;28,2012672131147;0;0;0;0;14,326173938940165;128,9668357694671;2,398150642639718;4,47819606557377;9,613984618092402;
6596;4.13:56:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3541414907942504;100,34191080324115;1,801265556451609;0;0;1,6431643792149437;0;0;0;0;0;0;28,78103298893652;0;0;0;28,219142622950802;0;0;0;0;14,327632552760084;129,00012983770782;2,3987059677260647;4,47819606557377;9,614250510955591;
6597;4.13:57:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,354380035814381;100,42959658796441;1,80491015503842;0;0;1,6432368345731327;0;0;0;0;0;0;28,78199577095734;0;0;0;28,219142622950802;0;0;0;0;14,331307690500024;129,0296078691021;2,3994467289971504;4,47819606557377;9,614893501245595;
6598;4.13:58:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,354937249611804;100,43046902539702;1,8069602910228224;0;0;1,6434934250310635;0;0;0;0;0;0;28,783578250384103;0;0;0;28,219142622950802;0;0;0;0;14,331966230432798;129,0419314035124;2,3994540654639174;4,47819606557377;9,615364528361557;
6599;4.13:59:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3557742919635338;100,434742160523;1,8101031857869472;0;0;1,6438177465973252;0;0;0;0;0;0;28,788564608182934;0;0;0;28,219142622950802;0;0;0;0;14,332575821173673;129,08133427699732;2,3994563066632386;4,47819606557377;9,61637915289936;
6600;4.14:00:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,356018570439981;100,46031427418434;1,8171031539135554;0;0;1,6439349129285188;0;0;0;0;0;0;28,790539659651746;0;0;0;28,219142622950802;0;0;0;0;14,33301607663511;129,10327093266216;2,399533343047931;4,47819606557377;9,61669857972661;
6601;4.14:01:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3560601828294985;100,56408060093479;1,8209683099788523;0;0;1,644709139817015;0;0;0;0;0;0;28,79425691212177;0;0;0;28,223968852459;0;0;0;0;14,33372099805459;129,12330875362107;2,399533906421569;4,47819606557377;9,618745873854193;
6602;4.14:02:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3564999331189496;100,60166879909812;1,824185045353314;0;0;1,6447297727972054;0;0;0;0;0;0;28,79583610835867;0;0;0;28,223968852459;0;0;0;0;14,33409730307315;129,1268655355101;2,3996031686965305;4,4790737704918;9,619451816753848;
6603;4.14:03:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3568873453987709;100,65259133617838;1,8255960862661458;0;0;1,644921326648589;0;0;0;0;0;0;28,79594492378625;0;0;0;28,223968852459;0;0;0;0;14,335277149784485;129,1364616436628;2,399619555996115;4,4790737704918;9,619540925620381;
6604;4.14:04:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3575572411741976;100,69134324789054;1,8284312163132264;0;0;1,64505713277867;0;0;0;0;0;0;28,805918592966336;0;0;0;28,223968852459;0;0;0;0;14,338727793085118;129,1386809317852;2,3998095622349207;4,4790737704918;9,619995243792015;
6605;4.14:05:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3575757603823857;100,8432775179697;1,8304845440671664;0;0;1,6450677841534662;0;0;0;0;0;0;28,807528420716515;0;0;0;28,223968852459;0;0;0;0;14,33878177343932;129,1757441569219;2,3998495965539983;4,4790737704918;9,620672163132756;
6606;4.14:06:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3583001227405926;101,03300251060443;1,832610965420279;0;0;1,6451072178036823;0;0;0;0;0;0;28,807623816119627;0;0;0;28,223968852459;0;0;0;0;14,342499035405202;129,1829618138467;2,4000111540423297;4,4790737704918;9,621472607470698;
6607;4.14:07:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,358317246652515;101,04856997520233;1,8331858589262187;0;0;1,645179368987677;0;0;0;0;0;0;28,810206216854052;0;0;0;28,223968852459;0;0;0;0;14,34287548891682;129,18559307289937;2,4001935390291194;4,4790737704918;9,621706401475524;
6608;4.14:08:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3591791599201266;101,16882692314562;1,8382258144633261;0;0;1,6452751099695115;0;0;0;0;0;0;28,814205308072996;0;0;0;28,223968852459;0;0;0;0;14,343968377734583;129,1946305661938;2,400417737212754;4,4790737704918;9,621763358249972;
6609;4.14:09:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,359271979869577;101,18323590634947;1,8411296351102362;0;0;1,6453431446979299;0;0;0;0;0;0;28,815502759152643;0;0;0;28,2470901639344;0;0;0;0;14,345383664961888;129,20906404707887;2,4007257290634776;4,4790737704918;9,623271763926592;
6610;4.14:10:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3596219746106983;101,4454766876031;1,844912845093538;0;0;1,6454434210084603;0;0;0;0;0;0;28,817354127719216;0;0;0;28,2470901639344;0;0;0;0;14,345724916021513;129,21204348462425;2,401309697828789;4,4790737704918;9,623288334195706;
6611;4.14:11:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3598334309560423;101,60235903713227;1,8585781994552226;0;0;1,6454774800116;0;0;0;0;0;0;28,821675527761755;0;0;0;28,2470901639344;0;0;0;0;14,346371243728992;129,24348051665646;2,401336609997044;4,4790737704918;9,623832901376494;
6612;4.14:12:00;0;0;0;63,15789473684211;210,5263157894737;0;0;1,3598374440709942;101,67742330922935;1,8645792796573588;0;0;1,6454894452126114;0;0;0;0;0;0;28,82370646153588;0;0;0;28,2470901639344;0;0;0;0;14,351597073581353;129,24654492176742;2,4015205823011074;4,4790737704918;9,624658193770696;
6613;4.14:13:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3599117409106045;101,71059285973996;1,8690808090078965;0;0;1,64559037709531;0;0;0;0;0;0;28,82377904638905;0;0;0;28,2470901639344;0;0;0;0;14,352015742361695;129,28395645523725;2,4015265079163024;4,4790737704918;9,627531139744024;
6614;4.14:14:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3601404924631624;101,72984566229297;1,8887346313181999;0;0;1,645872959838323;0;0;0;0;0;0;28,82391823840139;0;0;0;28,2470901639344;0;0;0;0;14,352025049496547;129,294729338278;2,4015805544142586;4,4790737704918;9,627615217082296;
6615;4.14:15:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3602660439865577;101,73585931325579;1,8902246932007627;0;0;1,6460129839575046;0;0;0;0;0;0;28,826084820390342;0;0;0;28,2470901639344;0;0;0;0;14,352746387362272;129,38582729101697;2,4018127809001646;4,4790737704918;9,628629963411088;
6616;4.14:16:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3603401078228397;101,7678907063676;1,9381712205194097;0;0;1,646250014215759;0;0;0;0;0;0;28,83704943833385;0;0;0;28,2470901639344;0;0;0;0;14,353416617951058;129,4070796142662;2,4023581399670024;4,4790737704918;9,62876510467155;
6617;4.14:17:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3608546921962166;101,78202812694198;11,364587920987539;0;0;1,646259832342668;0;0;0;0;0;0;28,837333714591537;0;0;0;28,2470901639344;0;0;0;0;14,354472835039603;129,41506950220932;2,4026739120764375;4,4790737704918;9,63000228643959;
6618;4.14:18:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3613511084079062;101,87504994630632;11,799903549007892;0;0;1,6463120204821606;0;0;0;0;0;0;28,837578323196578;0;0;0;28,2470901639344;0;0;0;0;14,354778814999253;129,42345921079078;2,4027753264354104;4,4790737704918;9,631988328225617;
6619;4.14:19:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3618408003041915;101,9061699790265;11,871848766568663;0;0;1,6467681354623358;0;0;0;0;0;0;28,840579291232185;0;0;0;28,2470901639344;0;0;0;0;14,355443813308044;129,4855967468653;2,4027822791536053;4,4790737704918;9,632653118928664;
6620;4.14:20:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3627685919270085;101,91628950383674;11,990492162833213;0;0;1,646874168523473;0;0;0;0;0;0;28,844038173558623;0;0;0;28,2470901639344;0;0;0;0;14,356853469640226;129,5105407781693;2,4029250750120794;4,4790737704918;9,63396104957095;
6621;4.14:21:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,362957193754731;102,03753510663405;12,042057926245313;0;0;1,6470788223224504;0;0;0;0;0;0;28,850544714073653;0;0;0;28,2485590163934;0;0;0;0;14,35821367269825;129,56275416033674;2,4030865480346137;4,4790737704918;9,634700819134926;
6622;4.14:22:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3630699489518983;102,15648156884248;12,157175460402788;0;0;1,6471658920915544;0;0;0;0;0;0;28,85579937953314;0;0;0;28,2485590163934;0;0;0;0;14,358745364760328;129,58789359833787;2,4031007867842122;4,4790737704918;9,63596294798034;
6623;4.14:23:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3631624004713303;102,20554169835793;12,24784494851961;0;0;1,6471832876395944;0;0;0;0;0;0;28,85627520291932;0;0;0;28,2485590163934;0;0;0;0;14,359520751075056;129,5894642091426;2,40312859974109;4,4790737704918;9,6369044532054;
6624;4.14:24:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3633950972619022;102,38133992144601;12,409268237986765;0;0;1,647198585997926;0;0;0;0;0;0;28,85650653737695;0;0;0;28,2485590163934;0;0;0;0;14,361250136382887;129,6012986898999;2,403309821495342;4,4790737704918;9,63852224602761;
6625;4.14:25:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3634761048588255;102,494883975858;12,483883724359751;0;0;1,6473211180163185;0;0;0;0;0;0;28,857202435775438;0;0;0;28,2485590163934;0;0;0;0;14,36214230283656;129,60193373617506;2,4038438418169723;4,4790737704918;9,638618456410013;
6626;4.14:26:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3648749891992376;102,73792414061079;12,516067002829029;0;0;1,6473278928913289;0;0;0;0;0;0;28,85721602563252;0;0;0;28,2485590163934;0;0;0;0;14,362240274074509;129,6020567882532;2,403957266358114;4,4790737704918;9,638698244822404;
6627;4.14:27:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3650180522980544;102,78608157964591;12,538962310136744;0;0;1,6479646252521836;0;0;0;0;0;0;28,858010684836486;0;0;0;28,2485590163934;0;0;0;0;14,366274600548515;129,62410950962692;2,403963993560811;4,4790737704918;9,639082153869337;
6628;4.14:28:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3652039110543879;102,88414476530198;12,615728652729398;0;0;1,6480515861340768;0;0;0;0;0;0;28,860877218603385;0;0;0;28,2485590163934;0;0;0;0;14,36671747814785;129,64284159965095;2,404234460564908;4,4790737704918;9,641032083823172;
6629;4.14:29:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,365367053372853;102,94206235341586;12,62383674594331;0;0;1,648273000276017;0;0;0;0;0;0;28,8635283632962;0;0;0;28,2590196721311;0;0;0;0;14,368510872563174;129,6510923495049;2,4042353018161875;4,4790737704918;9,641063131430073;
6630;4.14:30:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3654026357291646;102,98611949099124;12,639317318383123;0;0;1,6482793000450124;0;0;0;0;0;0;28,867597157324173;0;0;0;28,2590196721311;0;0;0;0;14,368775717470182;129,65342642687474;2,4042402715768825;4,4790737704918;9,6425291357298;
6631;4.14:31:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,365448928653029;102,9935524026991;12,669637205429142;0;0;1,6483995716979354;0;0;0;0;0;0;28,868568300977305;0;0;0;28,2590196721311;0;0;0;0;14,369403794457305;129,66407902991816;2,404263563064669;4,4790737704918;9,643267098484934;
6632;4.14:32:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3660586450249133;103,42950222487742;12,680983848705495;0;0;1,6484286676638216;0;0;0;0;0;0;28,86912696922085;0;0;0;28,2590196721311;0;0;0;0;14,37199733315775;129,67839338762155;2,4046916913543384;4,4790737704918;9,643859351274479;
6633;4.14:33:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3666078751393969;103,46298575968481;12,724625610445687;0;0;1,6485091278569841;0;0;0;0;0;0;28,87165538734951;0;0;0;28,2590196721311;0;0;0;0;14,373168798031376;129,71316245768753;2,4047889101481075;4,4790737704918;9,643900661258224;
6634;4.14:34:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3670934674305606;103,5740232618339;12,761483734837366;0;0;1,6496719939576134;0;0;0;0;0;0;28,872211488649832;0;0;0;28,2590196721311;0;0;0;0;14,376133414280035;129,71685675839967;2,404817031469402;4,4790737704918;9,649224386779895;
6635;4.14:35:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3678234726089509;103,60004430521151;12,773997366188677;0;0;1,6497663120990393;0;0;0;0;0;0;28,874641677802646;0;0;0;28,2590196721311;0;0;0;0;14,376375230112455;129,72213804043935;2,4050005028917227;4,4790737704918;9,649228413472366;
6636;4.14:36:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3678985865568518;103,63224576915616;12,774261830841372;0;0;1,649855793675648;0;0;0;0;0;0;28,875392198353808;0;0;0;28,2590196721311;0;0;0;0;14,377309779620163;129,7568350732231;2,405048812472582;4,4790737704918;9,65145798642977;
6637;4.14:37:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3683996258356115;103,66094584614893;12,853159925097527;0;0;1,6498816765408821;0;0;0;0;0;0;28,876294296014866;0;0;0;28,2590196721311;0;0;0;0;14,378081661330503;129,7585547543047;2,405295957845152;4,4790737704918;9,651870437962359;
6638;4.14:38:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3700606982118673;103,80034880049759;12,860152265750381;0;0;1,6499057703744346;0;0;0;0;0;0;28,876435206808917;0;0;0;28,2590196721311;0;0;0;0;14,379094510110683;129,786700975932;2,4058995795334175;4,4790737704918;9,652844819018865;
6639;4.14:39:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3704025409225713;103,84054884878333;12,88825330082682;0;0;1,650738170855075;0;0;0;0;0;0;28,876641488681063;0;0;0;28,2590196721311;0;0;0;0;14,379395769799132;129,78704106861483;2,405899884297622;4,4790737704918;9,65398857377974;
6640;4.14:40:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3704287365057277;103,89622769915653;12,895643814146812;0;0;1,650746296086104;0;0;0;0;0;0;28,88593392193116;0;0;0;28,2590196721311;0;0;0;0;14,382801120170788;129,89556597487618;2,4059208341929774;4,4790737704918;9,65421500645371;
6641;4.14:41:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3707040595632398;103,98918834924159;12,943369276034181;0;0;1,650921217843055;0;0;0;0;0;0;28,886423313936895;0;0;0;28,2840983606557;0;0;0;0;14,38356604109824;129,91939343092926;2,406321435487878;4,4790737704918;9,654255401804054;
6642;4.14:42:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3713799870910643;104,20313842971807;12,972377260195142;0;0;1,6512397806752623;0;0;0;0;0;0;28,88846771173688;0;0;0;28,2840983606557;0;0;0;0;14,386059505338274;129,95218313231283;2,4068026301022063;4,4790737704918;9,655278276813204;
6643;4.14:43:00;0;0;21,05263157894737;63,15789473684211;210,5263157894737;0;0;1,3715143855586014;104,21910523363738;12,986262891420127;0;0;1,6514804852545912;0;0;0;0;0;0;28,889183613504816;0;0;0;28,2840983606557;0;0;0;0;14,392682422621407;129,967905288139;2,4070434375487113;4,4790737704918;9,656025097434583;
