None.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
1434;23:54:00;'23:54:00;1;;;0,5;1;1;1;
1435;23:55:00;'23:55:00;1;;;0,5;1;1;1;
1436;23:56:00;'23:56:00;1;;;0,5;1;1;1;
1437;23:57:00;'23:57:00;1;;;0,5;1;1;1;
1438;23:58:00;'23:58:00;1;;;0,5;1;1;1;
1439;23:59:00;'23:59:00;1;;;0,5;1;1;1;

---------------------------------------
By Month
---------------------------------------

Time;Month 4, weekdayWednesday;Month 4, weekdayThursday;Month 4, weekdayFriday;Month 4, weekdaySaturday;Month 4, weekdaySunday;
0;0;1;1;1;1;
1;0;1;1;1;1;
2;0;1;1;1;1;
3;0;1;1;1;1;
4;0;1;1;1;1;
5;0;1;1;1;1;
6;0;1;1;1;1;
7;0;1;1;1;1;
8;0;1;1;1;1;
9;0;1;1;1;1;
10;0;1;1;1;1;
11;0;1;1;1;1;
12;0;1;1;1;1;
13;0;1;1;1;1;
14;0;1;1;1;1;
15;0;1;1;1;1;
16;0;1;1;1;1;
17;0;1;1;1;1;
18;0;1;1;1;1;
19;0;1;1;1;1;
20;0;1;1;1;1;
21;0;1;1;1;1;
22;0;1;1;1;1;
23;0;1;1;1;1;
24;0;1;1;1;1;
25;0;1;1;1;1;
26;0;1;1;1;1;
27;0;1;1;1;1;
28;0;1;1;1;1;
29;0;1;1;1;1;
30;0;1;1;1;1;
31;0;1;1;1;1;
32;0;1;1;1;1;
33;0;1;1;1;1;
34;0;1;1;1;1;
35;0;1;1;1;1;
36;0;1;1;1;1;
37;0;1;1;1;1;
38;0;1;1;1;1;
39;0;1;1;1;1;
40;0;1;1;1;1;
41;0;1;1;1;1;
42;0;1;1;1;1;
43;0;1;1;1;1;
44;0;1;1;1;1;
45;0;1;1;1;1;
46;0;1;1;1;1;
47;0;1;1;1;1;
48;0;1;1;1;1;
49;0;1;1;1;1;
50;0;1;1;1;1;
51;0;1;1;1;1;
52;1;1;1;1;1;
53;1;1;1;1;1;
54;1;1;1;1;1;
55;1;1;1;1;1;
56;1;1;1;1;1;
57;1;1;1;1;1;
58;1;1;1;1;1;
59;1;1;1;1;1;
60;1;1;1;1;1;
61;1;1;1;1;1;
62;1;1;1;1;1;
63;1;1;1;1;1;
64;1;1;1;1;1;
65;1;1;1;1;1;
66;1;1;1;1;1;
67;1;1;1;1;1;
68;1;1;1;1;1;
69;1;1;1;1;1;
70;1;1;1;1;1;
71;1;1;1;1;1;
72;1;1;1;1;1;
73;1;1;1;1;1;
74;1;1;1;1;1;
75;1;1;1;1;1;
76;1;1;1;1;1;
77;1;1;1;1;1;
78;1;1;1;1;1;
79;1;1;1;1;1;
80;1;1;1;1;1;
81;1;1;1;1;1;
82;1;1;1;1;1;
83;1;1;1;1;1;
84;1;1;1;1;1;
85;1;1;1;1;1;
86;1;1;1;1;1;
87;1;1;1;1;1;
88;1;1;1;1;1;
89;1;1;1;1;1;
90;1;1;1;1;1;
91;1;1;1;1;1;
92;1;1;1;1;1;
93;1;1;1;1;1;
94;1;1;1;1;1;
95;1;1;1;1;1;
96;1;1;1;1;1;
97;1;1;1;1;1;
98;1;1;1;1;1;
99;1;1;1;1;1;
100;1;1;1;1;1;
101;1;1;1;1;1;
102;1;1;1;1;1;
103;1;1;1;1;1;
104;1;1;1;1;1;
105;1;1;1;1;1;
106;1;1;1;1;1;
107;1;1;1;1;1;
108;1;1;1;1;1;
109;1;1;1;1;1;
110;1;1;1;1;1;
111;1;1;1;1;1;
112;1;1;1;1;1;
113;1;1;1;1;1;
114;1;1;1;1;1;
115;1;1;1;1;1;
116;1;1;1;1;1;
117;1;1;1;1;1;
118;1;1;1;1;1;
119;1;1;1;1;1;
120;1;1;1;1;1;
121;1;1;1;1;1;
122;1;1;1;1;1;
123;1;1;1;1;1;
124;1;1;1;1;1;
125;1;1;1;1;1;
126;1;1;1;1;1;
127;1;1;1;1;1;
128;1;1;1;1;1;
129;1;1;1;1;1;
130;1;1;1;1;1;
131;1;1;1;1;1;
132;1;1;1;1;1;
133;1;1;1;1;1;
134;1;1;1;1;1;
135;1;1;1;1;1;
136;1;1;1;1;1;
137;1;1;1;1;1;
138;1;1;1;1;1;
139;1;1;1;1;1;
140;1;1;1;1;1;
141;1;1;1;1;1;
142;1;1;1;1;1;
143;1;1;1;1;1;
144;1;1;1;1;1;
145;1;1;1;1;1;
146;1;1;1;1;1;
147;1;1;1;1;1;
148;1;1;1;1;1;
149;1;1;1;1;1;
150;1;1;1;1;1;
151;1;1;1;1;1;
152;1;1;1;1;1;
153;1;1;1;1;1;
154;1;1;1;1;1;
155;1;1;1;1;1;
156;1;1;1;1;1;
157;1;1;1;1;1;
158;1;1;1;1;1;
159;1;1;1;1;1;
160;1;1;1;1;1;
161;1;1;1;1;1;
162;1;1;1;1;1;
163;1;1;1;1;1;
164;1;1;1;1;1;
165;1;1;1;1;1;
166;1;1;1;1;1;
167;1;1;1;1;1;
168;1;1;1;1;1;
169;1;1;1;1;1;
170;1;1;1;1;1;
171;1;1;1;1;1;
172;1;1;1;1;1;
173;1;1;1;1;1;
174;1;1;1;1;1;
175;1;1;1;1;1;
176;1;1;1;1;1;
177;1;1;1;1;1;
178;1;1;1;1;1;
179;1;1;1;1;1;
180;1;1;1;1;1;
181;1;1;1;1;1;
182;1;1;1;1;1;
183;1;1;1;1;1;
184;1;1;1;1;1;
185;1;1;1;1;1;
186;1;1;1;1;1;
187;1;1;1;1;1;
188;1;1;1;1;1;
189;1;1;1;1;1;
190;1;1;1;1;1;
191;1;1;1;1;1;
192;1;1;1;1;1;
193;1;1;1;1;1;
194;1;1;1;1;1;
195;1;1;1;1;1;
196;1;1;1;1;1;
197;1;1;1;1;1;
198;1;1;1;1;1;
199;1;1;1;1;1;
200;1;1;1;1;1;
201;1;1;1;1;1;
202;1;1;1;1;1;
203;1;1;1;1;1;
204;1;1;1;1;1;
205;1;1;1;1;1;
206;1;1;1;1;1;
207;1;1;1;1;1;
208;1;1;1;1;1;
209;1;1;1;1;1;
210;1;1;1;1;1;
211;1;1;1;1;1;
212;1;1;1;1;1;
213;1;1;1;1;1;
214;1;1;1;1;1;
215;1;1;1;1;1;
216;1;1;1;1;1;
217;1;1;1;1;1;
218;1;1;1;1;1;
219;1;1;1;1;1;
220;1;1;1;1;1;
221;1;1;1;1;1;
222;1;1;1;1;1;
223;1;1;1;1;1;
224;0;1;1;1;1;
225;0;1;1;1;1;
226;0;1;1;1;1;
227;0;1;1;1;1;
228;0;1;1;1;1;
229;0;1;1;1;1;
230;0;1;1;1;1;
231;0;1;1;1;1;
232;0;1;1;1;1;
233;0;1;1;1;1;
234;0;1;1;1;1;
235;0;1;1;1;1;
236;0;1;1;1;1;
237;0;1;1;1;1;
238;0;1;1;1;1;
239;0;1;1;1;1;
240;0;1;1;1;1;
241;0;1;1;1;1;
242;0;1;1;1;1;
243;0;1;1;1;1;
244;0;1;1;1;1;
245;0;1;1;1;1;
246;0;1;1;1;1;
247;0;1;1;1;1;
248;0;1;1;1;1;
249;0;1;1;1;1;
250;0;1;1;1;1;
251;0;1;1;1;1;
252;0;1;1;1;1;
253;0;1;1;1;1;
254;0;1;1;1;1;
255;0;1;1;1;1;
256;0;1;1;1;1;
257;0;1;1;1;1;
258;0;1;1;1;1;
259;0;1;1;1;1;
260;0;1;1;1;1;
261;0;1;1;1;1;
262;0;1;1;1;1;
263;0;1;1;1;1;
264;0;1;1;1;1;
265;0;1;1;1;1;
266;0;1;1;1;1;
267;0;1;1;1;1;
268;0;1;1;1;1;
269;0;1;1;1;1;
270;0;1;1;1;1;
271;0;1;1;1;1;
272;0;1;1;1;1;
273;0;1;1;1;1;
274;0;1;1;1;1;
275;0;1;1;1;1;
276;0;1;1;1;1;
277;0;1;1;1;1;
278;0;1;1;1;1;
279;0;1;1;1;1;
280;0;1;1;1;1;
281;0;1;1;1;1;
282;0;1;1;1;1;
283;0;1;1;1;1;
284;0;1;1;1;1;
285;0;1;1;1;1;
286;0;1;1;1;1;
287;0;1;1;1;1;
288;0;1;1;1;1;
289;0;1;1;1;1;
290;0;1;1;1;1;
291;0;1;1;1;1;
292;0;1;1;1;1;
293;0;1;1;1;1;
294;0;1;1;1;1;
295;0;1;1;1;1;
296;0;1;1;1;1;
297;0;1;1;1;1;
298;0;1;1;1;1;
299;0;1;1;1;1;
300;0;1;1;1;1;
301;0;1;1;1;1;
302;0;1;1;1;1;
303;0;1;1;1;1;
304;0;1;1;1;1;
305;0;1;1;1;1;
306;0;1;1;1;1;
307;0;1;1;1;1;
308;0;1;1;1;1;
309;0;1;1;1;1;
310;0;1;1;1;1;
311;0;1;1;1;1;
312;0;1;1;1;1;
313;0;1;1;1;1;
314;0;1;1;1;1;
315;0;1;1;1;1;
316;0;1;1;1;1;
317;0;1;1;1;1;
318;0;1;1;1;1;
319;0;1;1;1;1;
320;0;1;1;1;1;
321;0;1;1;1;1;
322;0;1;1;1;1;
323;0;1;1;1;1;
324;0;1;1;1;1;
325;0;1;1;1;1;
326;0;1;1;1;1;
327;0;1;1;1;1;
328;0;1;1;1;1;
329;0;1;1;1;1;
330;0;1;1;1;1;
331;0;1;1;1;1;
332;0;1;1;1;1;
333;0;1;1;1;1;
334;0;1;1;1;1;
335;0;1;1;1;1;
336;0;1;1;1;1;
337;0;1;1;1;1;
338;0;1;1;1;1;
339;0;1;1;1;1;
340;0;1;1;1;1;
341;0;1;1;1;1;
342;0;1;1;1;1;
343;0;1;1;1;1;
344;0;1;1;1;1;
345;0;1;1;1;1;
346;0;1;1;1;1;
347;0;1;1;1;1;
348;0;1;1;1;1;
349;0;1;1;1;1;
350;0;1;1;1;1;
351;0;1;1;1;1;
352;0;1;1;1;1;
353;0;1;1;1;1;
354;0;1;1;1;1;
355;0;1;1;1;1;
356;0;1;1;1;1;
357;0;1;1;1;1;
358;0;1;1;1;1;
359;0;1;1;1;1;
360;0;1;1;1;1;
361;0;1;1;1;1;
362;0;1;1;1;1;
363;0;1;1;1;1;
364;0;1;1;1;1;
365;0;1;1;1;1;
366;0;1;1;1;1;
367;0;1;1;1;1;
368;0;1;1;1;1;
369;0;1;1;1;1;
370;0;1;1;1;1;
371;0;1;1;1;1;
372;0;1;1;1;1;
373;0;1;1;1;1;
374;0;1;1;1;1;
375;0;1;1;1;1;
376;0;1;1;1;1;
377;0;1;1;1;1;
378;0;1;1;1;1;
379;0;1;1;1;1;
380;0;1;1;1;1;
381;0;1;1;1;1;
382;0;1;1;1;1;
383;0;1;1;1;1;
384;0;1;1;1;1;
385;0;1;1;1;1;
386;0;1;1;1;1;
387;0;1;1;1;1;
388;0;1;1;1;1;
389;0;1;1;1;1;
390;0;1;1;1;1;
391;0;1;1;1;1;
392;0;1;1;1;1;
393;0;1;1;1;1;
394;0;1;1;1;1;
395;0;1;1;1;1;
396;0;1;1;1;1;
397;0;1;1;1;1;
398;0;1;1;1;1;
399;0;1;1;1;1;
400;0;1;1;1;1;
401;0;1;1;1;1;
402;0;1;1;1;1;
403;0;1;1;1;1;
404;0;1;1;1;1;
405;0;1;1;1;1;
406;0;1;1;1;1;
407;0;1;1;1;1;
408;0;1;1;1;1;
409;0;1;1;1;1;
410;0;1;1;1;1;
411;0;1;1;1;1;
412;0;1;1;1;1;
413;0;1;1;1;1;
414;0;1;1;1;1;
415;0;1;1;1;1;
416;0;1;1;1;1;
417;0;1;1;1;1;
418;0;1;1;1;1;
419;0;1;1;1;1;
420;0;1;1;1;1;
421;0;1;1;1;1;
422;0;1;1;1;1;
423;0;1;1;1;1;
424;0;1;1;1;1;
425;0;1;1;1;1;
426;0;1;1;1;1;
427;0;1;1;1;1;
428;0;1;1;1;1;
429;0;1;1;1;1;
430;0;1;1;1;1;
431;0;1;1;1;1;
432;0;1;1;1;1;
433;0;1;1;1;1;
434;0;1;1;1;1;
435;1;1;1;1;1;
436;1;1;1;1;1;
437;1;1;1;1;1;
438;1;1;1;1;1;
439;1;1;1;1;1;
440;1;1;1;1;1;
441;1;1;1;1;1;
442;1;1;1;1;1;
443;1;1;1;1;1;
444;1;1;1;1;1;
445;1;1;1;1;1;
446;1;1;1;1;1;
447;1;1;1;1;1;
448;1;1;1;1;1;
449;1;1;1;1;1;
450;1;1;1;1;1;
451;1;1;1;1;1;
452;1;1;1;1;1;
453;1;1;1;1;1;
454;1;1;1;1;1;
455;1;1;1;1;1;
456;1;1;1;1;1;
457;1;1;1;1;1;
458;1;1;1;1;1;
459;1;1;1;1;1;
460;1;1;1;1;1;
461;1;1;1;1;1;
462;1;1;1;1;1;
463;1;1;1;1;1;
464;1;1;1;1;1;
465;1;1;1;1;1;
466;1;1;1;1;1;
467;1;1;1;1;1;
468;1;1;1;1;1;
469;1;0;1;1;1;
470;1;0;1;1;1;
471;1;0;1;1;1;
472;1;0;1;1;1;
473;1;0;1;1;1;
474;1;0;1;1;1;
475;1;0;1;1;1;
476;1;0;1;1;1;
477;1;0;1;1;1;
478;1;0;1;1;1;
479;1;0;1;1;1;
480;1;0;1;1;1;
481;1;0;1;1;1;
482;1;0;1;1;1;
483;1;0;1;1;1;
484;1;0;1;1;1;
485;1;0;1;1;1;
486;1;1;1;1;1;
487;1;1;1;1;1;
488;1;1;1;1;1;
489;1;1;1;1;1;
490;1;1;1;1;1;
491;1;1;1;1;1;
492;1;1;1;1;1;
493;1;1;1;1;1;
494;1;1;0;1;1;
495;1;1;0;1;1;
496;1;1;0;1;1;
497;1;1;0;1;1;
498;1;1;0;1;1;
499;1;1;0;1;1;
500;1;1;0;1;1;
501;1;1;0;1;1;
502;1;1;0;1;1;
503;1;1;0;1;1;
504;1;1;0;1;1;
505;1;1;0;1;1;
506;1;1;0;1;1;
507;1;1;0;1;1;
508;1;1;0;1;1;
509;1;1;0;1;1;
510;1;1;0;1;1;
511;1;1;0;1;1;
512;1;1;0;1;1;
513;1;1;0;1;1;
514;1;1;0;1;1;
515;1;1;1;2;1;
516;1;1;1;2;1;
517;1;1;1;2;1;
518;1;1;1;2;1;
519;1;1;1;2;1;
520;1;1;1;2;1;
521;1;1;1;2;1;
522;1;1;1;2;1;
523;1;1;1;2;1;
524;1;1;1;2;1;
525;1;1;1;2;1;
526;1;1;1;2;1;
527;1;1;1;2;1;
528;1;1;1;2;1;
529;1;1;1;2;1;
530;1;1;1;2;1;
531;1;1;1;2;1;
532;1;1;1;2;1;
533;1;1;1;2;1;
534;1;1;1;2;1;
535;1;1;1;2;1;
536;0;1;1;2;1;
537;0;1;1;2;1;
538;0;1;1;2;0;
539;0;1;1;2;0;
540;0;1;1;2;0;
541;0;1;1;2;0;
542;0;1;1;2;0;
543;0;1;1;2;0;
544;0;1;1;2;0;
545;0;1;1;2;0;
546;0;1;2;2;0;
547;0;1;2;2;0;
548;0;1;2;2;0;
549;0;1;2;2;0;
550;0;1;2;2;0;
551;0;1;2;2;0;
552;0;1;2;2;0;
553;0;1;2;2;0;
554;0;1;2;2;0;
555;0;1;2;2;0;
556;0;1;2;2;0;
557;0;1;2;2;0;
558;0;1;2;2;0;
559;0;1;2;2;0;
560;0;1;2;2;0;
561;0;1;2;2;0;
562;0;1;2;2;0;
563;0;1;2;2;0;
564;0;1;2;2;0;
565;0;1;2;2;0;
566;0;1;2;2;0;
567;0;1;2;2;0;
568;0;1;2;2;0;
569;0;1;2;2;0;
570;0;1;2;2;0;
571;0;1;2;2;0;
572;0;1;2;2;0;
573;0;1;2;2;0;
574;0;1;2;1;0;
575;0;1;2;1;0;
576;0;1;2;1;0;
577;0;1;2;1;0;
578;0;1;2;1;0;
579;0;1;2;1;0;
580;0;1;2;1;0;
581;0;1;2;1;0;
582;0;1;2;1;0;
583;0;1;2;1;0;
584;0;1;2;1;0;
585;0;1;2;1;0;
586;0;1;2;1;0;
587;0;1;2;1;0;
588;0;1;2;1;0;
589;0;1;2;1;0;
590;0;1;2;1;0;
591;0;1;2;1;0;
592;0;1;2;1;0;
593;0;1;2;1;0;
594;0;1;2;1;0;
595;0;1;2;1;0;
596;0;1;2;1;0;
597;0;1;2;1;0;
598;0;1;2;1;0;
599;0;1;2;1;0;
600;0;1;2;1;0;
601;0;1;2;1;1;
602;0;1;2;1;1;
603;0;1;2;1;1;
604;0;1;2;1;1;
605;0;1;2;1;1;
606;0;1;2;1;1;
607;0;1;2;1;1;
608;0;1;2;1;1;
609;0;1;2;1;1;
610;0;1;2;1;1;
611;0;1;2;1;1;
612;0;1;2;1;1;
613;0;1;2;1;1;
614;0;1;2;1;1;
615;0;1;1;1;1;
616;0;1;1;1;1;
617;0;1;1;1;1;
618;0;1;1;1;1;
619;0;1;1;1;1;
620;0;1;1;1;1;
621;0;1;1;1;1;
622;0;1;1;1;1;
623;0;1;1;1;1;
624;0;1;1;1;1;
625;0;1;1;1;1;
626;0;1;1;1;1;
627;0;1;1;1;1;
628;0;1;1;1;1;
629;0;1;1;1;1;
630;0;1;1;1;1;
631;0;1;1;1;1;
632;0;1;1;1;1;
633;0;1;1;1;1;
634;0;1;1;1;1;
635;0;1;1;1;1;
636;0;1;1;1;1;
637;0;1;1;1;1;
638;0;1;1;1;1;
639;0;1;1;1;1;
640;0;1;1;1;1;
641;0;1;1;1;1;
642;0;1;1;1;1;
643;0;1;1;1;1;
644;0;1;1;1;1;
645;0;1;1;1;1;
646;0;1;1;1;1;
647;0;1;1;1;1;
648;0;1;1;1;1;
649;0;1;1;1;1;
650;1;1;1;1;1;
651;1;1;1;1;1;
652;1;1;1;1;1;
653;1;1;1;1;1;
654;1;1;1;1;1;
655;1;1;1;1;1;
656;1;1;1;1;1;
657;1;1;1;1;1;
658;1;1;1;1;1;
659;1;1;1;1;1;
660;1;1;1;1;1;
661;1;1;1;1;1;
662;1;1;1;1;1;
663;1;1;1;1;1;
664;1;1;1;1;1;
665;1;1;1;1;1;
666;1;1;1;1;1;
667;1;1;1;1;1;
668;1;1;1;1;1;
669;1;1;1;1;1;
670;1;1;1;1;1;
671;1;1;1;1;1;
672;1;1;1;1;1;
673;1;1;1;1;1;
674;1;1;1;1;1;
675;1;1;1;1;1;
676;1;1;1;1;1;
677;1;1;1;1;1;
678;1;1;1;1;1;
679;1;1;1;1;1;
680;1;1;1;1;1;
681;1;1;1;1;1;
682;1;1;1;1;1;
683;1;1;1;1;1;
684;1;1;1;1;1;
685;1;1;1;1;1;
686;1;1;1;1;1;
687;1;1;1;1;1;
688;1;1;1;1;1;
689;1;1;1;1;1;
690;1;1;2;1;1;
691;1;1;2;1;1;
692;1;1;2;1;1;
693;1;1;2;1;1;
694;1;1;2;1;1;
695;1;1;2;1;1;
696;1;1;2;1;1;
697;1;1;2;1;1;
698;1;1;2;1;1;
699;1;1;2;1;1;
700;1;1;2;1;1;
701;1;1;2;1;1;
702;1;1;2;1;1;
703;1;1;2;1;1;
704;1;1;2;1;1;
705;1;1;2;1;1;
706;1;1;2;1;1;
707;1;1;2;1;1;
708;1;1;2;1;1;
709;1;1;1;1;1;
710;1;1;1;1;1;
711;0;1;1;1;1;
712;0;1;1;1;1;
713;0;1;1;1;1;
714;0;1;1;1;1;
715;0;1;1;1;1;
716;0;1;1;1;1;
717;0;1;1;1;1;
718;0;1;1;1;1;
719;0;1;1;1;1;
720;0;1;1;1;1;
721;0;1;1;1;1;
722;0;1;1;1;1;
723;0;1;1;1;1;
724;0;1;1;1;1;
725;0;1;1;1;1;
726;0;1;1;1;1;
727;0;1;1;1;1;
728;0;1;1;1;1;
729;0;1;1;1;1;
730;0;1;1;1;1;
731;0;1;1;1;1;
732;0;1;1;1;1;
733;0;1;1;1;1;
734;0;1;1;1;1;
735;0;1;1;1;1;
736;0;1;1;1;1;
737;0;1;1;1;1;
738;0;1;1;1;1;
739;0;1;1;1;1;
740;0;1;1;1;1;
741;0;1;1;1;1;
742;0;1;1;1;1;
743;0;1;1;1;1;
744;0;1;1;1;1;
745;0;1;1;1;1;
746;0;1;1;1;1;
747;0;1;1;1;1;
748;0;1;1;1;1;
749;0;1;1;1;1;
750;0;1;1;1;1;
751;0;1;1;1;1;
752;0;1;1;1;1;
753;0;1;1;1;1;
754;0;1;1;1;1;
755;0;1;1;1;1;
756;0;1;1;1;1;
757;0;1;1;1;1;
758;0;1;1;1;1;
759;0;1;1;1;1;
760;0;1;1;1;1;
761;0;1;1;1;1;
762;0;1;1;1;1;
763;0;1;1;1;1;
764;0;1;1;1;1;
765;0;1;1;1;1;
766;0;1;1;1;1;
767;0;1;1;1;1;
768;0;1;1;1;1;
769;0;1;1;1;1;
770;0;1;1;1;1;
771;0;1;1;1;1;
772;0;1;1;1;1;
773;0;1;1;1;1;
774;0;1;1;1;1;
775;0;1;1;1;1;
776;0;1;1;1;1;
777;0;1;1;1;1;
778;0;1;1;1;1;
779;0;1;1;1;1;
780;0;1;1;1;1;
781;0;1;1;1;1;
782;0;1;1;1;1;
783;0;1;1;1;1;
784;0;1;1;1;1;
785;0;1;1;1;1;
786;0;1;1;1;1;
787;0;1;1;1;1;
788;0;1;1;1;1;
789;0;1;1;1;1;
790;0;1;1;1;1;
791;0;1;1;1;1;
792;0;1;1;1;1;
793;0;1;1;1;1;
794;0;1;1;1;1;
795;0;1;1;1;1;
796;0;1;1;1;1;
797;0;1;1;1;1;
798;0;1;1;1;1;
799;0;1;1;1;1;
800;0;1;1;1;1;
801;0;1;1;1;1;
802;0;1;1;1;1;
803;0;1;1;1;1;
804;0;1;1;1;1;
805;0;1;1;1;1;
806;0;1;1;1;1;
807;0;1;1;1;1;
808;0;1;1;1;1;
809;0;1;1;1;1;
810;0;1;1;1;1;
811;0;1;1;1;1;
812;0;1;1;1;1;
813;0;1;1;1;1;
814;0;1;1;1;1;
815;0;1;1;1;1;
816;0;1;1;1;1;
817;0;1;1;1;1;
818;0;1;1;1;1;
819;0;1;1;1;1;
820;0;1;1;1;1;
821;0;1;1;1;1;
822;0;1;1;2;1;
823;0;1;1;2;1;
824;0;1;1;2;1;
825;0;1;1;2;1;
826;0;1;1;2;1;
827;0;1;1;2;1;
828;0;1;1;2;1;
829;0;1;1;2;1;
830;0;1;1;2;1;
831;0;1;1;2;1;
832;0;1;1;2;1;
833;0;1;1;2;1;
834;0;1;1;2;1;
835;0;1;1;2;1;
836;0;1;1;2;1;
837;0;1;1;2;1;
838;0;1;1;2;1;
839;0;1;1;2;1;
840;0;1;1;1;1;
841;0;1;1;1;1;
842;0;1;1;1;1;
843;0;1;1;1;1;
844;0;1;1;1;1;
845;0;1;1;1;1;
846;0;1;1;1;1;
847;0;1;1;1;1;
848;0;1;1;1;1;
849;0;1;1;1;1;
850;0;1;1;1;1;
851;0;1;1;1;1;
852;0;1;1;1;1;
853;0;1;1;1;1;
854;0;1;1;1;1;
855;0;1;1;1;1;
856;0;1;1;1;1;
857;0;1;1;1;1;
858;0;1;1;1;1;
859;0;1;1;1;1;
860;0;1;1;1;1;
861;0;1;1;1;1;
862;0;1;1;1;1;
863;0;1;1;1;1;
864;0;1;1;1;1;
865;0;1;1;1;1;
866;0;1;1;1;1;
867;0;1;1;1;1;
868;0;1;1;1;1;
869;0;1;1;1;1;
870;0;1;1;1;1;
871;0;1;1;1;1;
872;0;1;1;1;1;
873;0;1;1;1;1;
874;0;1;1;1;1;
875;0;1;1;1;1;
876;0;1;1;1;1;
877;0;1;1;1;1;
878;0;1;1;1;1;
879;0;1;1;1;1;
880;0;1;1;1;1;
881;0;1;1;1;1;
882;0;1;1;1;1;
883;0;1;1;1;1;
884;0;1;1;1;1;
885;0;1;1;1;1;
886;0;1;1;1;1;
887;0;1;1;1;1;
888;0;1;1;1;1;
889;0;1;1;1;1;
890;0;1;1;1;1;
891;0;1;1;1;1;
892;0;1;1;1;1;
893;0;1;1;1;1;
894;0;1;1;1;1;
895;0;1;1;1;1;
896;0;1;1;1;1;
897;0;1;1;1;1;
898;0;1;1;1;1;
899;0;1;1;1;1;
900;0;1;1;1;1;
901;0;1;1;1;1;
902;0;1;1;1;1;
903;0;1;1;1;1;
904;0;1;1;1;1;
905;0;1;1;1;1;
906;0;1;1;1;1;
907;0;1;1;1;1;
908;0;1;1;1;1;
909;0;1;1;1;1;
910;0;1;1;1;1;
911;0;1;1;1;1;
912;0;1;1;1;1;
913;0;1;1;1;1;
914;0;1;1;1;1;
915;0;1;1;1;1;
916;0;1;1;1;1;
917;0;1;1;1;1;
918;0;1;1;1;1;
919;0;1;1;1;1;
920;0;1;1;1;1;
921;0;1;1;1;1;
922;0;1;1;1;1;
923;0;1;1;1;1;
924;0;1;1;1;1;
925;0;1;1;1;1;
926;0;1;1;1;1;
927;0;2;1;1;1;
928;0;2;1;1;1;
929;0;2;1;1;1;
930;0;2;1;1;1;
931;0;2;1;1;1;
932;0;2;1;1;2;
933;0;2;1;1;2;
934;0;2;1;1;2;
935;0;2;1;1;2;
936;0;2;1;1;2;
937;0;2;1;1;2;
938;0;2;1;1;2;
939;0;2;1;1;2;
940;0;2;1;1;2;
941;0;2;1;1;2;
942;0;2;1;1;2;
943;0;2;1;1;2;
944;0;2;1;1;2;
945;0;2;1;1;2;
946;0;2;1;1;2;
947;0;2;1;1;2;
948;0;2;1;1;2;
949;0;2;1;1;2;
950;0;2;1;1;2;
951;0;2;1;1;2;
952;0;2;1;1;2;
953;0;2;1;1;2;
954;0;2;1;1;2;
955;0;2;1;1;2;
956;0;2;1;1;2;
957;0;2;1;1;2;
958;0;2;1;1;2;
959;0;2;1;1;2;
960;0;2;1;1;2;
961;0;2;1;1;2;
962;0;2;1;1;2;
963;0;2;1;1;2;
964;0;2;1;1;2;
965;0;2;1;1;2;
966;0;2;1;1;2;
967;0;2;1;1;2;
968;0;2;1;1;2;
969;0;2;1;1;2;
970;0;2;1;1;2;
971;0;2;1;1;2;
972;0;2;1;1;2;
973;0;2;1;1;2;
974;0;2;1;1;2;
975;0;2;1;1;2;
976;0;2;1;1;2;
977;0;2;1;1;2;
978;0;2;1;1;2;
979;0;2;1;1;2;
980;0;2;1;1;2;
981;0;1;1;1;2;
982;0;1;1;1;2;
983;0;1;1;1;2;
984;0;1;1;1;2;
985;0;1;1;1;2;
986;0;1;1;1;2;
987;0;1;1;1;2;
988;0;1;1;1;2;
989;0;1;1;1;2;
990;0;1;1;1;2;
991;0;1;1;1;2;
992;0;1;1;1;2;
993;0;1;1;1;2;
994;0;1;1;1;2;
995;0;1;1;1;2;
996;0;1;1;1;2;
997;0;1;1;1;2;
998;0;1;1;1;2;
999;0;1;1;1;2;
1000;0;1;1;1;2;
1001;0;1;1;1;2;
1002;0;1;1;1;2;
1003;0;1;1;1;2;
1004;0;1;1;1;2;
1005;0;1;1;1;2;
1006;0;1;1;1;2;
1007;0;1;1;1;2;
1008;0;1;1;1;2;
1009;0;1;1;1;2;
1010;0;1;1;1;2;
1011;0;1;1;1;1;
1012;0;1;1;1;1;
1013;0;1;1;1;1;
1014;0;1;1;1;1;
1015;0;1;1;1;1;
1016;0;1;1;1;1;
1017;0;1;1;1;1;
1018;0;1;1;1;1;
1019;0;1;1;1;1;
1020;0;1;1;1;1;
1021;0;1;1;1;1;
1022;0;1;1;1;1;
1023;0;1;1;1;1;
1024;0;1;1;1;1;
1025;0;1;1;1;1;
1026;0;1;1;1;1;
1027;0;1;1;1;1;
1028;0;1;1;1;1;
1029;0;1;1;1;1;
1030;0;1;1;1;1;
1031;0;1;1;1;1;
1032;0;1;1;1;1;
1033;0;1;1;1;1;
1034;0;1;1;1;1;
1035;0;1;1;1;1;
1036;0;1;1;1;1;
1037;0;1;1;1;1;
1038;0;1;1;1;1;
1039;0;1;1;1;1;
1040;0;1;1;1;1;
1041;0;1;1;1;1;
1042;0;1;1;1;1;
1043;0;1;1;1;1;
1044;0;1;1;1;1;
1045;0;1;1;1;1;
1046;0;1;1;1;1;
