Apparent.Time;Time span;Bathroom Light (20W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Kitchen Light (20W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Hair Dryer Braun Silencio 1250 [VA];Laptop Sony Vaio SVE151G11M [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Blender Vitamix Moulinex [VA];AFK BM-2N [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Clatronic MS 3249 Milk Foamer [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Sony PlayStation 3 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Phone Siemens Gigaset C320 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Electric Razor Braun Cruzer 5 [VA];
5851;4.01:31:00;0;0;0;21,05263157894737;0;0;0;1,5867804663564982;0;0;0;0;0;12,1447276307047;9,692232973575068;0,27624723151527286;2,927785852223304;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2354278956958393;0,5700000000000001;1,5474923646609469;0;0;0;0;0;0;0;0;0;5,270530419480712;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5852;4.01:32:00;0;0;0;21,05263157894737;0;0;0;1,586816682571943;0;0;0;0;0;12,146809554170693;9,699348218088732;0,27624735743731443;2,9278898107344413;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2354948012085776;0,5700000000000001;1,5475136523126118;0;0;0;0;0;0;0;0;0;5,270680713164738;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5853;4.01:33:00;0;0;0;21,05263157894737;0;0;0;1,5868265254167275;0;0;0;0;0;12,147597710274036;9,699455564390309;0,27626391745360035;2,9278900748924483;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2355500930423622;0,5700000000000001;1,5475173548138126;0;0;0;0;0;0;0;0;0;5,270692922179074;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5854;4.01:34:00;0;0;0;21,05263157894737;0;0;0;1,5870177051510435;0;0;0;0;0;12,147809960557995;9,700174740889274;0,27627302983973734;2,928212447293196;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2355506567366648;0,5700000000000001;1,5475404788997928;0;0;0;0;0;0;0;0;0;5,270783467203777;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5855;4.01:35:00;0;0;0;21,05263157894737;0;0;0;1,587086542720396;0;0;0;0;0;12,147982423061015;9,702287958103494;0,27627543010295397;2,9282707026190566;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2355568299926993;0,5700000000000001;1,547634540403023;0;0;0;0;0;0;0;0;0;5,270897299916409;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5856;4.01:36:00;0;0;0;21,05263157894737;0;0;0;1,5871628718305149;0;0;0;0;0;12,148138890818762;9,707054623115585;0,276299126750674;2,92852708441567;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2355594214240124;0,5700000000000001;1,5476538484286964;0;0;0;0;0;0;0;0;0;5,270959754904912;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5857;4.01:37:00;0;0;0;21,05263157894737;0;0;0;1,5873396952362648;0;0;0;0;0;12,149476878364696;9,709577219745164;0,2763029611789399;2,9287613153109042;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2356600041683745;0,5700000000000001;1,5476720807773638;0;0;0;0;0;0;0;0;0;5,271146656904628;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5858;4.01:38:00;0;0;0;21,05263157894737;0;0;0;1,58749037122162;0;0;0;0;0;12,149556287701376;9,713918415403647;0,2763191093097223;2,9288284178146915;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2356853615361099;0,5700000000000001;1,547685955176744;0;0;0;0;0;0;0;0;0;5,27134327508818;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5859;4.01:39:00;0;0;0;21,05263157894737;0;0;0;1,5874925118593848;0;0;0;0;0;12,153267562761446;9,716283908358998;0,27633907184382284;2,9288654827074354;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2357005691164418;0,5700000000000001;1,5477276208009492;0;0;0;0;0;0;0;0;0;5,271569759263709;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5860;4.01:40:00;0;0;0;21,05263157894737;0;0;0;1,5874974117856926;0;0;0;0;0;12,154795030133807;9,716412176728955;0,2763497816137215;2,9288899928211833;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2357604339775352;0,5700000000000001;1,5478103904938982;0;0;0;0;0;0;0;0;0;5,272321550313328;0;0;11,7746327868852;4,45390245901639;4,15948852459016;2,96393360655738;
5861;4.01:41:00;0;0;0;21,05263157894737;0;0;0;1,5875956302362157;0;0;0;0;0;12,160964492736328;9,718515118694242;0,2763521347283952;2,92889621612455;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2358812935267702;0,5700000000000001;1,5480714878517856;0;0;0;0;0;0;0;0;0;5,272897626064169;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5862;4.01:42:00;0;0;0;21,05263157894737;0;0;0;1,587603798253048;0;0;0;0;0;12,168429266353193;9,734227483514381;0,2763558382992751;2,928967195019802;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2359428669147519;0,5700000000000001;1,5481411227500792;0;0;0;0;0;0;0;0;0;5,273287140546855;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5863;4.01:43:00;0;0;0;21,05263157894737;0;0;0;1,5876604145832194;0;0;0;0;0;12,179259540728518;9,741873673718622;0,27639984999640504;2,9289697228292413;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2359866352859528;0,5700000000000001;1,548172245795512;0;0;0;0;0;0;0;0;0;5,273618321112078;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5864;4.01:44:00;0;0;0;21,05263157894737;0;0;0;1,5876911757146293;0;0;0;0;0;12,184117237872119;9,745381287966236;0,2764466671572406;2,929067562935047;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,236037265173266;0,5700000000000001;1,5481840029160696;0;0;0;0;0;0;0;0;0;5,273773709412858;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5865;4.01:45:00;0;0;0;21,05263157894737;0;0;0;1,587833138615067;0;0;0;0;0;12,187027537774037;9,745445341255625;0,2764536571263358;2,9291836443199064;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2360558232852894;0,5700000000000001;1,548213879880511;0;0;0;0;0;0;0;0;0;5,274380719725244;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5866;4.01:46:00;0;0;0;21,05263157894737;0;0;0;1,5878390187879274;0;0;0;0;0;12,192016898657144;9,748284090731152;0,2765284349732095;2,9292986695379057;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2361659465004116;0,5700000000000001;1,5482925404254821;0;0;0;0;0;0;0;0;0;5,2745759940882815;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5867;4.01:47:00;0;0;0;21,05263157894737;0;0;0;1,5879721384436307;0;0;0;0;0;12,192821339460945;9,749878006078344;0,27654463599696;2,929446449540047;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2362652652211525;0,5700000000000001;1,548316427191059;0;0;0;0;0;0;0;0;0;5,274774093363902;0;0;11,7752016393443;4,45390245901639;4,15948852459016;2,96393360655738;
5868;4.01:48:00;0;0;0;21,05263157894737;0;0;0;1,5879807928855332;0;0;0;0;0;12,195947882104686;9,75228327421568;0,2765505188101881;2,9294912160537527;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2363973180712713;0,5700000000000001;1,5485859802795892;0;0;0;0;0;0;0;0;0;5,274859312573179;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5869;4.01:49:00;0;0;0;21,05263157894737;0;0;0;1,5879932593048613;0;0;0;0;0;12,20059696063114;9,752525586181012;0,27656505072706383;2,9295513644904867;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2365515220980992;0,5700000000000001;1,5486591564000531;0;0;0;0;0;0;0;0;0;5,274912167234459;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5870;4.01:50:00;0;0;0;21,05263157894737;0;0;0;1,5880263566014108;0;0;0;0;0;12,201997185708693;9,754426666842903;0,27658986473556985;2,929777116229316;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2366279231138553;0,5700000000000001;1,5487523578558149;0;0;0;0;0;0;0;0;0;5,275056809152428;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5871;4.01:51:00;0;0;0;21,05263157894737;0;0;0;1,5883265457875007;0;0;0;0;0;12,202449335297375;9,754689742781869;0,2766091475669963;2,9297813515473052;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2366696278141251;0,5700000000000001;1,5488359480438216;0;0;0;0;0;0;0;0;0;5,275180254967625;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5872;4.01:52:00;0;0;0;21,05263157894737;0;0;0;1,5884914836656128;0;0;0;0;0;12,204918927672946;9,755571630691607;0,27664647565156975;2,929868436558146;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2366790419365679;0,5700000000000001;1,5488901218359277;0;0;0;0;0;0;0;0;0;5,275462355299117;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5873;4.01:53:00;0;0;0;21,05263157894737;0;0;0;1,5885074592864061;0;0;0;0;0;12,212366991407112;9,75640465845245;0,2766560262749158;2,9300305334707737;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,236701216345874;0,5700000000000001;1,5489118809191853;0;0;0;0;0;0;0;0;0;5,276016805016224;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5874;4.01:54:00;0;0;0;21,05263157894737;0;0;0;1,5885276176531;0;0;0;0;0;12,215243163965924;9,757020532121594;0,2766632184265396;2,9302453521982463;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2367017826314646;0,5700000000000001;1,549016391338987;0;0;0;0;0;0;0;0;0;5,276083772652959;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5875;4.01:55:00;0;0;0;21,05263157894737;0;0;0;1,5885564385221802;0;0;0;0;0;12,215490591205247;9,759700335569834;0,27666570652931527;2,930468649343153;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2367168043895889;0,5700000000000001;1,5493097826324609;0;0;0;0;0;0;0;0;0;5,276218885309826;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96393360655738;
5876;4.01:56:00;0;0;0;21,05263157894737;0;0;0;1,5885727230139637;0;0;0;0;0;12,215938138286653;9,761499530086168;0,27667063823790194;2,9305915867383003;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2367502109688657;0,5700000000000001;1,5493160356275544;0;0;0;0;0;0;0;0;0;5,276606405356219;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5877;4.01:57:00;0;0;0;21,05263157894737;0;0;0;1,5887282332625303;0;0;0;0;0;12,219562939442392;9,762917005640801;0,2766890539794692;2,9306106440570616;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2368726358208664;0,5700000000000001;1,5493530890462923;0;0;0;0;0;0;0;0;0;5,276948201173967;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5878;4.01:58:00;0;0;0;21,05263157894737;0;0;0;1,5887979471650984;0;0;0;0;0;12,221471833198716;9,767611804173693;0,27669320492113536;2,9313082407151407;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2370700601982265;0,5700000000000001;1,549452653204152;0;0;0;0;0;0;0;0;0;5,277352044095121;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5879;4.01:59:00;0;0;0;21,05263157894737;0;0;0;1,5887983684647533;0;0;0;0;0;12,221750588675631;9,768245646397183;0,2766982484547008;2,9313795408710455;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2370788886934059;0,5700000000000001;1,5494594676138442;0;0;0;0;0;0;0;0;0;5,277380195950542;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5880;4.02:00:00;0;0;0;21,05263157894737;0;0;0;1,5888561430079415;0;0;0;0;0;12,222789289881419;9,76971535032782;0,2767050693076106;2,9314804326127546;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2370947674027297;0,5700000000000001;1,5495721976084107;0;0;0;0;0;0;0;0;0;5,277510578842258;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5881;4.02:01:00;0;0;0;21,05263157894737;0;0;0;1,5889151459258022;0;0;0;0;0;12,224698383922735;9,771112964990225;0,27671084537396395;2,931506755152086;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2371029700477956;0,5700000000000001;1,5496487782460342;0;0;0;0;0;0;0;0;0;5,277704743284995;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5882;4.02:02:00;0;0;0;21,05263157894737;0;0;0;1,5889344237782492;0;0;0;0;0;12,225829907190555;9,77122584567489;0,2767166712315026;2,932040855085964;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2373312172658029;0,5700000000000001;1,5498757733888138;0;0;0;0;0;0;0;0;0;5,277917156735638;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5883;4.02:03:00;0;0;0;21,05263157894737;0;0;0;1,5889716406033136;0;0;0;0;0;12,235192085561145;9,7712721603994;0,276730107817086;2,9321193357621405;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2373729807141052;0,5700000000000001;1,5499372392836264;0;0;0;0;0;0;0;0;0;5,278191119918534;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5884;4.02:04:00;0;0;0;21,05263157894737;0;0;0;1,5890895539252154;0;0;0;0;0;12,238107055491135;9,775757569287252;0,2767315134591746;2,9323904490355726;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2374451968995237;0,5700000000000001;1,5499575202743712;0;0;0;0;0;0;0;0;0;5,278496200727203;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5885;4.02:05:00;0;0;0;21,05263157894737;0;0;0;1,5891936590125835;0;0;0;0;0;12,238182092945276;9,777047417762128;0,2767548398780461;2,932404420864451;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2374492902868028;0,5700000000000001;1,5500750486171053;0;0;0;0;0;0;0;0;0;5,278530890997607;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5886;4.02:06:00;0;0;0;21,05263157894737;0;0;0;1,589268593176028;0;0;0;0;0;12,241814619022445;9,778055121200799;0,27677208839791695;2,93241047385959;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2374902741096534;0,5700000000000001;1,5501424249801268;0;0;0;0;0;0;0;0;0;5,278583877934758;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5887;4.02:07:00;0;0;0;21,05263157894737;0;0;0;1,5895876992579148;0;0;0;0;0;12,242979097337601;9,779061855279403;0,2767830907029236;2,9329510085582142;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2375249241025792;0,5700000000000001;1,5505344844180404;0;0;0;0;0;0;0;0;0;5,27876001294277;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5888;4.02:08:00;0;0;0;21,05263157894737;0;0;0;1,5898953193620782;0;0;0;0;0;12,249813737866686;9,780005359031376;0,27678896311006396;2,9331125631264467;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2376225353986148;0,5700000000000001;1,5505424851098457;0;0;0;0;0;0;0;0;0;5,279184699207381;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5889;4.02:09:00;0;0;0;21,05263157894737;0;0;0;1,5899695566749719;0;0;0;0;0;12,25092984134387;9,782831649566372;0,2768013976534678;2,933304221774907;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2376832015497692;0,5700000000000001;1,5505747645909767;0;0;0;0;0;0;0;0;0;5,279189386294712;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5890;4.02:10:00;0;0;0;21,05263157894737;0;0;0;1,5903320962408956;0;0;0;0;0;12,250995559426336;9,782857344887903;0,2768028869078589;2,9336068284862287;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2379375130519243;0,5700000000000001;1,5506101673151298;0;0;0;0;0;0;0;0;0;5,2792708683118805;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5891;4.02:11:00;0;0;0;21,05263157894737;0;0;0;1,5905506670142266;0;0;0;0;0;12,252183121113188;9,783624731696738;0,2768104594935988;2,933776090584265;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2380236308831005;0,5700000000000001;1,5507408435433505;0;0;0;0;0;0;0;0;0;5,279414906895043;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5892;4.02:12:00;0;0;0;21,05263157894737;0;0;0;1,5909850813096076;0;0;0;0;0;12,256295222480215;9,785306804080722;0,27681372247527397;2,933924169826949;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2380462630794016;0,5700000000000001;1,5508034972381566;0;0;0;0;0;0;0;0;0;5,280336872443373;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5893;4.02:13:00;0;0;0;21,05263157894737;0;0;0;1,5911961186982386;0;0;0;0;0;12,256481697520977;9,785614767686102;0,27684634019794907;2,933928621771826;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2381447251963738;0,5700000000000001;1,5508683438702766;0;0;0;0;0;0;0;0;0;5,280548578243102;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5894;4.02:14:00;0;0;0;21,05263157894737;0;0;0;1,5912406488603852;0;0;0;0;0;12,258408977253422;9,785639614583484;0,27686144914704625;2,934065791528735;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2382277730738291;0,5700000000000001;1,5508918182679021;0;0;0;0;0;0;0;0;0;5,281385583858318;0;0;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5895;4.02:15:00;0;0;0;21,05263157894737;0;0;0;1,5913452768482412;0;0;0;0;0;12,263160608646205;9,786790030515414;0,27689312655978565;2,934116793124322;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2382613894231336;0,5700000000000001;1,5510248102108204;0;0;0;0;0;0;0;0;0;5,281531796931745;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5896;4.02:16:00;0;0;0;21,05263157894737;0;0;0;1,591349958642114;0;0;0;0;0;12,265009603886696;9,794654175804697;0,2768965068616271;2,9341408267642306;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2383288913737802;0,5700000000000001;1,5510667341786155;0;0;0;0;0;0;0;0;0;5,28205874234225;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5897;4.02:17:00;0;0;0;21,05263157894737;0;0;0;1,5916980636321678;0;0;0;0;0;12,267995774203555;9,794920165795974;0,2769050173715939;2,9341725737413427;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2383795207770965;0,5700000000000001;1,5512167229094482;0;0;0;0;0;0;0;0;0;5,282339081537774;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5898;4.02:18:00;0;0;0;21,05263157894737;0;0;0;1,5917567581686496;0;0;0;0;0;12,270262021833828;9,797483212375747;0,27690960941704035;2,934285686534214;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2383807151104285;0,5700000000000001;1,5512813392090212;0;0;0;0;0;0;0;0;0;5,282526554885465;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5899;4.02:19:00;0;0;0;21,05263157894737;0;0;0;1,5918029543346062;0;0;0;0;0;12,270286122741497;9,799613762120924;0,27690988566398506;2,934286972096575;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2384369216293791;0,5700000000000001;1,5513743532591042;0;0;0;0;0;0;0;0;0;5,282774395942557;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5900;4.02:20:00;0;0;0;21,05263157894737;0;0;0;1,5919923432295546;0;0;0;0;0;12,274141045905235;9,800262186293375;0,27696821428690255;2,9343570740297555;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2384438570646292;0,5700000000000001;1,5513980517421444;0;0;0;0;0;0;0;0;0;5,282933987847936;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5901;4.02:21:00;0;0;0;21,05263157894737;0;0;0;1,592174669205958;0;0;0;0;0;12,276652125731854;9,804579302673616;0,2769760894686156;2,9344831632414183;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2384472486338647;0,5700000000000001;1,5515679637466444;0;0;0;0;0;0;0;0;0;5,283022610686382;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5902;4.02:22:00;0;0;0;21,05263157894737;0;0;0;1,5922455886753066;0;0;0;0;0;12,27696831122807;9,806023095329977;0,2769995587414886;2,934728130850139;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2384590860919622;0,5700000000000001;1,551608475632341;0;0;0;0;0;0;0;0;0;5,284055330465125;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5903;4.02:23:00;0;0;0;21,05263157894737;0;0;0;1,5924031871672337;0;0;0;0;0;12,27844112783992;9,813975288749987;0,27705225424268254;2,934861355886625;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2385002931528852;0,5700000000000001;1,551690048443903;0;0;0;0;0;0;0;0;0;5,284691258720305;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5904;4.02:24:00;0;0;0;21,05263157894737;0;0;0;1,5925944992731522;0;0;0;0;0;12,278545988401047;9,816583924255788;0,27708043702147267;2,9350729386412473;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2385299013870352;0,5700000000000001;1,5517600363774364;0;0;0;0;0;0;0;0;0;5,2847909925744645;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5905;4.02:25:00;0;0;0;21,05263157894737;0;0;0;1,5930342666332198;0;0;0;0;0;12,287675675947371;9,822310987010175;0,27712268465611906;2,9351079974547947;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2385655462953449;0,5700000000000001;1,551765190581045;0;0;0;0;0;0;0;0;0;5,284947550016065;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5906;4.02:26:00;0;0;0;21,05263157894737;0;0;0;1,5931165622452357;0;0;0;0;0;12,28840479511184;9,827577433689797;0,27713224937578557;2,9352196291649575;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2387410995264656;0,5700000000000001;1,5519109141207714;0;0;0;0;0;0;0;0;0;5,285123013008351;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5907;4.02:27:00;0;0;0;21,05263157894737;0;0;0;1,593167186533671;0;0;0;0;0;12,29028928602618;9,829400584820496;0,27714824643225255;2,9352336843532645;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,238747940818121;0,5700000000000001;1,5519325337984906;0;0;0;0;0;0;0;0;0;5,2857339767017075;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5908;4.02:28:00;0;0;0;21,05263157894737;0;0;0;1,5932438379109881;0;0;0;0;0;12,2913227062889;9,830636728424434;0,2771596925318605;2,9355799839033767;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2388197191140515;0,5700000000000001;1,5520148865956864;0;0;0;0;0;0;0;0;0;5,285784979969071;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5909;4.02:29:00;0;0;0;21,05263157894737;0;0;0;1,5932960615636134;0;0;0;0;0;12,293001472295332;9,830831755832977;0,27716062132708946;2,9355937479307372;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2388367116883436;0,5700000000000001;1,5520479053321865;0;0;0;0;0;0;0;0;0;5,2858552865747575;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5910;4.02:30:00;0;0;0;21,05263157894737;0;0;0;1,5933477087122057;0;0;0;0;0;12,293865667755334;9,833991867799151;0,27716494825643184;2,9358101447887544;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2389869268183304;0,5700000000000001;1,5520982546648177;0;0;0;0;0;0;0;0;0;5,286545011384812;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5911;4.02:31:00;0;0;0;21,05263157894737;0;0;0;1,5934082503188325;0;0;0;0;0;12,29734120156106;9,837929698612413;0,27716671491158573;2,9361329459756225;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2392231830578493;0,5700000000000001;1,5521004406219974;0;0;0;0;0;0;0;0;0;5,2867717025183705;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5912;4.02:32:00;0;0;0;21,05263157894737;0;0;0;1,5934616165522666;0;0;0;0;0;12,297696619132438;9,839098721386915;0,2772185154092238;2,9362733034073383;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2393333576619818;0,5700000000000001;1,552122799688313;0;0;0;0;0;0;0;0;0;5,287063120472525;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5913;4.02:33:00;0;0;0;21,05263157894737;0;0;0;1,5935490818751399;0;0;0;0;0;12,304798935707664;9,839595834973808;0,2772408163113821;2,936532270236812;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,239349545202228;0,5700000000000001;1,5522389881732024;0;0;0;0;0;0;0;0;0;5,28734555869857;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
5914;4.02:34:00;0;0;0;21,05263157894737;0;0;0;1,59359191884742;0;0;0;0;0;12,306340373534939;9,841540967677334;0,2772942975698534;2,936864413521429;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,2393925132404402;0,5700000000000001;1,5522400496421915;0;0;0;0;0;0;0;0;0;5,287365006761114;0;0,936;11,7752016393443;4,45666409836066;4,15948852459016;2,96428426229508;
