Electricity.Time;Time span;Bathroom Light (20W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Kitchen Light (20W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bedroom Light (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];Electric Kettle / Petra WK288 1.5L [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Miele DA 61 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Lawn Mower / Sabo 32-EL [Watt];Hair Dryer Braun Silencio 1250 [Watt];Laptop Sony Vaio SVE151G11M [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Blender Vitamix Moulinex [Watt];AFK BM-2N [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Clatronic MS 3249 Milk Foamer [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Sony PlayStation 3 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Phone Siemens Gigaset C320 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];Electric Razor Braun Cruzer 5 [Watt];
6326;4.09:26:00;0;0;0;20;0;0;0;1,5661599185838702;0;0;0;0;0;12,51358029545987;10,489459762786081;0,2694251474173142;2,861265225412651;0;0;0;0;0;0;0;0;0;16,706820355899925;0;1,2031774019182548;0,3132172349557634;1,50650687589536;0;0;0;0;0;0;0;0;0;5,13514585869443;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6327;4.09:27:00;0;0;0;20;0;0;0;1,5665084830344052;0;0;0;0;0;12,515238852947263;10,493998039342548;0,2694501847017207;2,8614635135483373;0;0;0;0;0;0;0;0;0;16,72547706037268;0;1,2032364375506455;0,31323406232869005;1,50668418973049;0;0;0;0;0;0;0;0;0;5,136279844566687;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6328;4.09:28:00;0;0;0;20;0;0;0;1,5666463787636435;0;0;0;0;0;12,516232038725487;10,499680541144816;0,26947268503009825;2,861621759668278;0;0;0;0;0;0;0;0;0;16,727604745853547;0;1,203255550970148;0,3132645849772469;1,5067924155218135;0;0;0;0;0;0;0;0;0;5,136364698182942;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6329;4.09:29:00;0;0;0;20;0;0;0;1,566672858869562;0;0;0;0;0;12,518291805689861;10,505849544246404;0,2694884567904557;2,8618306396592414;0;0;0;0;0;0;0;0;0;16,73463557182184;0;1,20339702351127;0,3132653244081459;1,5068668782818153;0;0;0;0;0;0;0;0;0;5,137503487177659;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6330;4.09:30:00;0;0;0;20;0;0;0;1,5669659984545812;0;0;0;0;0;12,521385498927502;10,506672345236222;0,26949321029241174;2,861964146135277;0;0;0;0;0;0;0;0;0;16,736791736249938;0;1,2034269546086214;0,313270262195585;1,5069034774421488;0;0;0;0;0;0;0;0;0;5,137934245286526;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6331;4.09:31:00;0;0;0;20;0;0;0;1,567114770072854;0;0;0;0;0;12,523613360045847;10,508005268459437;0,2695532118010881;2,8622926296740325;0;0;0;0;0;0;0;0;0;16,7413372227801;0;1,2036904589577304;0,3132806019955024;1,506962618054037;0;0;0;0;0;0;0;0;0;5,138612971841246;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6332;4.09:32:00;0;0;0;20;0;0;0;1,5671836755199018;0;0;0;0;0;12,52581862280346;10,511089557369337;0,26956490762433655;2,862451124010444;0;0;0;0;0;0;0;0;0;16,743617139759532;0;1,203872269173938;0,31328112883066855;1,5070323481242773;0;0;0;0;0;0;0;0;0;5,1401129938485965;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6333;4.09:33:00;0;0;0;20;0;0;0;1,567183931827884;0;0;0;0;0;12,526782081551348;10,516619144066105;0,26958115533004623;2,863059525352706;0;0;0;0;0;0;0;0;0;16,74943219148844;0;1,2039048429145558;0,3132952793697261;1,5071568687740686;0;0;0;0;0;0;0;0;0;5,140275616789125;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6334;4.09:34:00;0;0;0;20;0;0;0;1,5671878457733035;0;0;0;0;0;12,52680720038898;10,540014543046247;0,2696015347378001;2,8632420559780343;0;0;0;0;0;0;0;0;0;16,756662844619985;0;1,2041775937839045;0,31329867836880365;1,5071637788746723;0;0;0;0;0;0;0;0;0;5,140341655888343;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6335;4.09:35:00;0;0;0;20;0;0;0;1,56727365923095;0;0;0;0;0;12,528633491407096;10,541090695504693;0,26960357428767406;2,8633539683164346;0;0;0;0;0;0;0;0;0;16,76042304871757;0;1,2042801394246265;0,3133033054712363;1,5072154162060838;0;0;0;0;0;0;0;0;0;5,140775573431796;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6336;4.09:36:00;0;0;0;20;0;0;0;1,5674797633357131;0;0;0;0;0;12,528973514677702;10,55162560386628;0,26963749149008925;2,863572462747148;0;0;0;0;0;0;0;0;0;16,762255616239887;0;1,2042822726784186;0,31330600307202766;1,5073835551628505;0;0;0;0;0;0;0;0;0;5,141263750256098;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6337;4.09:37:00;0;0;0;20;0;0;0;1,5676331099335226;0;0;0;0;0;12,52966784398191;10,561373397595505;0,2696471698820023;2,8636317025256797;0;0;0;0;0;0;0;0;0;16,763905043654123;0;1,2042884733383679;0,31330625601474843;1,507391107144998;0;0;0;0;0;0;0;0;0;5,142112565039402;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6338;4.09:38:00;0;0;0;20;0;0;0;1,5680374845584193;0;0;0;0;0;12,533562020875173;10,56180192403531;0,26965809918817;2,863750482654187;0;0;0;0;0;0;0;0;0;16,76657155748642;0;1,2043138300437308;0,3133346213633915;1,50740023951333;0;0;0;0;0;0;0;0;0;5,14228322340846;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6339;4.09:39:00;0;0;0;20;0;0;0;1,568355827816837;0;0;0;0;0;12,53369267382852;10,581510408735058;0,2696817029716635;2,8638489729887335;0;0;0;0;0;0;0;0;0;16,774779297019382;0;1,2044490902760856;0,3133576864674867;1,5074238539864726;0;0;0;0;0;0;0;0;0;5,142338019133581;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6340;4.09:40:00;0;0;0;20;0;0;0;1,568484039104232;0;0;0;0;0;12,543823483365959;10,587137554106013;0,2696906452860292;2,8639503822309296;0;0;0;0;0;0;0;0;0;16,779003695392237;0;1,20452378984995;0,3133967858147894;1,5075758236547379;0;0;0;0;0;0;0;0;0;5,142380850886791;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6341;4.09:41:00;0;0;0;20;0;0;0;1,5691626256028102;0;0;0;0;0;12,547705726284027;10,59556219475882;0,2697417284630005;2,8639740039347887;0;0;0;0;0;0;0;0;0;16,780105773180434;0;1,2048145518725153;0,3134014196436787;1,5076541512951933;0;0;0;0;0;0;0;0;0;5,143369901983047;0;21,73376;6,42149590163934;2,80913245901639;0,239008868852459;0,980371672131148;
6342;4.09:42:00;0;0;0;20;0;0;0;1,5692458734109054;0;0;0;0;0;12,548591504325897;10,602897186263238;0,2697450696043746;2,8641356913570473;0;0;0;0;0;0;0;0;0;16,790202618825003;0;1,2049340577370957;0,31341868513197285;1,5076955990441896;0;0;0;0;0;0;0;0;0;5,1438652650581975;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6343;4.09:43:00;0;0;0;20;0;0;0;1,5693339721460615;0;0;0;0;0;12,551929153932054;10,603196992716635;0,2697452274069694;2,8641714773973215;0;0;0;0;0;0;0;0;0;16,807559257036946;0;1,2049415916209227;0,31341961690965;1,5077740959021622;0;0;0;0;0;0;0;0;0;5,144237971708672;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6344;4.09:44:00;0;0;0;20;0;0;0;1,5694690339267674;0;0;0;0;0;12,552711952399275;10,60393040358432;0,26977153848325824;2,864432995737912;0;0;0;0;0;0;0;0;0;16,809683956446072;0;1,2049514980428526;0,31344887942361715;1,5079160478342848;0;0;0;0;0;0;0;0;0;5,144971275759773;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6345;4.09:45:00;0;0;0;20;0;0;0;1,5694965266817014;0;0;0;0;0;12,555163055817873;10,60685111291888;0,2697867189887967;2,864925133925794;0;0;0;0;0;0;0;0;0;16,824672016924154;0;1,205083375293097;0,3134609337204817;1,507996953922912;0;0;0;0;0;0;0;0;0;5,1450542322632735;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6346;4.09:46:00;0;0;0;20;0;0;0;1,5699205882666187;0;0;0;0;0;12,560289285884577;10,616347098365747;0,26979469160898545;2,8651436577887517;0;0;0;0;0;0;0;0;0;16,826158196731356;0;1,2050992797834208;0,3134609681374044;1,5080752142728109;0;0;0;0;0;0;0;0;0;5,1452169396497744;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6347;4.09:47:00;0;0;0;20;0;0;0;1,5700531621061102;0;0;0;0;0;12,56319866275549;10,618767664829862;0,269795051950267;2,8654609071114026;0;0;0;0;0;0;0;0;0;16,82647290128523;0;1,2051343828571284;0,3134669861551859;1,5081340774961225;0;0;0;0;0;0;0;0;0;5,145360183492362;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6348;4.09:48:00;0;0;0;20;0;0;0;1,5702094094049444;0;0;0;0;0;12,565722162452012;10,630848402247757;0,26982398040063904;2,8656070359339276;0;0;0;0;0;0;0;0;0;16,827921722067746;0;1,2051495062377757;0,31347948354563354;1,5083123961458509;0;0;0;0;0;0;0;0;0;5,14589221282438;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6349;4.09:49:00;0;0;0;20;0;0;0;1,5704512001989768;0;0;0;0;0;12,566772450461183;10,633066829768953;0,26982858837496365;2,8658053700612713;0;0;0;0;0;0;0;0;0;16,83019522724417;0;1,2052317015897676;0,3135309405264204;1,5083702215650994;0;0;0;0;0;0;0;0;0;5,146110173614319;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6350;4.09:50:00;0;0;0;20;0;0;0;1,5706780738309711;0;0;0;0;0;12,583257174086672;10,643451504245364;0,26985219937632093;2,865822881167758;0;0;0;0;0;0;0;0;0;16,836918275964944;0;1,205300848004894;0,313533497693627;1,5083970750459623;0;0;0;0;0;0;0;0;0;5,146331882673306;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6351;4.09:51:00;0;0;0;20;0;0;0;1,571140782062208;0;0;0;0;0;12,584331416892237;10,657512957823725;0,26987364252507845;2,8659308994753068;0;0;0;0;0;0;0;0;0;16,837500035497488;0;1,2053433282638961;0,31355572600264464;1,5084186592534257;0;0;0;0;0;0;0;0;0;5,146758805523527;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6352;4.09:52:00;0;0;0;20;0;0;0;1,5714422254377445;0;0;0;0;0;12,584372106892232;10,662743733653462;0,2698798532696549;2,8659861816952326;0;0;0;0;0;0;0;0;0;16,838498699247044;0;1,205447171694066;0,31357340648888793;1,5085275752859424;0;0;0;0;0;0;0;0;0;5,147287462389886;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6353;4.09:53:00;0;0;0;20;0;0;0;1,5714622631481656;0;0;0;0;0;12,588415949069276;10,66746387011879;0,26989083684185133;2,866058420308762;0;0;0;0;0;0;0;0;0;16,841166791553846;0;1,2054994857254537;0,31358040003365145;1,5085305896763188;0;0;0;0;0;0;0;0;0;5,147405654984759;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6354;4.09:54:00;0;0;0;20;0;0;0;1,5722218945079127;0;0;0;0;0;12,589678169515604;10,675370011981657;0,2699160543431431;2,8662054022879184;0;0;0;0;0;0;0;0;0;16,841348165168444;0;1,205504049970663;0,3135955110319503;1,5085711179373138;0;0;0;0;0;0;0;0;0;5,148214109743777;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6355;4.09:55:00;0;0;0;20;0;0;0;1,5722709973887012;0;0;0;0;0;12,591278313081297;10,682036222948154;0,2699238433359374;2,8662540052276286;0;0;0;0;0;0;0;0;0;16,85166234656956;0;1,2055061106704454;0,3136186133782802;1,5086936301352265;0;0;0;0;0;0;0;0;0;5,148377546445412;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6356;4.09:56:00;0;0;0;20;0;0;0;1,573168806086324;0;0;0;0;0;12,591338186595392;10,684204590258073;0,26993734227985;2,8663508851251267;0;0;0;0;0;0;0;0;0;16,858136689527694;0;1,205631470289276;0,3136188947787404;1,5087125330281017;0;0;0;0;0;0;0;0;0;5,148516521277355;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6357;4.09:57:00;0;0;0;20;0;0;0;1,5731982560129794;0;0;0;0;0;12,59313258580799;10,68477926970448;0,26994998772766393;2,8665164254063265;0;0;0;0;0;0;0;0;0;16,862210667756308;0;1,206057058962652;0,3136263267901933;1,5090315610552274;0;0;0;0;0;0;0;0;0;5,148798333283688;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6358;4.09:58:00;0;0;0;20;0;0;0;1,5734155912188577;0;0;0;0;0;12,593292011690703;10,68589904515125;0,2699552465048596;2,8666281865951384;0;0;0;0;0;0;0;0;0;16,868499641403847;0;1,2060704577310013;0,3136844568360038;1,5094785089145286;0;0;0;0;0;0;0;0;0;5,148873147189095;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6359;4.09:59:00;0;0;0;20;0;0;0;1,5734315499060492;0;0;0;0;0;12,594163485012746;10,750977852582853;0,26999685082717295;2,86700425351778;0;0;0;0;0;0;0;0;0;16,872316268843303;0;1,206092540166649;0,3136859358100504;1,5096748974104728;0;0;0;0;0;0;0;0;0;5,1489931790582215;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6360;4.10:00:00;0;0;0;20;0;0;0;1,573522459876233;0;0;0;0;0;12,604772062446024;10,774159317161665;0,2699997354397701;2,8672740633550844;0;0;0;0;0;0;0;0;0;16,87337491537019;0;1,2061226536040228;0,3137237643926054;1,5098474793590493;0;0;0;0;0;0;0;0;0;5,149941171687229;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6361;4.10:01:00;0;0;0;20;0;0;0;1,5739812238908317;0;0;0;0;0;12,613822037736167;10,79581792981931;0,27006131933587235;2,8674611666030203;0;0;0;0;0;0;0;0;0;16,876314654797863;0;1,2061688628307514;0,31376941369992234;1,51014833518033;0;0;0;0;0;0;0;0;0;5,150214945044139;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6362;4.10:02:00;0;0;0;20;0;0;0;1,5741815864414028;0;0;0;0;0;12,617513961169259;10,799175868986229;0,27006987512192643;2,8678319069498235;0;0;0;0;0;0;0;0;0;16,8820774198525;0;1,2062126264140949;0,3137732165539837;1,510213922978711;0;0;0;0;0;0;0;0;0;5,1511253366690255;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6363;4.10:03:00;0;0;0;20;0;0;0;1,5741966778843077;0;0;0;0;0;12,62008274279204;10,803782767988984;0,2700708147119663;2,8680072952603752;0;0;0;0;0;0;0;0;0;16,88457677499347;0;1,206225833466348;0,31378410640490945;1,51030738050618;0;0;0;0;0;0;0;0;0;5,151339210634391;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6364;4.10:04:00;0;0;0;20;0;0;0;1,574347900082308;0;0;0;0;0;12,62557826006616;10,810633665692036;0,27012163544389817;2,8680487045279692;0;0;0;0;0;0;0;0;0;16,909471602532534;0;1,2062628230926697;0,3138052559668221;1,5104114076155974;0;0;0;0;0;0;0;0;0;5,151930173113975;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6365;4.10:05:00;0;0;0;20;0;0;0;1,5745757870523;0;0;0;0;0;12,62850264827609;10,836029384145837;0,27014498065505066;2,8681967024620407;0;0;0;0;0;0;0;0;0;16,91034109297791;0;1,2063251963818058;0,31380656940286916;1,5104666466981387;0;0;0;0;0;0;0;0;0;5,15196219478114;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6366;4.10:06:00;0;0;0;20;0;0;0;1,574971142420936;0;0;0;0;0;12,628736190807558;10,842171370831664;0,27015575230480865;2,8684427997522635;0;0;0;0;0;0;0;0;0;16,91373137012526;0;1,2064403230103011;0,3138271187846828;1,510472332533683;0;0;0;0;0;0;0;0;0;5,152019406969831;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6367;4.10:07:00;0;0;0;20;0;0;0;1,5751038157830972;0;0;0;0;0;12,6293787110119;10,845480358086741;0,2701587523372882;2,868517794615044;0;0;0;0;0;0;0;0;0;16,91858105234512;0;1,2064908115491066;0,3138906044590539;1,510537635540217;0;0;0;0;0;0;0;0;0;5,1523430515397015;0;21,73376;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6368;4.10:08:00;0;0;0;20;0;0;0;1,5751051270328609;0;0;0;0;0;12,63394973714518;10,849216318092598;0,27020375955431786;2,8685989813276156;0;0;0;0;0;0;0;0;0;16,919506654437004;0;1,206542586331772;0,3139425543838455;1,5107663830361426;0;0;0;0;0;0;0;0;0;5,152409715959205;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6369;4.10:09:00;0;0;0;20;0;0;0;1,5752486367857947;0;0;0;0;0;12,634340511147691;10,853286165747429;0,27025852959920127;2,8686985721100546;0;0;0;0;0;0;0;0;0;16,921553677348665;0;1,206917407848507;0,3139507293132368;1,5108214160249631;0;0;0;0;0;0;0;0;0;5,152571649609907;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6370;4.10:10:00;0;0;0;20;0;0;0;1,5754005304532308;0;0;0;0;0;12,63656259872058;10,865779245192858;0,2702882514007055;2,8687469802770083;0;0;0;0;0;0;0;0;0;16,94389285650749;0;1,2070623537577756;0,3139774871200236;1,510898822256457;0;0;0;0;0;0;0;0;0;5,152773107545823;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6371;4.10:11:00;0;0;0;20;0;0;0;1,575639428247784;0;0;0;0;0;12,638716535563542;10,866279031719033;0,27029896945127346;2,8687684521351087;0;0;0;0;0;0;0;0;0;16,945264462848375;0;1,2071245824740997;0,3139902713401101;1,5110175333991573;0;0;0;0;0;0;0;0;0;5,152807241737365;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6372;4.10:12:00;0;0;0;20;0;0;0;1,5765605140343413;0;0;0;0;0;12,640850202662953;10,868097956410269;0,2703007236175453;2,8690016914412033;0;0;0;0;0;0;0;0;0;16,948807288268462;0;1,2072191193187864;0,3140056648717513;1,5111589239593977;0;0;0;0;0;0;0;0;0;5,1528826984953655;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6373;4.10:13:00;0;0;0;20;0;0;0;1,576561813672162;0;0;0;0;0;12,648417915453356;10,868471181616602;0,2703288941724065;2,8690547546769203;0;0;0;0;0;0;0;0;0;16,952866087223917;0;1,2072566325620682;0,3140438150319915;1,5112599656821764;0;0;0;0;0;0;0;0;0;5,152945105867046;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6374;4.10:14:00;0;0;0;20;0;0;0;1,5766504356990494;0;0;0;0;0;12,652522983918255;10,871572657054152;0,27033467717619514;2,869081685536965;0;0;0;0;0;0;0;0;0;16,9557492800656;0;1,2072605276254378;0,3140587343192754;1,511345613011032;0;0;0;0;0;0;0;0;0;5,154115599371041;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6375;4.10:15:00;0;0;0;20;0;0;0;1,5767265994962958;0;0;0;0;0;12,653670193368622;10,890064230674186;0,2703468284735844;2,869377791475839;0;0;0;0;0;0;0;0;0;16,9593016706826;0;1,20741951534887;0,3140686632307138;1,51137893908917;0;0;0;0;0;0;0;0;0;5,1550178207568695;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6376;4.10:16:00;0;0;0;20;0;0;0;1,5773522966078322;0;0;0;0;0;12,654496382697811;10,89038469569978;0,2703948594434764;2,8694392645235696;0;0;0;0;0;0;0;0;0;16,96051757485882;0;1,2074386734758695;0,3140712636941017;1,511430212418141;0;0;0;0;0;0;0;0;0;5,155218446962586;0;75,54624;6,4219362295082;2,80913245901639;0,239008868852459;0,980371672131148;
6377;4.10:17:00;0;0;0;20;0;0;0;1,5773794471119844;0;0;0;0;0;12,662279285076776;10,905286032052366;0,27039771973540544;2,869589696287839;0;0;0;0;0;0;0;0;0;16,966030844974064;0;1,2074973822403936;0,3141030738423984;1,5114325896586676;0;0;0;0;0;0;0;0;0;5,155351228982731;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6378;4.10:18:00;0;0;0;20;0;0;0;1,5776585741775964;0;0;0;0;0;12,662337733460284;10,913130701483501;0,27040815848243793;2,869722363388654;0;0;0;0;0;0;0;0;0;16,97073844973642;0;1,20750352934649;0,3141104362296563;1,5115433813979864;0;0;0;0;0;0;0;0;0;5,15593270453524;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6379;4.10:19:00;0;0;0;20;0;0;0;1,5778725535240288;0;0;0;0;0;12,662398666755251;10,913861079207013;0,27046809150714646;2,8697710809442034;0;0;0;0;0;0;0;0;0;16,97075485281697;0;1,2075252590591283;0,31418716327951746;1,5116529468914515;0;0;0;0;0;0;0;0;0;5,156803269836155;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6380;4.10:20:00;0;0;0;20;0;0;0;1,5785002813156674;0;0;0;0;0;12,665943263301608;10,935123531469069;0,27047880939671765;2,8698571036485556;0;0;0;0;0;0;0;0;0;16,981847076402932;0;1,2075973750848683;0,3142461117286064;1,5119770116960662;0;0;0;0;0;0;0;0;0;5,156966699832927;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6381;4.10:21:00;0;0;0;20;0;0;0;1,5789155196688789;0;0;0;0;0;12,66826835086459;10,942919536045038;0,270522248895757;2,8701475591781507;0;0;0;0;0;0;0;0;0;16,982047282518216;0;1,2076292370516972;0,3142569490189946;1,5119855430944722;0;0;0;0;0;0;0;0;0;5,157774539649967;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6382;4.10:22:00;0;0;0;20;0;0;0;1,5790374368414954;0;0;0;0;0;12,668338456052915;10,94396419721151;0,2705414994508925;2,8702135295425846;0;0;0;0;0;0;0;0;0;16,984934785716405;0;1,2076535395102646;0,3142597913486558;1,512032717162047;0;0;0;0;0;0;0;0;0;5,158426945421829;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6383;4.10:23:00;0;0;0;20;0;0;0;1,579770400852991;0;0;0;0;0;12,673012466679982;10,944718800442057;0,27062520806094104;2,870242136053023;0;0;0;0;0;0;0;0;0;16,99083336609679;0;1,2076979672772592;0,3143222362894007;1,5121346276054854;0;0;0;0;0;0;0;0;0;5,1584476332136555;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6384;4.10:24:00;0;0;0;20;0;0;0;1,5798369981734541;0;0;0;0;0;12,673960199505562;10,947802807876146;0,27066754987573216;2,8704614702950515;0;0;0;0;0;0;0;0;0;16,99139183615462;0;1,2077347529298739;0,31432805327577984;1,5121887717016291;0;0;0;0;0;0;0;0;0;5,1586538846572445;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6385;4.10:25:00;0;0;0;20;0;0;0;1,580057180254893;0;0;0;0;0;12,674875954117809;10,969994390017323;0,27070063762403457;2,870571694090868;0;0;0;0;0;0;0;0;0;16,991797428918105;0;1,207918229948501;0,31434069771373363;1,5122120920527404;0;0;0;0;0;0;0;0;0;5,158741174572116;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6386;4.10:26:00;0;0;0;20;0;0;0;1,580097952187198;0;0;0;0;0;12,676489432043276;10,978168027134567;0,27072954473802285;2,8716508337531557;0;0;0;0;0;0;0;0;0;16,99289640343233;0;1,2079271203817206;0,3143440090195662;1,512593574153327;0;0;0;0;0;0;0;0;0;5,15945993538114;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6387;4.10:27:00;0;0;0;20;0;0;0;1,5801416581642247;0;0;0;0;0;12,679785674023954;10,983773921158798;0,2707319551445008;2,8716921741660175;0;0;0;0;0;0;0;0;0;17,002525244534105;0;1,2079754779295528;0,3143648915953866;1,5126133295105013;0;0;0;0;0;0;0;0;0;5,159820518673168;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6388;4.10:28:00;0;0;0;20;0;0;0;1,5801864329931818;0;0;0;0;0;12,679833511424562;10,983775720642619;0,2707363023193589;2,8717739285547115;0;0;0;0;0;0;0;0;0;17,00503326877076;0;1,208339011833462;0,3143704410942371;1,512694701890356;0;0;0;0;0;0;0;0;0;5,160038953297703;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6389;4.10:29:00;0;0;0;20;0;0;0;1,580234263969659;0;0;0;0;0;12,684336122596283;10,98879570721403;0,27073774571366716;2,8718853287829553;0;0;0;0;0;0;0;0;0;17,007837377167988;0;1,2083725936545864;0,3143843797754533;1,5127233604681163;0;0;0;0;0;0;0;0;0;5,16019194356;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
6390;4.10:30:00;0;0;0;20;0;0;0;1,5803342128469533;0;0;0;0;0;12,685202337552472;10,989503708651274;0,27074384988038164;2,872139908604353;0;0;0;0;0;0;0;0;0;17,014624557702586;0;1,2083888450153164;0,3144367314863035;1,5128070226842767;0;0;0;0;0;0;0;0;0;5,160225436748791;0;75,54624;6,4219362295082;2,80913245901639;0,240272950819672;0,980371672131148;
