Reactive.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Nespresso Coffee Machine, Single Cup;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;Electric Kettle / Petra WK288 1.5L;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;External Harddrive Iomega 3.5";Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Christopeit Treadmill TM 2 Pro;Hedge Trimmer / Bosch AHS 550-24 ST;Atika LH 2500 G;Lawn Mower / Sabo 32-EL;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Blender Vitamix Moulinex;AFK BM-2N;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Clatronic MS 3249 Milk Foamer;Dishwasher NEFF SD6P1F (2011);Dryer / Miele T 8626 WP;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Sony PlayStation 3;Canister vacuum cleaner / Siemens VS 06 G 1831;Siemens Kl 20 LA 65 (A+);Router O2 Box 6431;Phone Siemens Gigaset C320;Electric Toothbrush Dondodent Professional Clean;Electric Razor Braun Cruzer 5;
376;06:16:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
377;06:17:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
378;06:18:00;0;0;0;1;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
379;06:19:00;0;0;0;1;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;4;
380;06:20:00;0;0;0;1;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;4;
381;06:21:00;0;0;0;1;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
382;06:22:00;0;0;0;1;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
383;06:23:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
384;06:24:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
385;06:25:00;0;0;1;0;0;2;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
386;06:26:00;0;0;1;0;0;2;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
387;06:27:00;0;0;1;0;0;2;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
388;06:28:00;0;0;1;0;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
389;06:29:00;0;0;1;0;0;1;2;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
390;06:30:00;0;0;1;0;0;1;2;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;1;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
391;06:31:00;0;0;1;0;0;0;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;1;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
392;06:32:00;0;0;1;0;0;0;2;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
393;06:33:00;0;0;1;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
394;06:34:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
395;06:35:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
396;06:36:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
397;06:37:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
398;06:38:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
399;06:39:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
400;06:40:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
401;06:41:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
402;06:42:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
403;06:43:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
404;06:44:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
405;06:45:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
406;06:46:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
407;06:47:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
408;06:48:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
409;06:49:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
410;06:50:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
411;06:51:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
412;06:52:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
413;06:53:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
414;06:54:00;0;0;1;0;0;1;2;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
415;06:55:00;0;0;1;0;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
416;06:56:00;0;0;1;0;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
417;06:57:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
418;06:58:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
419;06:59:00;0;0;1;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
420;07:00:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
421;07:01:00;0;0;1;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
422;07:02:00;0;0;1;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
423;07:03:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
424;07:04:00;0;0;1;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
425;07:05:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
426;07:06:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
427;07:07:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
428;07:08:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
429;07:09:00;0;0;1;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
430;07:10:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
431;07:11:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
432;07:12:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
433;07:13:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
434;07:14:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
435;07:15:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
436;07:16:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
437;07:17:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
438;07:18:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
439;07:19:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
440;07:20:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;4;0;5;0;5;
441;07:21:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
442;07:22:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
443;07:23:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
444;07:24:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
445;07:25:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
446;07:26:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
447;07:27:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
448;07:28:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
449;07:29:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
450;07:30:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
451;07:31:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
452;07:32:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
453;07:33:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
454;07:34:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
455;07:35:00;0;0;0;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
456;07:36:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
457;07:37:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
458;07:38:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
459;07:39:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
460;07:40:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
461;07:41:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
462;07:42:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
463;07:43:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
464;07:44:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
465;07:45:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
466;07:46:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
467;07:47:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
468;07:48:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
469;07:49:00;0;0;0;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
470;07:50:00;0;0;0;0;0;1;2;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
471;07:51:00;0;0;0;0;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
472;07:52:00;0;0;0;0;0;1;2;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
473;07:53:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
474;07:54:00;0;0;0;0;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
475;07:55:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
476;07:56:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
477;07:57:00;0;0;0;0;0;0;1;5;0;0;1;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
478;07:58:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
479;07:59:00;0;0;0;0;0;0;1;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
480;08:00:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
481;08:01:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
482;08:02:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
483;08:03:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
484;08:04:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
485;08:05:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;4;
486;08:06:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
487;08:07:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
488;08:08:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
489;08:09:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;1;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
490;08:10:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
491;08:11:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
492;08:12:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
493;08:13:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
494;08:14:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
495;08:15:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
496;08:16:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
497;08:17:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
498;08:18:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;2;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
499;08:19:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
500;08:20:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
501;08:21:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
502;08:22:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
503;08:23:00;0;0;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;3;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
