Electricity.Time;Time span;Kitchen Light (100W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (60W) [Watt];Children Room Light (200W) [Watt];Children Room Light Device (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [Watt];Coffee Machine / Braun Impression KF 600 [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Laptop / ACER BT.00603.043 Replacement laptop battery [Watt];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [Watt];Fancy Ceiling Lights with at least 3 Bulbs [Watt];CD/DVD Player / Phillips HDR3810/31 [Watt];Panasonic TX-P58V10E [Watt];SAT Receiver / Kathrein UFS913 [Watt];Miele H 5241 B [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [Watt];Microwave / Panasonic NN-V 359 W Inverter [Watt];Extractor Hood / Miele DA 429-4 [Watt];Miele DA 61 [Watt];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [Watt];Ricecooker / Tristar RK-6112 [Watt];Steam Cooker / Phillips HD9140 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Braun Multiquick 3 MR 300 Soup [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [Watt];Fondue / Unold 48746 Asia [Watt];Dishwashers / Bosch SGI 4662 Silence Comfort [Watt];Dryer / Miele T 8626 WP [Watt];Washing Machine Samsung P1405J [Watt];Home Cinema System / Samsung HT-D5550 [Watt];Hifi System / Sharp XL-HF300PH [Watt];AEG NM 2701 Premium [Watt];Hair Dryer Babyliss 2000 [Watt];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [Watt];TV Medion MD20123_DE_A [Watt];Microsoft Xbox 360 [Watt];TV / Phillips Goya 9770 VT [Watt];Liebherr CBP 4056-20A [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Tooth Brush / Phillips HX9332 [Watt];Phone Siemens Gigaset C320 [Watt];Yamaha RX-V667 [Watt];Liebherr GP 2756-20A [Watt];
7032;4.21:12:00;100;20;100;10;60;0;40;0;0;15,949565336765973;1676,6504290012379;0;0;0;13,70178112286276;33,401707910618704;0,30263766149742816;3,2606287547943937;0;8,990032109527522;80,78534121101391;0;0;29,490319841790022;419,453959109198;34,63827085969489;0;0;0;26,48270465820113;0;0;0;0;0;0;0;0;483,24503386334067;250,7289199472266;0;75,87723;72,96713978543777;3,592076959258458;0;0;0;28,618260173789224;123,24629417559646;94,2085980605677;133,8957638499179;6,42874278688524;1,01091485245902;2,398502216594386;2,84093672131147;14,307587227781442;101,05749839379237;
7033;4.21:13:00;100;20;100;10;60;0;40;0;0;15,95522827396547;1678,2260541441656;0;0;0;13,704412700713752;33,42774240517791;0,3043482202226188;3,2618402234544326;0;8,995200430342134;80,86714849245182;0;0;29,49624333089438;419,5165054774213;34,66576642066936;0;0;0;26,492636578758358;0;0;0;0;0;0;0;0;483,349348156046;251,4247382840915;0;75,87723;72,97450013605057;3,5934945534037297;0;0;0;28,628884767333506;123,25312026447111;94,21860770497175;133,90140821753573;6,42874278688524;1,01091485245902;2,39933534567809;2,84093672131147;14,312642913068602;101,2031337567065;
7034;4.21:14:00;100;20;100;10;60;0;40;0;0;15,964494703342078;1681,0622782972887;0;0;0;13,709393548409434;33,438329243328944;0,3043862385052471;3,272766201214105;0;8,995583863736325;80,8847885610615;0;0;29,515191553693604;419,58921533789004;34,685572252559226;0;0;0;26,498948458652762;0;0;0;0;0;0;0;0;483,75294633773996;251,46270603974762;0;75,94416;73,0025484940618;3,593712685402102;0;0;0;28,672256086393837;123,36094019979882;94,24761771016158;133,90364400461564;6,42874278688524;1,01091485245902;2,399773490539501;2,84093672131147;14,31747584928307;101,20717692057983;
7035;4.21:15:00;100;20;100;10;60;0;40;0;0;15,965040676369496;1682,8181366034428;0;0;0;13,710472726700793;33,44079884567281;0,3044514217543542;3,2751011518701656;0;8,996637703806915;80,90515515008438;0;0;29,51713616589283;420,1853614332622;34,70121069310394;0;0;0;26,500557186218167;0;0;0;0;0;0;0;0;484,62998633065547;251,53069823633604;0;75,94416;73,01510747753855;3,593802500484143;0;0;0;28,71011684151774;123,43112418925978;94,2712396142256;133,91405168330294;6,42874278688524;1,01091485245902;2,400087540351473;2,84093672131147;14,32142043664868;101,21102516001264;
7036;4.21:16:00;100;20;100;10;60;0;40;0;0;15,970518488559662;1683,2675891091885;0;0;0;13,712710627580105;33,44201643820037;0,304932714543975;3,2759385371660774;0;9,001064185126614;80,93420930305834;0;0;29,52666467370257;420,260894328277;34,70939434754986;0;0;0;26,501529029560196;0;0;0;0;0;0;0;0;484,81816045508845;251,56089979575174;0;75,94416;73,05280702069385;3,594731782209519;0;0;0;28,71642904946542;123,51171292293671;94,37657947655829;133,9380290481774;6,42874278688524;1,01091485245902;2,4005009634996686;2,84093672131147;14,322229078892482;101,2246126650139;
7037;4.21:17:00;100;20;100;10;60;0;40;0;0;15,971919975401086;1684,152490576859;0;0;0;13,712841753382648;33,44413384277261;0,30496276449551446;3,2918649586701334;0;9,009126730665969;80,95396008865352;0;0;29,529782993305393;420,2887987574154;34,75459959758838;0;0;0;26,50436769610145;0;0;0;0;0;0;0;0;484,99576160167965;252,1122799122572;0;76,04168;73,0889297453577;3,594976319384698;0;0;0;28,721437765758203;123,57443841080047;94,44352387686797;134,00424594130232;6,42874278688524;1,01091485245902;2,400582279258889;2,84093672131147;14,325247244476806;101,22750753870402;
7038;4.21:18:00;100;20;100;10;60;0;40;0;0;15,975307848103585;1689,0306737264714;0;0;0;13,715562237575547;33,466155110661916;0,305106322792363;3,300879899976429;0;9,010169833152561;80,96078444476476;0;0;29,53230243286463;420,35828801699785;34,806411773158835;0;0;0;26,504901188949702;0;0;0;0;0;0;0;0;485,2691514176644;252,66651529046587;0;76,04168;73,10207983083781;3,596605438359669;0;0;0;28,779230104166313;123,77055228367921;94,45255915704384;134,04400255782429;6,42874278688524;1,01091485245902;2,4008425113707887;2,84093672131147;14,330457977277959;101,23372634067277;
7039;4.21:19:00;100;20;100;10;60;0;40;0;0;16,0067837075371;1689,438132832413;0;0;0;13,718888117943688;33,495454743673214;0,30537554399086125;3,301513523301505;0;9,013942502835425;80,96297720803808;0;0;29,541723040364577;420,4196440948278;34,81850327235738;0;0;0;26,518478073141672;0;0;0;0;0;0;0;0;486,20745355262954;252,88189095704323;0;76,04168;73,12381967877847;3,5982374756190687;0;0;0;28,77925811834958;123,83176631961562;94,47921197407327;134,05679995706137;6,42874278688524;1,01091485245902;2,401020321779876;2,84093672131147;14,331585109902766;101,2475011641737;
7040;4.21:20:00;100;20;100;10;60;0;40;0;0;16,007878760725976;1693,6862348899922;0;0;0;13,721674186110755;33,532925579317165;0,30617036645646917;3,3021214622674746;0;9,016028126978789;80,96598471065124;0;0;29,550343211082502;420,49918934145563;34,82144432809173;0;0;0;26,521804963282158;0;0;0;0;0;0;0;0;486,99504753760374;253,4022504526067;0;76,20912;73,1462387708257;3,5995148485171438;0;0;0;28,784086978962275;123,86900313743175;94,50632992477152;134,0804895959623;6,42874278688524;1,01091485245902;2,4012436299034965;2,84093672131147;14,332450886794977;101,28241472658397;
7041;4.21:21:00;100;20;100;10;60;0;40;0;0;16,009263663691627;1694,0938506735629;0;0;0;13,72735611801918;33,534455691106864;0,3062060944051383;3,305788509967328;0;9,018793043125484;81,04960782488692;0;0;29,555742725474413;420,5081679746112;34,8295978222851;0;0;0;26,529638583764207;0;0;0;0;0;0;0;0;489,13762663926326;253,5297226657787;0;76,20912;73,18296149922493;3,6002881188867315;0;0;0;28,80702701032665;123,89240939762662;94,51544425783057;134,11848119078758;6,42874278688524;1,01091485245902;2,4017889727553863;2,84093672131147;14,341391003114493;101,289262575589;
7042;4.21:22:00;100;20;100;10;60;0;40;0;0;16,018622951901587;1696,2454318218938;0;0;0;13,729454973607382;33,55162420339651;0,30644500204958974;3,3080283354589213;0;9,023425442861408;81,05188425436663;0;0;29,56690627556478;420,7434787391202;34,8607007786217;0;0;0;26,532566016239866;0;0;0;0;0;0;0;0;490,01926067362814;253,99505009978304;0;76,20912;73,19046984984602;3,6005786113512603;0;0;0;28,82260747110027;124,04046693052585;94,57373949695311;134,1745674033181;6,42874278688524;1,01091485245902;2,40336239516675;2,84093672131147;14,341654411729667;101,2940279513027;
7043;4.21:23:00;100;20;100;10;60;0;40;0;0;16,026269700551804;1696,651629573243;0;0;0;13,747158938443004;33,55250258683279;0,30684558306139714;3,311669199488182;0;9,025012219609927;81,08744616654262;0;0;29,583153867118064;420,9597143737148;34,86074558853514;0;0;0;26,5383146875306;0;0;0;0;0;0;0;0;490,29628259495234;254,14495104157257;0;76,228739;73,19921252421521;3,6013710596463095;0;0;0;28,842183954834674;124,09537710140826;94,58751446933101;134,2252262558274;6,42874278688524;1,01091485245902;2,403401129390757;2,84093672131147;14,342929766601532;101,3376894151269;
7044;4.21:24:00;100;20;100;10;60;0;40;0;0;16,053070126370784;1699,923748787659;0;0;0;13,752245604009918;33,56255270607623;0,30804825787088513;3,3126985655415875;0;9,028659035296949;81,09032216323578;0;0;29,59129618992731;420,9613755715176;34,86737325276084;0;0;0;26,541848103438763;0;0;0;0;0;0;0;0;490,47766507901633;254,83038110359934;0;76,228739;73,21823007454573;3,6023995628811027;0;0;0;28,86931103289764;124,23895696137808;94,60323069739756;134,26566013340204;6,42874278688524;1,01091485245902;2,4034394578160163;2,84093672131147;14,347658194533645;101,34107622956243;
7045;4.21:25:00;100;20;100;10;60;0;40;0;0;16,057812494891852;1699,996338856938;0;0;0;13,759801230807522;33,56636200386512;0,30813004716483644;3,3193737091324924;0;9,032459897896475;81,1574140107707;0;0;29,594436615399943;421,0108199729133;34,92543429984028;0;0;0;26,545364071394957;0;0;0;0;0;0;0;0;490,7635553473354;254,8821040650666;0;76,228739;73,27225547380316;3,603575580844384;0;0;0;28,883727006752828;124,26486920078021;94,63733539186761;134,28885572770625;6,42874278688524;1,01091485245902;2,403484763622708;2,84093672131147;14,34863232058688;101,39429812147837;
7046;4.21:26:00;100;20;100;10;60;0;40;0;0;16,08332727939981;1702,9744717852202;0;0;0;13,761509912191581;33,62237102165494;0,31058909676628504;3,3271148320487605;0;9,033640750783613;81,1589250680339;0;0;29,60079766890754;421,0550074536726;34,96254336569885;0;0;0;26,549009365369038;0;0;0;0;0;0;0;0;491,4481345312299;255,2484680670556;0;76,228739;73,30977901224861;3,6042574316642852;0;0;0;28,887050050148307;124,26970961203169;94,65972195819866;134,34525103465012;6,42874278688524;1,01091485245902;2,4040905986543093;2,84093672131147;14,34889688868321;101,42370236866145;
7047;4.21:27:00;100;20;100;10;60;0;40;0;0;16,08652481726465;1703,6548978458948;0;0;0;13,76296318342439;33,63366140570138;0,3118751808859715;3,3347197180370918;0;9,03736499753175;81,1612962149136;0;0;29,623981792813435;421,1711944594717;35,00255481239066;0;0;0;26,54982803366067;0;0;0;0;0;0;0;0;491,56262282443197;256,0610141927285;0;76,228739;73,40160350631511;3,604439274777813;0;0;0;28,913101283016523;124,51265554117438;94,73466414045667;134,3709454337432;6,42874278688524;1,01091485245902;2,4045911824308517;2,84093672131147;14,35935970433872;101,42550567124275;
7048;4.21:28:00;100;20;100;10;60;0;40;0;0;16,087807665923705;1704,7914889613949;0;0;0;13,765956832315826;33,655070774398276;0,3136938272510629;3,3414961234717055;0;9,039387552686769;81,22744593358712;0;0;29,630578313384426;421,44922481775217;35,003935218298174;0;0;0;26,55498574726657;0;0;0;0;0;0;0;0;491,62360771162577;256,6481036431242;0;76,2289;73,43041999431755;3,605861026786684;0;0;0;28,914909093309042;124,58200180176112;94,82613445987533;134,4303511522034;6,42874278688524;1,01091485245902;2,405702834138184;2,84093672131147;14,365784822160851;101,4436949610933;
7049;4.21:29:00;100;20;100;10;60;0;40;0;0;16,089065200323198;1705,1862692398229;0;0;0;13,770968108563643;33,67035704324003;0,3147689652795719;3,3625028058971944;0;9,0420975750445;81,23039685162871;0;131,8594929255102;29,649927692803324;421,4602523856232;35,094593614533416;0;0;0;26,560916419010713;0;0;0;0;0;0;0;0;491,82831921679133;257,0788015298958;0;76,2289;73,45041683178039;3,606022273625585;0;0;0;28,916975743036694;124,67886635610793;94,84969540150375;134,45179300519274;6,42874278688524;1,01091485245902;2,405911839447866;2,84093672131147;14,367706259821324;101,47667346929808;
7050;4.21:30:00;100;20;100;10;60;0;40;0;0;16,100057444876754;1706,2758470269719;0;0;0;13,773814357215741;33,70169153751657;0,3147787120567833;3,3783700909352974;0;9,04369939482514;81,2371729103365;0;146,32233709978712;29,657289170383567;421,8401717858473;35,09563947858847;0;0;0;26,56392327905263;0;0;0;0;0;0;0;0;493,0067951237003;257,3268357641922;0;76,2289;73,49851666237872;3,6068207451811682;0;0;0;28,966089477105196;124,67992501474723;95,05478721140328;134,45608893643671;6,42874278688524;1,01091485245902;2,4060491249275584;2,84093672131147;14,368529943014003;101,49358206785465;
7051;4.21:31:00;100;20;100;10;60;0;40;0;0;16,10230538390228;1707,4785103422782;0;0;0;13,777288182720266;33,736826562246634;0,3199392029284922;3,4075425573264595;0;9,044667482341481;81,2453297271835;0;151,2456573756519;29,6746026963986;422,10111492551897;35,15075194272685;0;0;0;26,568467497672113;0;0;0;0;0;0;0;0;493,31516501551346;258,11761173837596;0;76,2289;73,51943266324608;3,6069439698672823;0;0;0;28,97476966068181;124,70899293803197;95,06396165918538;134,47625094439624;6,42874278688524;1,01091485245902;2,406490715454578;2,84093672131147;14,368964528448267;101,56480681534617;
7052;4.21:32:00;100;20;100;10;60;0;40;0;0;16,11369582224489;1708,3940777548153;0;0;0;13,780510493132049;33,797101998071575;0,32014040858383874;3,4405094201589885;0;9,045143803491323;81,2613921282936;0;160,9528058275609;29,69332676632171;422,16254062350674;35,232443787324144;0;0;0;26,57731702778272;0;0;0;0;0;0;0;0;493,89042414176714;258,4571672460909;0;76,248634;73,53252345888117;3,6070408738627346;0;0;0;29,0332791129713;124,74306659192703;95,0745472651447;134,56475481097394;6,42874278688524;1,01091485245902;2,4065047676819944;2,84093672131147;14,374280963400478;101,72953320323549;
7053;4.21:33:00;100;20;100;10;60;0;40;0;0;16,127229454097733;1709,3932812717262;0;0;0;13,784924225048238;33,80214867561404;5,6253891113091505;335,385043708149;0;9,047268278428636;81,26417564695252;0;160,96883357735769;29,69839497730697;422,2509771535063;35,24250702377316;0;0;0;26,5775809281408;0;0;0;0;0;0;0;0;494,20572530794914;258,4889802231991;0;76,248634;73,53536107780792;3,6087110725615155;0;0;0;29,05554568102503;124,79863712140359;95,14451866071198;134,58807879412873;6,42874278688524;1,01091485245902;2,4070077856805963;2,84093672131147;14,375519088469236;101,78533876916792;
7054;4.21:34:00;100;20;100;10;60;0;40;0;0;16,127614363715377;1712,869004261159;0;0;0;13,785406819991254;33,82828138231477;5,935805668144241;335,5249545310004;0;9,059483504220294;81,29258923012095;0;161,0713887291357;29,69967605546757;422,5889631177848;35,30072055446134;0;0;0;26,577801766598814;0;0;0;0;0;0;0;0;494,36942644821266;258,67343449849267;0;76,248634;73,55602077827116;3,6095733477997243;0;0;0;29,063208317061296;124,86511517247037;95,16218084973295;134,69955004426018;6,42874278688524;1,01091485245902;2,4072546651184874;2,84093672131147;14,377146701051185;101,78599256451858;
7055;4.21:35:00;100;20;100;10;60;0;40;0;0;16,146198184475278;1713,2525216960141;0;0;0;13,786315055042165;33,85268471774619;6,260491561144141;335,95519804934946;0;9,061238480997924;81,32722311177827;0;165,84503502639956;29,700707317235867;422,6503405720122;35,32404521551469;0;0;0;26,596126490677854;0;0;0;0;0;0;0;0;494,5596126192193;258,8640739433115;0;76,314966;73,57732412585725;3,6096573441361697;0;0;0;29,085775332651504;124,86735459191176;95,16796654187368;134,7680948257763;6,42874278688524;1,01091485245902;2,4073450586038825;2,84093672131147;14,377900068820958;101,81519393786705;
7056;4.21:36:00;100;20;100;10;60;0;40;0;0;16,147283889732144;1713,7661875529461;0;0;0;13,786984280634952;33,86918677656006;6,382624183400651;337,4657533627619;0;9,063686938836618;81,34877345897421;0;168,90691427288766;29,75559074941105;422,80912087197294;35,385135436716396;0;0;0;26,60230146259398;0;0;0;0;0;0;0;0;494,7339961310435;258,87759268621755;0;76,314966;73,60551544302497;3,6096613808182543;0;0;0;29,094233699135295;124,91125538152627;95,17169967601251;134,78738899930607;6,42874278688524;1,01091485245902;2,407861741856925;2,84093672131147;14,390155725563309;101,84434437027674;
7057;4.21:37:00;100;20;100;10;60;0;40;0;0;16,150741086225107;1713,7796099897494;0;0;0;13,793850723033156;33,8831856128509;6,55550884346091;344,59857283877545;0;9,066294140001416;81,37538957897571;0;169,0748179606516;29,758093629806087;422,84902885610836;35,45566584116082;0;0;0;26,613724794016523;0;0;0;0;0;0;0;0;494,8410980576033;259,8035151071597;0;76,314966;73,67147518947155;3,6111576143314257;0;0;0;29,127151208948472;124,91390687705739;95,17477508362569;134,83348380315542;6,42874278688524;1,01091485245902;2,408226877847157;2,84093672131147;14,395594604009574;101,86937773734138;
7058;4.21:38:00;100;20;100;10;60;0;40;0;0;16,159219864155254;1714,5680095559358;0;0;0;13,797033599265326;33,88388334046188;6,564241560849526;344,72562819298844;0;9,068132976420301;81,37747724476874;0;170,35294812430658;29,76213568318974;422,9273960309919;35,47298256026364;0;0;0;26,61639292190761;0;0;0;0;0;0;0;0;495,62900843518963;260,09107881618564;0;76,407265;73,67760154136454;3,61137143339021;0;0;0;29,13006164683652;124,97440205849084;95,1790370153446;134,84366443225557;6,42874278688524;1,01091485245902;2,40978125534477;2,84093672131147;14,398427495644789;102,00757838221779;
7059;4.21:39:00;100;20;100;10;60;0;40;0;0;16,17463976675292;1715,3949722570803;0;0;0;13,823235091464232;33,93532882196851;6,579841911429582;349,2575036266142;0;9,068745642986142;81,39345229690535;0;170,76426441867113;29,772373848873187;423,56877935606184;35,48639029404544;0;0;0;26,630192165610026;0;0;0;0;0;0;0;0;495,6528065375949;260,48160805728224;0;76,407265;73,682910392744;3,6121008786457973;0;0;0;29,156230523944526;125,00775883516609;95,26313186933181;134,85375473618308;6,42874278688524;1,01091485245902;2,410418550908924;2,84093672131147;14,398872494632228;102,07351463720461;
7060;4.21:40:00;100;20;100;10;60;0;40;0;0;16,17736687083684;1718,3574906423487;0;0;0;13,831923829644168;33,951205658245456;6,678986597399266;352,0274868877118;0;9,06876948197403;81,42876048299561;0;170,9599850568337;29,772583004552164;423,70089574902573;35,514699999676516;0;0;0;26,63611358486041;0;0;0;0;0;0;0;0;495,6577932035193;260,5231690927086;0;76,407265;73,69692192283273;3,612509754383937;0;0;0;29,167140430310447;125,09863575159221;95,27289067932796;134,87934229556404;6,42874278688524;1,01091485245902;2,4111000581939743;2,84093672131147;14,403642593086698;102,07515109025974;
7061;4.21:41:00;100;20;100;10;60;0;40;0;0;16,17792679047619;1718,9094654993182;0;0;0;13,836329960576673;33,95448816799497;6,765462954782898;353,69084963579854;0;9,080451524031064;81,49652229488335;0;171,5950835292905;29,781311908904282;423,7805335014951;35,546453390749754;0;0;0;26,65810948514074;0;0;0;0;0;0;0;0;495,6585735975669;260,58287392384574;0;76,626616;73,72608791793552;3,6131372807322157;0;0;0;29,17828861762742;125,18084263082926;95,28000597997712;134,88138914119634;6,42874278688524;1,01091485245902;2,411557559407614;2,84093672131147;14,406806966829983;102,07533743307646;
7062;4.21:42:00;100;20;100;10;60;0;40;0;0;16,18230633050314;1719,1085824456259;0;0;0;13,836351877223738;33,95809324395069;6,775493751643113;358,8077789935639;0;9,085499467741577;81,52067176262479;0;172,17872223102196;29,783507532780064;423,88701814239647;35,54870363509715;0;0;0;26,670073818128223;0;0;0;0;0;0;0;0;497,15087484424333;261,5489173386563;0;76,626616;73,74315591765499;3,614706427730029;0;0;0;29,190792406007148;125,2632824153758;95,34917623021116;134,89160915354518;6,42874278688524;1,01091485245902;2,4119628435219456;2,84093672131147;14,414057338450885;102,08201887578906;
7063;4.21:43:00;100;20;100;10;60;0;40;0;0;16,198393712453893;1721,4975884497226;0;0;0;13,837459913651367;33,969327738575444;6,788585391436906;360,18769108443547;0;9,087742506790399;81,5650106487849;0;172,24936625799467;29,794007297487436;423,92256965191353;35,59935303333919;0;0;0;26,671753626253825;0;0;0;0;0;0;0;0;497,3814993501491;261,74561225995024;0;76,626616;73,76266904710059;3,6191325470850595;0;0;0;29,197997329657426;125,33407022745106;95,4578764641314;134,9407936351976;6,42874278688524;1,01091485245902;2,4120293986988286;2,84093672131147;14,419349792517547;102,1511257487396;
7064;4.21:44:00;100;20;100;10;60;0;40;0;0;16,198594369209605;1721,736392906964;0;0;0;13,839132867191228;33,97150314297996;6,799576710914579;363,39307153798615;0;9,088688888344928;81,59427487167518;0;175,46891898893668;29,8032295548373;423,9923113822898;35,61672533225717;0;0;0;26,67769601438529;0;0;0;0;0;0;0;0;497,8704685963747;261,7763556930901;0;76,750232;73,79973149388964;3,619409939499876;0;0;0;29,201226785843314;125,34529588573187;95,57512628712085;134,94100018985887;6,42874278688524;1,01091485245902;2,412434897027123;2,84093672131147;14,423407031044633;102,1653317996712;
7065;4.21:45:00;100;20;100;10;60;0;40;0;0;16,20577538522876;1722,4417651580154;0;0;0;13,842877927114918;33,9802498767723;6,812798740169686;365,35273617286157;0;9,091293594749036;81,59723616650513;0;175,62434978982176;29,828331598001014;424,19209061591164;35,63917823265785;0;0;0;26,69897528895242;0;0;0;0;0;0;0;0;498,4898521710388;262,0318770006463;0;76,750232;73,829225550346;3,61948212007883;0;0;0;29,221180449061528;125,45817514600515;95,62021085149296;135,13788332412898;6,42874278688524;1,01091485245902;2,412442228314425;2,84093672131147;14,426606465086824;102,1962532797627;
7066;4.21:46:00;100;20;100;10;60;0;40;0;0;16,211457238595532;1723,7587150790155;0;0;0;13,845470732751387;33,984322841241465;6,819171407418792;365,791280857726;0;9,095782815478211;81,61264112519203;0;175,98356682614113;29,8375403062169;424,2893458040288;35,64755320417028;0;0;0;26,701117886320667;0;0;0;0;0;0;0;0;499,14055144280354;262,7495936794918;0;76,750232;73,84155082146701;3,620813366941797;0;0;0;29,24737493756159;125,46564457935824;95,62573112597484;135,1530113099084;6,42874278688524;1,01091485245902;2,4138144212415584;2,84093672131147;14,429238101939504;102,21328589457903;
7067;4.21:47:00;100;20;100;10;60;0;40;0;0;16,212596967414274;1724,067289944021;0;0;0;13,849717116639411;34,004633588501044;6,838754142686861;365,9532243943681;0;9,09850599687412;81,62213090559531;0;178,2186504277722;29,840438616544734;424,54046533619595;35,65720689508169;0;0;0;26,701864287367115;0;0;0;0;0;0;0;0;499,98748892789894;263,0196248110924;0;76,918716;73,85705176219766;3,6220878454301415;0;0;0;29,250013354770903;125,50908845573642;95,6759800578417;135,1672211508168;6,42874278688524;1,01091485245902;2,413880534691762;2,84093672131147;14,435294506664231;102,22088214602056;
7068;4.21:48:00;100;20;100;10;60;0;40;0;0;16,222053411693437;1724,6844217829037;0;0;0;13,871657827229818;34,01278672057602;6,852769037929271;371,8811131864262;0;9,106085462113612;81,62852024024794;0;178,7214756145375;29,841115505488162;424,70584970054455;35,719327979892775;0;0;0;26,7038442498653;0;0;0;0;0;0;0;0;500,31920237902443;264,0551612620657;0;76,918716;73,86849820080201;3,6235141131856103;0;0;0;29,250033140274624;125,59822035238967;95,68358056160798;135,18754000569106;6,42874278688524;1,01091485245902;2,414084867806671;2,84093672131147;14,45431088550571;102,26022018518314;
7069;4.21:49:00;100;20;100;10;60;0;40;0;0;16,232287385351405;1724,895128146384;0;0;0;13,873151382442298;34,01707333862204;6,87501356220283;372,0101273844269;0;9,108921083756654;81,68005927586906;0;178,75348330880226;29,846039004007853;424,80455722111856;35,721214757695506;0;0;0;26,705538535749664;0;0;0;0;0;0;0;0;501,7012939927462;264,4389628166402;0;76,918716;73,90193980583516;3,6235897104110455;0;0;0;29,254676423935123;125,60516296863464;95,72868952079236;135,18755672508172;6,42874278688524;1,01091485245902;2,414208258276491;2,84093672131147;14,45950213071082;102,33549653683163;
7070;4.21:50:00;100;20;100;10;60;0;40;0;0;16,258484286859257;1726,9048165432257;0;0;0;13,903755595092814;34,053519465118725;6,883226714964666;373,66626462227964;0;9,121270623109837;81,68691004554165;0;179,11582371665946;29,852034640639562;424,86458677703973;35,72771778641027;0;0;0;26,71466979883459;0;0;0;0;0;0;0;0;501,8101730931783;264,459693686149;0;77,03643;73,93282691346374;3,6257392840745797;0;0;0;29,265597385918348;125,61467327552784;95,74516250126963;135,25718589742013;6,42874278688524;1,01091485245902;2,4148586116274267;2,84093672131147;14,46045132933776;102,35817466113694;
7071;4.21:51:00;100;20;100;10;60;0;40;0;0;16,262907311746787;1727,0099405007772;0;0;0;13,91010705023715;34,06191279559518;6,931852326255818;375,1689313471005;0;9,139907513745943;81,68932141356183;0;179,49647331994245;29,85453387487609;424,8794995080741;35,74366772338589;0;0;0;26,720800734016684;0;0;0;0;0;0;0;0;501,92709790918644;264,8535302486075;0;77,03643;73,93636769036198;3,629146704256942;0;0;0;29,27913178331285;125,69327573132554;95,75594989902156;135,46711433538718;6,42874278688524;1,01091485245902;2,415531010373976;2,84093672131147;14,46361549271027;102,36224119108539;
7072;4.21:52:00;100;20;100;10;60;0;40;0;0;16,270217606294093;1727,5240420331509;0;0;0;13,910978160847261;34,06987305356753;6,975232432588708;376,0398022557145;0;9,143575304210747;81,73890349117313;0;179,8050884076652;29,854729128689822;425,11640707980166;35,74455973856459;0;0;0;26,749443104262173;0;0;0;0;0;0;0;0;502,2946124992397;265,21518767873243;0;77,03643;73,95768902629938;3,629270659784273;0;0;0;29,28353573498202;125,80895275606692;95,86230554485263;135,49788418303086;6,42874278688524;1,01091485245902;2,415537426604378;2,84093672131147;14,472802381223074;102,39702225474448;
7073;4.21:53:00;100;20;100;10;60;0;40;0;0;16,27468089959222;1728,5317007308279;0;0;0;13,925121243892548;34,07267650588194;7,011640667801711;377,7742587788179;0;9,144629521196272;81,77718800212547;0;180,29924967155435;29,8654101354233;425,1503258339958;35,760323335205356;0;0;0;26,756312071554436;0;0;0;0;0;0;0;0;502,47689427488143;265,402300953629;0;78,129275;74,00375681163854;3,6294664938635446;0;0;0;29,292006203617685;125,89166592562843;95,90294146268454;135,62619532528265;6,42874278688524;1,01091485245902;2,416324030762065;2,84093672131147;14,476342351646675;102,41280820640736;
7074;4.21:54:00;100;20;100;10;60;0;40;0;0;16,27570512715516;1729,1549949434632;0;0;0;13,954459011755567;34,0733255307473;7,042162124375654;378,4953777871614;0;9,15218654001989;81,83953505597725;0;180,9244122290413;29,899448785638803;425,1603200222679;35,853052752695305;0;0;0;26,765789179123516;0;0;0;0;0;0;0;0;502,48970937047966;265,5400858488825;0;78,129275;74,08369942621756;3,629946388108371;0;0;0;29,29836269374215;126,20359050546512;95,91074744921251;135,70285513337694;6,42874278688524;1,01091485245902;2,417201314812433;2,84093672131147;14,477498512419906;102,44074697703591;
