Reactive.Time;Time span;Kitchen Light (100W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (60W) [var];Children Room Light (200W) [var];Children Room Light Device (20W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [var];Coffee Machine / Braun Impression KF 600 [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [var];Fancy Ceiling Lights with at least 3 Bulbs [var];CD/DVD Player / Phillips HDR3810/31 [var];Panasonic TX-P58V10E [var];SAT Receiver / Kathrein UFS913 [var];Miele H 5241 B [var];Handmixer / Phillips Robust HR 1581 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Microwave / Panasonic NN-V 359 W Inverter [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Braun Multiquick 3 MR 300 Soup [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [var];Fondue / Unold 48746 Asia [var];Dishwashers / Bosch SGI 4662 Silence Comfort [var];Dryer / Miele T 8626 WP [var];Washing Machine Samsung P1405J [var];Home Cinema System / Samsung HT-D5550 [var];Hifi System / Sharp XL-HF300PH [var];AEG NM 2701 Premium [var];Hair Dryer Babyliss 2000 [var];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [var];TV Medion MD20123_DE_A [var];Microsoft Xbox 360 [var];TV / Phillips Goya 9770 VT [var];Liebherr CBP 4056-20A [var];Router O2 Box 6431 [var];Electric Razor Braun Cruzer 5 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Yamaha RX-V667 [var];Liebherr GP 2756-20A [var];
5593;3.21:13:00;0;0;0;0;0;0;0;0;0;0,49163380948508384;0;0;0;0;3,581725230704106;2,8628526629870925;0,08552261891304647;0,9042970865065469;0;0;22,512619832000432;0;0;7,203000779435685;119,66797066248944;6,033943528481197;0;0;0;7,798121297611766;0;0;0;0;0;0;0;0;0;0;0;0;0,7655405063319394;1,0612552442973084;0;0;0;0,01;1,2883333029735735;0,9810475140677722;0;-9,78063885245902;2,70645983606557;0,7072584765288468;3,45764459016394;4,2381223585347465;0;
5594;3.21:14:00;0;0;0;0;0;0;0;0;0;0,4916503183327735;0;0;0;0;3,5827907912081196;2,8630036400112497;0,08553228496222301;0,904297460488636;0;0;22,512790174259223;0;0;7,208508223990819;119,67138459598355;6,034638198691718;0;0;0;7,798705965947778;0;0;0;0;0;0;0;0;0;0;0;0;0,7655996361278931;1,061330663028394;0;0;0;0,01;1,2884031141525507;0,9813157303095819;0;-9,78063885245902;2,70645983606557;0,7072728231924906;3,45764459016394;4,2381517877607635;0;
5595;3.21:15:00;0;0;0;0;0;0;0;0;0;0,49170015044966026;0;0;0;0;3,582963662677116;2,8635436063011572;0,08553654516511293;0,9043223255940186;0;0;22,516979446855963;0;0;7,214836703058598;119,68264767785895;6,035137666639059;0;0;0;7,798725528162974;0;0;0;0;0;0;0;0;0;0;0;0;0,765667201496493;1,0613359558655733;0;0;0;0,01;1,2884314755691377;0,9813574024951964;0;-9,78063885245902;2,70645983606557;0,7072837327819906;3,45764459016394;4,238188169835083;0;
5596;3.21:16:00;0;0;0;0;0;0;0;0;0;0,4917207186772904;0;0;0;0;3,583947843903291;2,866342642216758;0,08553780706450853;0,9043236568275149;0;0;22,51918389972848;0;0;7,215585609568035;119,69291033216753;6,035412771057784;0;0;0;7,799259100004007;0;0;0;0;0;0;0;0;0;0;0;0;0,7657122643402361;1,0613386307563237;0;0;0;0,01;1,2885110122268137;0,9814014224841853;0;-9,78063885245902;2,70645983606557;0,70729023301083;3,45764459016394;4,238437784433819;0;
5597;3.21:17:00;0;0;0;0;0;0;0;0;0;0,4918438793322394;0;0;0;0;3,584134549711545;2,8681884937396744;0,08553895934258651;0,9044371410637211;0;0;22,52082738188458;0;0;7,215914540504384;119,69794961642465;6,035743727061582;0;0;0;7,799333912506499;0;0;0;0;0;0;0;0;0;0;0;0;0,7657202685807186;1,061353516390277;0;0;0;0,01;1,2885512438474673;0,9815736494281422;0;-9,78063885245902;2,70645983606557;0,7073125911811595;3,45764459016394;4,238526358521111;0;
5598;3.21:18:00;0;0;0;0;0;0;0;0;0;0,49185351353509693;0;0;0;0;3,584638095034046;2,8688936454249707;0,08554958809608411;0,9044485359947911;0;0;22,521699588315197;0;0;7,219854870987627;119,69899107985478;6,035755495668421;0;0;0;7,799497584836871;0;0;0;0;0;0;0;0;0;0;0;0;0,7657863471647915;1,061381425420499;0;0;0;0,01;1,288759240815815;0,9816645813948557;0;-9,78063885245902;2,70645983606557;0,7073771144111288;3,45764459016394;4,238534809995004;0;
5599;3.21:19:00;0;0;0;0;0;0;0;0;0;0,4918574333158794;0;0;0;0;3,5867604688851404;2,8698952573298606;0,0855509909018802;0,9044728473596584;0;0;22,523407602584356;0;0;7,227415721730904;119,71138714977026;6,036274107737619;0;0;0;7,799732814822469;0;0;0;0;0;0;0;0;0;0;0;0;0,7658480076720989;1,0613858756661787;0;0;0;0,01;1,288875233063294;0,9818951184982916;0;-9,78063885245902;2,70645983606557;0,7074199508604286;3,45764459016394;4,238925432210185;0;
5600;3.21:20:00;0;0;0;0;0;0;0;0;0;0,4919135380537097;0;0;0;0;3,5867842733801796;2,870177312426732;0,08555178804963971;0,9044847364525802;0;0;22,52551916317269;0;0;7,23149079211864;119,71341291002662;6,037197655121035;0;0;0;7,800357937632315;0;0;0;0;0;0;0;0;0;0;0;0;0,7658715419244966;1,0614693275292961;0;0;0;0,01;1,2890514581298733;0,9820172279200569;0;-9,78063885245902;2,70645983606557;0,7074410732672833;3,45764459016394;4,239302796795485;0;
5601;3.21:21:00;0;0;0;0;0;0;0;0;0;0,49191572056456423;0;0;0;0;3,5871247395239654;2,8702072138554273;0,08555204730419508;0,9044854855065552;0;0;22,52695382892194;0;0;7,2324013494742525;119,71836483290109;6,038360182988681;0;0;0;7,800546998666124;0;0;0;0;0;0;0;0;0;0;0;0;0,7659375429212323;1,0615069979727523;0;0;0;0,01;1,2894506570044568;0,982384063772266;0;-9,78063885245902;2,70645983606557;0,7074417003539748;3,45764459016394;4,239424347396487;0;
5602;3.21:22:00;0;0;0;0;0;0;0;0;0;0,4919195807799742;0;0;0;0;3,5882105983519366;2,8705210689958336;0,08557304068500883;0,9046329276369787;0;0;22,5280890546912;0;0;7,235494317754026;119,7198264514399;6,039637696575577;0;0;0;7,800644704878992;0;0;0;0;0;0;0;0;0;0;0;0;0,7659793432326166;1,0615453049342902;0;0;0;0,01;1,2894509573252495;0,9831887866654377;0;-9,78063885245902;2,70645983606557;0,7074473367017207;3,45764459016394;4,2395302173712395;0;
5603;3.21:23:00;0;0;0;0;0;0;0;0;0;0,49192548079188636;0;0;0;0;3,5883903262515124;2,8709936157731293;0,08557724844303571;0,9046408106096027;0;0;22,53119109374282;0;0;7,238505945726671;119,73341135577387;6,039905030233147;0;0;0;7,800650067099832;0;0;0;0;0;0;0;0;0;0;0;0;0,7660052308155979;1,061550016107745;0;0;0;0,01;1,2894594755669384;0,9835265061102066;0;-9,78063885245902;2,70645983606557;0,7074627668056144;3,45764459016394;4,239582948264207;0;
5604;3.21:24:00;0;0;0;0;0;0;0;0;0;0,4919346085040498;0;0;0;0;3,5893598938923694;2,8766268364210577;0,08557874700162256;0,9046846923468311;0;0;22,53142244949432;0;0;7,240844877321992;119,75020726025961;6,040045362502402;0;0;0;7,800784133947914;0;0;0;0;0;0;0;0;0;0;0;0;0,7660432020239024;1,0616373411698286;0;0;0;0,01;1,2900087926573205;0,9836380005591168;0;-9,78063885245902;2,70645983606557;0,7074663306684946;3,45764459016394;4,240511182440208;0;
5605;3.21:25:00;0;0;0;0;0;0;0;0;0;0,4919726311730286;0;0;0;0;3,590206344768259;2,878891686457517;0,08558617751118858;0,9047408712456677;0;0;22,53253403626132;0;0;7,2539114466518795;119,76105042426785;6,040068004790341;0;0;0;7,801079689419191;0;0;0;0;0;0;0;0;0;0;0;0;0,7660534714403925;1,0617115026878379;0;0;0;0,01;1,2901687070556616;0,9838782374450141;0;-9,78063885245902;2,70645983606557;0,7074736626376579;3,45764459016394;4,24082327225632;0;
5606;3.21:26:00;0;0;0;0;0;0;0;0;0;0,49198731395705014;0;0;0;0;3,5905797846159464;2,8796157402738545;0,0855887281880328;0,9047931388559526;0;0;22,532719881047885;0;0;7,259081708592304;119,76882672903392;6,040852114383926;0;0;0;7,80143558445673;0;0;0;0;0;0;0;0;0;0;0;0;0,7660644594494492;1,0617360232473612;0;0;0;0,01;1,2904193008400122;0,9841078706612385;0;-9,78063885245902;2,70645983606557;0,7074789533280269;3,45764459016394;4,240850837394987;0;
5607;3.21:27:00;0;0;0;0;0;0;0;0;0;0,49201808340315323;0;0;0;0;3,5910341680874853;2,879827162988821;0,08559075751623477;0,9049242244137153;0;0;22,532887441557683;0;0;7,260156510398189;119,77125526293607;6,041189088407563;0;0;0;7,802373314090082;0;0;0;0;0;0;0;0;0;0;0;0;0,7661220046993176;1,061737560937991;0;0;0;0,01;1,2904596400937407;0,9843507985436429;0;-9,78063885245902;2,70645983606557;0,7075034144492803;3,45764459016394;4,241234096969343;0;
5608;3.21:28:00;0;0;0;0;0;0;0;0;0;0,4920455907707188;0;0;0;0;3,5928486473746615;2,87989833958187;0,0855910138838489;0,9049517680931473;0;0;22,532949442570448;0;0;7,260367183281462;119,77209494713264;6,041553150594023;0;0;0;7,8024706785120905;0;0;0;0;0;0;0;0;0;0;0;0;0,7662564080982998;1,0617558477944797;0;0;0;0,01;1,2905709855883132;0,9846892443463255;0;-9,78063885245902;2,70645983606557;0,7075044004132226;3,45764459016394;4,241302175160954;0;
5609;3.21:29:00;0;0;0;0;0;0;0;0;0;0,4921201728642682;0;0;0;0;3,5929473480007674;2,88183252578742;0,08559207957830677;0,904961703307453;0;0;22,53305673748522;0;0;7,2616949034003735;119,77435409794533;6,041567980698652;0;0;0;7,802525114965353;0;0;0;0;0;0;0;0;0;0;0;0;0,7662685985260851;1,0619497985128263;0;0;0;0,01;1,2906043199698218;0,9847219620973824;0;-9,78063885245902;2,70724770491803;0,7075256115400873;3,45764459016394;4,241423228265673;0;
5610;3.21:30:00;0;0;0;0;0;0;0;0;0;0,4921329404789612;0;0;0;0;3,5931179244990656;2,8845412512851776;0,08560132792410217;0,9049656646099377;0;0;22,535868240203033;0;0;7,2627215965561875;119,77445509669407;6,041878155199207;0;0;0;7,802571784296221;0;0;0;0;0;0;0;0;0;0;0;0;0,7664239041008399;1,0619780305250148;0;0;0;0,01;1,290611680645694;0,9848933296138105;0;-9,78063885245902;2,70724770491803;0,7075515614892095;3,45764459016394;4,241535732265745;0;
5611;3.21:31:00;0;0;0;0;0;0;0;0;0;0,49216103042291776;0;0;0;0;3,5931906166083754;2,88492924466144;0,08561152921225176;0,9049969176677046;0;0;22,536998599781498;0;0;7,265304623327062;119,78561180243389;6,0433320492633085;0;0;0;7,802729218950904;0;0;0;0;0;0;0;0;0;0;0;0;0,7664454523161146;1,0620477031480868;0;0;0;0,01;1,2906648157202978;0,9850091200807073;0;-9,78063885245902;2,70724770491803;0,7076207241908304;3,45764459016394;4,241605985816308;0;
5612;3.21:32:00;0;0;0;0;0;0;0;0;0;0,4922375133951379;0;0;0;0;3,593486092275409;2,885127820313096;0,0856128847837057;0,9050934683888028;0;0;22,54314133137483;0;0;7,270978682577948;119,79181417326308;6,043880945780032;0;0;0;7,802976976099293;0;0;0;0;0;0;0;0;0;0;0;0;0,7664999699202455;1,0620586683850284;0;0;0;0,01;1,290728732526977;0,9851275661544349;0;-9,78063885245902;2,70724770491803;0,7076768548690187;3,45764459016394;4,241715100827825;0;
5613;3.21:33:00;0;0;0;0;0;0;0;0;0;0,4922694231046295;0;0;0;0;3,593977109151979;2,8864948307841125;0,08562261211534218;0,9050953204699261;0;0;22,543940102850705;0;0;7,272401300013186;119,7968065244997;6,046882234544873;0;0;0;7,803088091468151;0;0;0;0;0;0;0;0;0;0;0;0;0,766772021918009;1,0621732359777583;0;0;0;0,01;1,2908066140434322;0,985155823607918;0;-9,78063885245902;2,70724770491803;0,7076934891996632;3,45764459016394;4,242910019850673;0;
5614;3.21:34:00;0;0;0;0;0;0;0;0;0;0,4922960785168215;0;0;0;0;3,5958331541237936;2,887193483806752;0,08563094834461019;0,9051281401014457;0;0;22,545381986525364;0;0;7,274901571756518;119,79915588040802;6,046899749040459;0;0;0;7,803908820019171;0;0;0;0;0;0;0;0;0;0;0;0;0,7669643035463196;1,0622241320427248;0;0;0;0,01;1,2908610341802358;0,9852235529529841;0;-9,78063885245902;2,70724770491803;0,7077015077701744;3,45764459016394;4,24293996935462;0;
5615;3.21:35:00;0;0;0;0;0;0;0;0;0;0,4922975423715383;0;0;0;0;3,5959832992393554;2,888501912848488;0,08564570354589154;0,9051517178300029;0;0;22,549767644963786;0;0;7,275792774081106;119,82278230293471;6,047338220466882;0;0;0;7,803951365219177;0;0;0;0;0;0;0;0;0;0;0;0;0,7669772730189894;1,0622394685481817;0;0;0;0,01;1,290871911012536;0,9852785690560814;0;-9,78063885245902;2,70724770491803;0,707746158611423;3,45764459016394;4,243052481750238;0;
5616;3.21:36:00;0;0;0;0;0;0;0;0;0;0,492386962143973;0;0;0;0;3,596231275636552;2,8894247256338472;0,08564747088025497;0,9052431739812464;0;0;22,550467596725138;0;0;7,280938908768032;119,83439197827701;6,047759553240564;0;0;0;7,80459086029552;0;0;0;0;0;0;0;0;0;0;0;0;0,7670020460516924;1,0622969125153559;0;0;0;0,01;1,2909113755048105;0,9853283594013872;0;-9,78063885245902;2,70724770491803;0,7077652423841571;3,45764459016394;4,243287535542476;0;
5617;3.21:37:00;0;0;0;0;0;0;0;0;0;0,49240909322897825;0;0;0;0;3,596932186001762;2,892018116076867;0,08565012671474677;0,9052612536114283;0;0;22,55200681569374;0;0;7,282771373643652;119,85264176385047;6,048747912161618;0;0;0;7,804686695524985;0;0;0;0;0;0;0;0;0;0;0;0;0,767106083275178;1,0623126681396564;0;0;0;0,01;1,290937208340105;0,9854069023140091;0;-9,78063885245902;2,70724770491803;0,7077670610415954;3,45764459016394;4,243611902138396;0;
5618;3.21:38:00;0;0;0;0;0;0;0;0;0;0,4924128582799804;0;0;0;0;3,59968623053377;2,8926156367991385;0,08565511354260126;0,905304002625461;0;0;22,557817425922412;0;0;7,283069458573503;119,86365428522657;6,048771450406345;0;0;0;7,804725617129121;0;0;0;0;0;0;0;0;0;0;0;0;0,7671496489294098;1,0623412175937026;0;0;0;0,01;1,2911239423127578;0,9854339014249663;0;-9,78063885245902;2,70724770491803;0,7078243804610996;3,45764459016394;4,2436694110977955;0;
5619;3.21:39:00;0;0;0;0;0;0;0;0;0;0,49247207894842443;0;0;0;0;3,600262940516084;2,8926994501014116;0,08566438458177457;0,9053220524490501;0;0;22,55798803569409;0;0;7,28922419644623;119,88389890577234;6,049341734444692;0;0;0;7,80520433070549;0;0;0;0;0;0;0;0;0;0;0;0;0,7671918522864662;1,0623674731489035;0;0;0;0,01;1,2911985607686465;0,9854773253357544;0;-9,78063885245902;2,70724770491803;0,7078335321013423;3,45764459016394;4,243896025177012;0;
5620;3.21:40:00;0;0;0;0;0;0;0;0;0;0,4925600354698499;0;0;0;0;3,600917437477068;2,89338671681607;0,08566750167552113;0,905330285697725;0;0;22,56170559381404;0;0;7,29102782166781;119,88724002994965;6,04966662166201;0;0;0;7,8052335457405055;0;0;0;0;0;0;0;0;0;0;0;0;0,7672355894226248;1,0624384052220948;0;0;0;0,01;1,291269775366205;0,9855154052705102;0;-9,78063885245902;2,70724770491803;0,7078627675039793;3,45764459016394;4,243922078635498;0;
5621;3.21:41:00;0;0;0;0;0;0;0;0;0;0,49260198282362044;0;0;0;0;3,601359754713477;2,894392233967287;0,08566906035052771;0,9053457102769975;0;0;22,565612894685692;0;0;7,2946929918103365;119,8920256927411;6,049983420730471;0;0;0;7,805338480130069;0;0;0;0;0;0;0;0;0;0;0;0;0,7672536378718172;1,0624386451188452;0;0;0;0,01;1,2913329784764531;0,9858105189797087;0;-9,78063885245902;2,70724770491803;0,7078829607627833;3,45764459016394;4,244123750578545;0;
5622;3.21:42:00;0;0;0;0;0;0;0;0;0;0,4926354188116097;0;0;0;0;3,6014344572822155;2,894715647646748;0,08567406379408352;0,9053759844936291;0;0;22,56573526369219;0;0;7,296131521691859;119,90636593675619;6,050373855004625;0;0;0;7,805876738976976;0;0;0;0;0;0;0;0;0;0;0;0;0,7672650043322926;1,0624386997575048;0;0;0;0,01;1,2913760936044065;0,986400116851708;0;-9,78063885245902;2,70724770491803;0,7078846975555602;3,45764459016394;4,2442835363661375;0;
5623;3.21:43:00;0;0;0;0;0;0;0;0;0;0,49271204044505407;0;0;0;0;3,6020356306024666;2,896070289317114;0,08567711829826066;0,905398424199566;0;0;22,569840617764953;0;0;7,30614961990775;119,91165923327375;6,051283047155871;0;0;0;7,805930027650938;0;0;0;0;0;0;0;0;0;0;0;0;0,7673605776491815;1,062646932814773;0;0;0;0,01;1,2914478872482928;0,9864834832334869;0;-9,78063885245902;2,70724770491803;0,7078857129377234;3,45764459016394;4,244557302626145;0;
5624;3.21:44:00;0;0;0;0;0;0;0;0;0;0,49275548166608635;0;0;0;0;3,602291219634774;2,8980412349589155;0,08568392409482334;0,9054095079512948;0;0;22,57006951918663;0;0;7,313580808257245;119,91988095310658;6,051611385558771;0;0;0;7,806105538230402;0;0;0;0;0;0;0;0;0;0;0;0;0,767499462950136;1,0626685746735252;0;0;0;0,01;1,2916039902209935;0,9867097769010179;0;-9,78063885245902;2,70724770491803;0,7078925744215232;3,45764459016394;4,244936794036872;0;
5625;3.21:45:00;0;0;0;0;0;0;0;0;0;0,49275609333598847;0;0;0;0;3,602551682089944;2,8980831295143754;0,08569034397704264;0,9054259592834383;0;0;22,571092577519032;0;0;7,31542866815416;119,93080860812817;6,051940664828491;0;0;0;7,806808337803062;0;0;0;0;0;0;0;0;0;0;0;0;0,76752298347876;1,0627128643440933;0;0;0;0,01;1,2916291230741948;0,9867328639309452;0;-9,78063885245902;2,70724770491803;0,7079663184234826;3,46319409836066;4,244947678978434;0;
5626;3.21:46:00;0;0;0;0;0;0;0;0;0;0,4927624817234318;0;0;0;0;3,6027346212120777;2,898124922389953;0,08569339469731953;0,905496078497426;0;0;22,571911371992755;0;0;7,323131433175936;119,93216962800135;6,0526059588223315;0;0;0;7,80794683986742;0;0;0;0;0;0;0;0;0;0;0;0;0,7675443736938873;1,0627173632104778;0;0;0;0,01;1,2916758113728561;0,9868005949902601;0;-9,78063885245902;2,70724770491803;0,7079699517558671;3,46319409836066;4,246053739207383;0;
5627;3.21:47:00;0;0;0;0;0;0;0;0;0;0,4928335221921694;0;0;0;0;3,607093196882505;2,8986969476823523;0,08569775115286507;0,905648776671193;0;0;22,573970973815026;0;0;7,323712468316887;119,93343674060766;6,052759536113039;0;0;0;7,808439400651076;0;0;0;0;0;0;0;0;0;0;0;0;0,7676124290556365;1,0627679734999655;0;0;0;0,01;1,2917403103591558;0,9868246872013613;0;-9,78063885245902;2,70724770491803;0,7079887886315258;3,46319409836066;4,2461920033062865;0;
5628;3.21:48:00;0;0;0;0;0;0;0;0;0;0,4929186303819627;0;0;0;0;3,607629004819864;2,898931276455564;0,08571154328109853;0,9058586109262103;0;0;22,57501679741561;0;0;7,323877907109762;119,94262983730427;6,05321938792151;0;0;0;7,808582611782857;0;0;0;0;0;0;0;0;0;0;0;0;0,7676824523259441;1,0627996562346609;0;0;0;0,01;1,2918489736272198;0,9869036813956824;0;-9,78063885245902;2,70724770491803;0,7080863608932612;3,46319409836066;4,246529480557554;0;
5629;3.21:49:00;0;0;0;0;0;0;0;0;0;0,4929259464884801;0;0;0;0;3,6076343709177907;2,901165893726071;0,0857161908857101;0,9058769779287071;0;0;22,575223261458607;0;0;7,324235936768986;119,98323555696678;6,053223408882675;0;0;0;7,809167761818121;0;0;0;0;0;0;0;0;0;0;0;0;0,7676935943796555;1,062804319554549;0;0;0;0,01;1,291942168900639;0,9869044322344476;0;-9,78063885245902;2,70724770491803;0,7081158528876855;3,46319409836066;4,246545770835176;0;
5630;3.21:50:00;0;0;0;0;0;0;0;0;0;0,49300343646502703;0;0;0;0;3,608225811196217;2,9011990604850726;0,08572198387923283;0,9059730276203555;0;0;22,57543641544803;0;0;7,326240188171926;120,0173238015378;6,053535347986848;0;0;0;7,8093322528380025;0;0;0;0;0;0;0;0;0;0;0;0;0,767724785573136;1,0629328678050265;0;0;0;0,01;1,29195630625039;0,9871976569328952;0;-9,78063885245902;2,70724770491803;0,7081748591211309;3,46319409836066;4,246603421700634;0;
5631;3.21:51:00;0;0;0;0;0;0;0;0;0;0,49304821422343303;0;0;0;0;3,6083454242577795;2,901439533577585;0,08573422246036846;0,9060083616190412;0;0;22,57583841625499;0;0;7,32730621793515;120,01984097712908;6,053768687781658;0;0;0;7,809532946777041;0;0;0;0;0;0;0;0;0;0;0;0;0,7677388270001871;1,0629332903458673;0;0;0;0,01;1,292008694530616;0,9877461349688775;0;-9,78063885245902;2,70724770491803;0,708191963278866;3,46319409836066;4,246656417487925;0;
5632;3.21:52:00;0;0;0;0;0;0;0;0;0;0,49310787282736723;0;0;0;0;3,6104110573222816;2,9022611827323015;0,08573549765982101;0,9060199456009563;0;0;22,577211063758543;0;0;7,330205174766632;120,02257787127157;6,053880608176652;0;0;0;7,810297011915555;0;0;0;0;0;0;0;0;0;0;0;0;0,7678162403407939;1,0629430454971924;0;0;0;0,01;1,2920115222060524;0,9877822841056285;0;-9,78063885245902;2,70724770491803;0,7081927245285561;3,46319409836066;4,246749968545836;0;
5633;3.21:53:00;0;0;0;0;0;0;0;0;0;0,49313934606514814;0;0;0;0;3,6116221457828224;2,902337536524662;0,0857381749881294;0,9060620099921853;0;0;22,580719340132934;0;0;7,330791317758126;120,02327539068109;6,053931673109896;0;0;0;7,81048164972357;0;0;0;0;0;0;0;0;0;0;0;0;0,7678738759933685;1,0630141068892345;0;0;0;0,01;1,2920354434754042;0,9878801293610923;0;-9,78063885245902;2,70724770491803;0,7082301628736408;3,46319409836066;4,246895768953226;0;
5634;3.21:54:00;0;0;0;0;0;0;0;0;0;0,4931482867606235;0;0;0;0;3,612328661932651;2,9024969205686912;0,08573933866920617;0,9060920802066997;0;0;22,582919428704127;0;0;7,3325252836097325;120,03184324175518;6,0540824522741765;0;0;0;7,810591936859076;0;0;0;0;0;0;0;0;0;0;0;0;0,7678761731614412;1,0630303533438066;0;0;0;0,01;1,292109920198398;0,9879029309552063;0;-9,78063885245902;2,70724770491803;0,7082819613084804;3,46319409836066;4,246914665431743;0;
5635;3.21:55:00;0;0;0;0;0;0;0;0;0;0,4932057750278177;0;0;0;0;3,61257959493549;2,902854054091835;0,08573982796808333;0,9061177114330831;0;0;22,5858509919839;0;0;7,332918940710892;120,03327237611042;6,054190599099966;0;0;0;7,81140819925981;0;0;0;0;0;0;0;0;0;0;0;0;0,7679146219846332;1,0630441561429977;0;0;0;0,01;1,292194344656918;0,9882137486947573;0;-9,78063885245902;2,70724770491803;0,7083194518940839;3,46319409836066;4,246935407148602;0;
5636;3.21:56:00;0;0;0;0;0;0;0;0;0;0,4932334895002575;0;0;0;0;3,613406887404259;2,9029798630872534;0,08574294657704397;0,9062454167401816;0;0;22,58622663209468;0;0;7,339166046061546;120,04363380605457;6,054210929414135;0;0;0;7,811474796174833;0;0;0;0;0;0;0;0;0;0;0;0;0,7680955592640516;1,0630638053392882;0;0;0;0,01;1,29221012022852;0,9883154878761782;0;-9,78063885245902;2,70724770491803;0,7083450930118077;3,46319409836066;4,247012120042186;0;
5637;3.21:57:00;0;0;0;0;0;0;0;0;0;0,49324523844208046;0;0;0;0;3,6136490342843084;2,9034247170787006;0,08574403965928308;0,9062588162052907;0;0;22,589354186932674;0;0;7,342336266513088;120,0464831850165;6,054823164336647;0;0;0;7,811514651675459;0;0;0;0;0;0;0;0;0;0;0;0;0,7681089613517468;1,0630890308753431;0;0;0;0,01;1,2923580334932805;0,9883477761549422;0;-9,78063885245902;2,70724770491803;0,7083560560557783;3,46319409836066;4,247088791584223;0;
5638;3.21:58:00;0;0;0;0;0;0;0;0;0;0,4933103386227091;0;0;0;0;3,614617809557921;2,90416673486289;0,08574829940332672;0,9062916849449533;0;0;22,5900179447328;0;0;7,3427662602826125;120,04863732365334;6,056084254530279;0;0;0;7,811605287231727;0;0;0;0;0;0;0;0;0;0;0;0;0,7681402174564563;1,063100858904569;0;0;0;0,01;1,2924979729592216;0,9883953128369896;0;-9,78063885245902;2,70724770491803;0,7084055807555905;3,46319409836066;4,247234817891679;0;
5639;3.21:59:00;0;0;0;0;0;0;0;0;0;0,49333228834544424;0;0;0;0;3,6158294237408435;2,9050359070655363;0,08575329244352876;0,9063149229180317;0;0;22,59620735753688;0;0;7,3479521571095825;120,05591253756712;6,056149701830317;0;0;0;7,811798681268629;0;0;0;0;0;0;0;0;0;0;0;0;0,7681468368965437;1,0632821707656626;0;0;0;0,01;1,2926101197973892;0,9884071069541615;0;-9,78063885245902;2,70724770491803;0,7084208768567477;3,46319409836066;4,247494956704917;0;
5640;3.22:00:00;0;0;0;0;0;0;0;0;0;0,4933547694758375;0;0;0;0;3,617375700863901;2,9060260724753237;0,0857554873973141;0,906319179818814;0;0;22,5962718890713;0;0;7,3481054478886785;120,0578252295011;6,056954754456073;0;0;0;7,812084601062056;0;0;0;0;0;0;0;0;0;0;0;0;0,7681782995225211;1,0633869134547818;0;0;0;0,01;1,2926843825612049;0,9885194426826314;0;-9,78063885245902;2,70724770491803;0,7084427842224793;3,46319409836066;4,24759863793515;0;
5641;3.22:01:00;0;0;0;0;0;0;0;0;0;0,4933991874620823;0;0;0;0;3,617902038025638;2,9060693180153683;0,08575836342801696;0,9063505869994578;0;0;22,598956343711333;0;0;7,349054623501154;120,06023242390602;6,0579355348028985;0;0;0;7,813127656750753;0;0;0;0;0;0;0;0;0;0;0;0;0,7681874423916134;1,0634292864458317;0;0;0;0,01;1,2926910096228892;0,9885546859479499;0;-9,78063885245902;2,70724770491803;0,7084439836532412;3,46319409836066;4,247833052805251;0;
5642;3.22:02:00;0;0;0;0;0;0;0;0;0;0,4934151856172142;0;0;0;0;3,618536012244958;2,9061497060390025;0,08576141713229084;0,906411813729577;0;0;22,605754167256745;0;0;7,3519404273573725;120,06386432557632;6,058320341643491;0;0;0;7,813412434782282;0;0;0;0;0;0;0;0;0;0;0;0;0,76818788176043;1,0634360997813155;0;0;0;0,01;1,292708203914582;0,9886009686424447;0;-9,78063885245902;2,70724770491803;0,708459695406327;3,46319409836066;4,2479403819938755;0;
