Reactive.Time;Time span;Bedroom Light (200W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Kitchen Light (60W) [var];Bathroom Light (200W) [var];Bathroom Mirror Light 30W (CFL) [var];Children Room Light Device (20W) [var];Bread Baking Machine Unold 6595 [var];Toaster Salco MT 400 [var];Single Stove Plate [var];Electric Kettle / Petra WK288 1.5L [var];Oven / AEG B 33512-5-M [var];Handmixer / Phillips Robust HR 1581 [var];PC / Acer Aspire T310 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Dehumidifier / Trotec TTK 50 S [var];Dryer / Miele T 8626 WP [var];Christopeit Treadmill TM 2 Pro [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];SAT Receiver / Kathrein UFS913 [var];Steam Iron / Phillips GC 4410 [var];TV / Phillips Goya 9770 VT [var];Washing Machine Samsung P1405J [var];Asviva High End Wellness Massage Seat [var];CD/DVD Player / Phillips HDR3810/31 [var];Home Cinema System / Samsung HT-D5550 [var];Digitalpiano / Kawai CN-23 [var];Hifi System / Sharp XL-HF300PH [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Nintendo Wii [var];Microsoft Xbox 360 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Kitchen radio / AEG KRC 4323 CD [var];Nespresso Coffee Machine, Single Cup [var];Moulinex electronic 833 [var];Dishwasher NEFF SD6P1F (2011) [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Liebherr CBNPes 3956 [var];Router O2 Box 6431 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Smartphone Samung S4 [var];Electric Razor / Phillips PT860/16 Razor PowerTouch Plus [var];
6437;4.11:17:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,498250579527029;3,3887721501319654;0,08931076173827888;0,9454999011111807;0;0;0;0;0;0;0;0;0;0;0;24,2555585245549;0,5387528227646603;0;27,324368121394844;0;0;0,30025824885057273;4,616853465872352;0;1,1120532311534361;0;0;0,7340818948190692;1,3209759047554903;0;0,4979662031724765;0;0;0;0;22,841861155350323;-9,7340731147541;0,7395046354627289;3,48130639344262;0,3207394633726922;0,07997754363721998;
6438;4.11:18:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,500964254353821;3,3919567280064413;0,08931567245740256;0,9455071718773308;0;0;0;0;0;0;0;0;0;0;0;24,257157986609947;0,5388306280271989;0;27,34012287534364;0;0;0,3002857578089647;4,62222095172871;0;1,1121806499798133;0;0;0,7341024928132571;1,3209765432800222;0;0,49803465402147473;0;0;0;0;22,845593561075134;-9,7340731147541;0,7395316910636348;3,48130639344262;0,32076165372769433;0,07997778868773875;
6439;4.11:19:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,501127392136234;3,392267660917804;0,08933325464271691;0,945635032237361;0;0;0;0;0;0;0;0;0;0;0;24,2576382320824;0,5388316966627499;0;27,34426994487924;0;0;0,30029031979776655;4,623899285720487;0;1,112226031353232;0;0;0,7341363843496376;1,3210261814225541;0;0,49805820239675097;0;0;0;0;22,846081822140786;-9,7340731147541;0,7395690406102308;3,48130639344262;0,3207902201698359;0,07998185780021544;
6440;4.11:20:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,503164689905216;3,3950518898353876;0,08933454087195103;0,9457473054840455;0;0;0;0;0;0;0;0;0;0;0;24,260464603681445;0,5393325922369263;0;27,346490399921116;0;0;0,3002944925136528;4,623962012840867;0;1,1122603326235647;0;0;0,7341537176293913;1,3211249746949016;0;0,49808182719240274;0;0;0;0;22,85069095240045;-9,7340731147541;0,7396591571239796;3,48130639344262;0,32080481878845735;0,07999209236455847;
6441;4.11:21:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,504992487005776;3,399595889191072;0,08933652383331771;0,9457694051246188;0;0;0;0;0;0;0;0;0;0;0;24,261849792866204;0,5394407337317122;0;27,348646295804365;0;0;0,30029465764688357;4,624720786635859;0;1,1122711360713622;0;0;0,7342580450740618;1,3212918799527982;0;0,4981821794989068;0;0;0;0;22,851120581238263;-9,7340731147541;0,7398393986329567;3,48130639344262;0,3208518585981745;0,07999922085264094;
6442;4.11:22:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,514623336141642;3,4007945819223684;0,08933957987074245;0,9457828604736356;0;0;0;0;0;0;0;0;0;0;0;24,2669337449799;0,5396385394811004;0;27,35166880659267;0;0;0,30030915992112645;4,624915507811701;0;1,112434902373189;0;0;0,7344895051756121;1,321441099550684;0;0,4981854987658703;0;0;0;0;22,852427889180422;-9,7340731147541;0,7399093959007628;3,48130639344262;0,3208888573365665;0,08000328656802877;
6443;4.11:23:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,515326480500659;3,40149585076749;0,08934145231415978;0,9458095068966149;0;0;0;0;0;0;0;0;0;0;0;24,26961291339079;0,5398219589465665;0;27,358172960355986;0;0;0,3003565198875039;4,626282610947649;0;1,1124804962974688;0;0;0,734517042325637;1,32154288412621;0;0,4982382781997454;0;0;0;0;22,85508062452429;-9,7340731147541;0,739977114059555;3,48130639344262;0,3209289798858143;0,08001073503727012;
6444;4.11:24:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,515860674249459;3,4019581708121707;0,08934242196490501;0,9458428374859914;0;0;0;0;0;0;0;0;0;0;0;24,274718324297876;0,5398809471626237;0;27,359657012550166;0;0;0,3003762911877059;4,627610814484586;0;1,112486451926885;0;0;0,7346387027781676;1,3219291325845108;0;0,4982539402215488;0;0;0;0;22,85658350566259;-9,7340731147541;0,7400054965164188;3,48130639344262;0,3209894822263317;0,0800111302869895;
6445;4.11:25:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,51858796437122;3,402228539494711;0,08934714427321008;0,9458925441457837;0;0;0;0;0;0;0;0;0;0;0;24,27564971845735;0,5399333704213092;0;27,36453896056668;0;0;0,3004286834814451;4,632992884426246;0;1,1125190730873566;0;0;0,7346442758193843;1,3220250672696265;0;0,4982587757837678;0;0;0;0;22,857744645723468;-9,7340731147541;0,7401112445290746;3,48130639344262;0,3210272044608991;0,0800113945398409;
6446;4.11:26:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,5190280355370005;3,4039943126689716;0,08936378485212955;0,945914155415294;0;0;0;0;0;0;0;0;0;0;0;24,276189258173332;0,540171434462742;0;27,36949976991419;0;0;0,3006128783293755;4,63779604026189;0;1,112766290628812;0;0;0,7346491908234443;1,3221509515629224;0;0,4983005222814416;0;0;0;0;22,85826649235318;-9,7340731147541;0,7402295453045122;3,48130639344262;0,32104052348068607;0,08001652762871754;
6447;4.11:27:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,519245498348263;3,408347673974947;0,0893762146221543;0,9461506990222374;0;0;0;0;0;0;0;0;0;0;0;24,27802970707563;0,5403685575842005;0;27,37662787125284;0;0;0,300728184275271;4,639379929274888;0;1,112905382937606;0;0;0,7348755284471897;1,3225105725964543;0;0,49830334411151045;0;0;0;0;22,865274207114393;-9,7340731147541;0,7402356646049817;3,48130639344262;0,32104405123137997;0,08002029143789341;
6448;4.11:28:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,522240633394982;3,4083854886109;0,08937872481710152;0,9462380922783837;0;0;0;0;0;0;0;0;0;0;0;24,280433622006814;0,540680912106463;0;27,38233267583582;0;0;0,3007802678021464;4,64104720057033;0;1,1129505376424866;0;0;0,7348803904762915;1,3225208377213906;0;0,49832149322632946;0;0;0;0;22,866037431136803;-9,7340731147541;0,7402902403473152;3,48130639344262;0,32109839402654017;0,08003251984400404;
6449;4.11:29:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,522834554591146;3,40877393974403;0,08938443864779007;0,9462573333382296;0;0;0;0;0;0;0;0;0;0;0;24,28420319474318;0,5408333313151139;0;27,384393283292454;0;0;0,3008339804062313;4,641173944987478;0;1,1129650072678012;0;0;0,735012259905875;1,3225877213766257;0;0,49833646105422685;0;0;0;0;22,871850927778507;-9,7340731147541;0,7403268295276358;3,48130639344262;0,3211006114061157;0,08004347722100047;
6450;4.11:30:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,523502592570487;3,4106218172947513;0,08938724604748252;0,9463572696121813;0;0;0;0;0;0;0;0;0;0;0;24,28507893287375;0,540852343474426;0;27,386268292850456;0;0;0,300862420386191;4,641750034189408;0;1,1132473065186237;0;0;0,7351198408250211;1,3226008176376125;0;0,4983510487060814;0;0;0;0;22,877266708606836;-9,7340731147541;0,7403841361682982;3,48130639344262;0,3211316982771486;0,08004408181092428;
6451;4.11:31:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,524450617414132;3,4109864398273975;0,08939302775278475;0,9464685788913025;0;0;0;0;0;0;0;0;0;0;0;24,285110179856325;0,5410528780091793;0;27,393318118340396;0;0;0,3008857526581375;4,645781312077417;0;1,1133276723649668;0;0;0,7351227775522098;1,3230208116019766;0;0,4984151591028539;0;0;0;0;22,895042015606716;-9,7340731147541;0,7404274504285001;3,48130639344262;0,3211366646211028;0,08004851840708063;
6452;4.11:32:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,526469358403291;3,413084738908628;0,08940271276676516;0,9465084746384533;0;0;0;0;0;0;0;0;0;0;0;24,28583891592124;0,5412208185942946;0;27,3975879954611;0;0;0,300950006260364;4,64689221896641;0;1,1135280739517315;0;0;0,7351796274607855;1,3231456642243897;0;0,4984353041750964;0;0;0;0;22,899058233147326;-9,7340731147541;0,7404780578051269;3,48130639344262;0,3211707958793591;0,08005299798284958;
6453;4.11:33:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,5268290252058225;3,419044954018656;0,0894040964519931;0,9467129711010043;0;0;0;0;0;0;0;0;0;0;0;24,287822988139816;0,5415053446782412;0;27,40412817341228;0;0;0,3009500478193069;4,647714360376785;0;1,1136202059334435;0;0;0,7352829194162454;1,3231824566913746;0;0,4984976221520699;0;0;0;0;22,89929659997213;-9,7340731147541;0,7405451331709741;3,48130639344262;0,32118153799481847;0,08005692675435074;
6454;4.11:34:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,527385687369342;3,4197590561831324;0,08940809221571874;0,9469581186520756;0;0;0;0;0;0;0;0;0;0;0;24,29031165333073;0,5415315543206181;0;27,406848482606915;0;0;0,30102141556173706;4,648148462175483;0;1,113649246784797;0;0;0,7353819840795027;1,3232153313221016;0;0,49851823199156;0;0;0;0;22,900844181655675;-9,7340731147541;0,7405459098001259;3,48130639344262;0,3211822716489991;0,08006256566036268;
6455;4.11:35:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,527479605895302;3,4208211939950846;0,08940810729731652;0,9469825643731781;0;0;0;0;0;0;0;0;0;0;0;24,29093367519514;0,5415386215593522;0;27,415516039977017;0;0;0,30104295520286195;4,648218823071975;0;1,113824929860316;0;0;0,7354124583011278;1,3233099904306496;0;0,4985441879903696;0;0;0;0;22,91282036798236;-9,7340731147541;0,7405519601368912;3,48130639344262;0,321182738103579;0,08006452195577562;
6456;4.11:36:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,527805899571779;3,4236184733005874;0,08940915421590824;0,9470321781812495;0;0;0;0;0;0;0;0;0;0;0;24,291028273334042;0,5416161093155227;0;27,426694470261715;0;0;0,30109673551931065;4,648504814595192;0;1,11390101694033;0;0;0,7354849248669343;1,3234191197033391;0;0,4985647666574358;0;0;0;0;22,91664292535027;-9,7340731147541;0,7405539220968237;3,48130639344262;0,3213033467526104;0,08006598600829898;
6457;4.11:37:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,530229491468109;3,427731276729979;0,08941507484505574;0,9470389577791233;0;0;0;0;0;0;0;0;0;0;0;24,291674984286452;0,541634045717225;0;27,431091772422132;0;0;0,30112720725298164;4,652549993227458;0;1,1140869580521913;0;0;0,7355346131011908;1,3234820265209764;0;0,49857390380302175;0;0;0;0;22,924125278013488;-9,7340731147541;0,7406304979575106;3,48130639344262;0,32131726639497005;0,08006651032449252;
6458;4.11:38:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,530322186458419;3,436534374861037;0,08942878803610319;0,9470761001890871;0;0;0;0;0;0;0;0;0;0;0;24,29320009208792;0,541747669622305;0;27,438951769407737;0;0;0,30115238549183354;4,657677187708128;0;1,114168056774388;0;0;0,7356650036240555;1,3234918531988649;0;0,49867047184726654;0;0;0;0;22,93057763209148;-9,7340731147541;0,7406495238382887;3,48130639344262;0,32131941870614156;0,08006832344483297;
6459;4.11:39:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,530718294849822;3,43667625304064;0,08942923917796425;0,9470771067013202;0;0;0;0;0;0;0;0;0;0;0;24,294536369727265;0,5419438304891814;0;27,449267110717873;0;0;0,3012700225258559;4,658187721220423;0;1,114212925952828;0;0;0,7356821034102311;1,3235027670550532;0;0,49875652008220306;0;0;0;0;22,932133687415494;-9,7340731147541;0,7406588366442746;3,48130639344262;0,3213219804398214;0,08006866286470894;
6460;4.11:40:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,536307719060956;3,436789118991976;0,08943117666480752;0,947189665002027;0;0;0;0;0;0;0;0;0;0;0;24,29525666994008;0,5419932488032635;0;27,453414298437004;0;0;0,30130242393996354;4,658816563477135;0;1,1142936539204744;0;0;0,73570160957733;1,3235110149636813;0;0,49875670224612734;0;0;0;0;22,942156283517473;-9,7340731147541;0,7406907972313806;3,48130639344262;0,32133627614747673;0,08007372303713425;
6461;4.11:41:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,53648681803464;3,4379863327429656;0,08943275353635756;0,9472222025710002;0;0;0;0;0;0;0;0;0;0;0;24,295328443030147;0,542125697597677;0;27,454171863722934;0;0;0,30131143455418236;4,6589492809067625;0;1,1144183346595757;0;0;0,7358591774280838;1,323595669142294;0;0,49877512239922933;0;0;0;0;22,942437988673717;-9,7340731147541;0,7407768655399585;3,48130639344262;0,32134924928489117;0,0800799248486004;
6462;4.11:42:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,538245675111686;3,4382774254512007;0,0894346092238368;0,9472819620711516;0;0;0;0;0;0;0;0;0;0;0;24,298340870996945;0,5424617629233827;0;27,46031590906876;0;0;0,30132030696835765;4,659466883790963;0;1,1145467708593249;0;0;0,7359020755059499;1,3236657937203167;0;0,49881432602760745;0;0;0;0;22,946316782917727;-9,7340731147541;0,7408323593515377;3,48130639344262;0,32135127941131525;0,08008397335664652;
6463;4.11:43:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,539550668081613;3,442138742113121;0,08943506007351598;0,9474896565715352;0;0;0;0;0;0;0;0;0;0;0;24,29929939743437;0,5428637430480346;0;27,470041511554573;0;0;0,30136167698317246;4,659564808961869;0;1,1145541086827835;0;0;0,7359143931376365;1,3236808121320016;0;0,49898383041316013;0;0;0;0;22,948331125249904;-9,7340731147541;0,7408975986991827;3,48130639344262;0,32135173748393875;0,0800871113939308;
6464;4.11:44:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,5405366981190785;3,4426129630528255;0,08946203363465674;0,9475321830325122;0;0;0;0;0;0;0;0;0;0;0;24,30631645211979;0,5430644200190069;0;27,475852912735114;0;0;0,3014012192111469;4,662037849196373;0;1,1145565207567836;0;0;0,7359626170211545;1,3238663735188465;0;0,49901872338156394;0;0;0;0;22,953531802138126;-9,7340731147541;0,7409482040748712;3,48130639344262;0,3213530173087648;0,08008757037210044;
6465;4.11:45:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,542015272146423;3,4437730002848133;0,08946423654093975;0,9475680214394123;0;0;0;0;0;0;0;0;0;0;0;24,311135652728975;0,5433846570905907;0;27,48709169824115;0;0;0,30144163123859585;4,662488967652576;0;1,1150753157292068;0;0;0,7360415937405687;1,324007879603357;0;0,4990272945165951;0;0;0;0;22,954837727366527;-9,7340731147541;0,7409676582926874;3,48130639344262;0,3213752009374235;0,08010935524450251;
6466;4.11:46:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,543134450482369;3,4441295526814746;0,08946732527216517;0,9475688392435578;0;0;0;0;0;0;0;0;0;0;0;24,312853976474297;0,5437949594396294;0;27,489590984081982;0;0;0,3014595585601048;4,66331263332886;0;1,1150840694174957;0;0;0,7361044717183453;1,324009045497856;0;0,4990814672973876;0;0;0;0;22,966845593877242;-9,7340731147541;0,7410101605239597;3,48130639344262;0,3214213941429067;0,08011002464650555;
6467;4.11:47:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,54471223182835;3,4484613303863085;0,08946805115804109;0,9476829843548332;0;0;0;0;0;0;0;0;0;0;0;24,318435889419703;0,5438732079537175;0;27,49013486144827;0;0;0,3014845440186211;4,6675798524576795;0;1,115091231356711;0;0;0,7361622747611634;1,324028341181272;0;0,49908572983283556;0;0;0;0;22,97287641705598;-9,7340731147541;0,7410329803716446;3,48130639344262;0,32150806943454247;0,08011145392774054;
6468;4.11:48:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,548692289038791;3,4519180809647287;0,08947056953391669;0,9477002259595889;0;0;0;0;0;0;0;0;0;0;0;24,318777214791016;0,5443649591177324;0;27,492072543581468;0;0;0,3015720823436144;4,668329751886265;0;1,11510474264071;0;0;0,7361912635436441;1,3240697832502313;0;0,49916537189084453;0;0;0;0;22,97536958608737;-9,7340731147541;0,7410387270018485;3,48130639344262;0,3215594470283873;0,08012386332502128;
6469;4.11:49:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,548726436688722;3,4527858612162854;0,08947861022264648;0,9478610039983583;0;0;0;0;0;0;0;0;0;0;0;24,323090058596637;0,5444412757616474;0;27,49530869131983;0;0;0,30170001927760526;4,668618883691916;0;1,1151354258711583;0;0;0,7362065373196403;1,3243206507699945;0;0,4991667628718397;0;0;0;0;22,9772834286162;-9,7340731147541;0,7411617235728053;3,48130639344262;0,3215929638892477;0,08014267217905303;
6470;4.11:50:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,548802985204003;3,4554434430021397;0,08948276432220346;0,9479001936097964;0;0;0;0;0;0;0;0;0;0;0;24,32528322253389;0,5445571552087595;0;27,496677618133095;0;0;0,3017101337539764;4,668747986604375;0;1,1152401606568711;0;0;0,7362147656872142;1,3243399627054597;0;0,4991815046368564;0;0;0;0;22,980252155986104;-9,7340731147541;0,7411676083727005;3,48346475409836;0,3216017975874123;0,0801456802113086;
6471;4.11:51:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,549060589502574;3,4669636220533793;0,0894960582987544;0,9479089705701237;0;0;0;0;0;0;0;0;0;0;0;24,32552260370937;0,5447362078315094;0;27,496915554714295;0;0;0,30175041889501125;4,67551709854229;0;1,1152405875261422;0;0;0,7362456980090306;1,3243864695186018;0;0,49919183613312007;0;0;0;0;22,98803182683784;-9,7340731147541;0,7411882095298035;3,48346475409836;0,32160577089259146;0,08015320614810528;
6472;4.11:52:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,550589994721931;3,4722085507455924;0,08949987412283691;0,9479558552802821;0;0;0;0;0;0;0;0;0;0;0;24,329626550480405;0,5447866592956258;0;27,49986265888472;0;0;0,30176785842251524;4,6768299012366095;0;1,1153306654508464;0;0;0,7363165612398046;1,3244095794652098;0;0,49922889733336007;0;0;0;0;22,99734537654125;-9,7340731147541;0,741188534662821;3,48346475409836;0,32162436787831467;0,08016032285086036;
6473;4.11:53:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,550940170996996;3,474466422517511;0,08951510608094923;0,9482390788368756;0;0;0;0;0;0;0;0;0;0;0;24,334770349669572;0,5455710427610039;0;27,511273695782883;0;0;0,3018183148281311;4,678182346692328;0;1,115452756013204;0;0;0,7363868257113134;1,324461507724078;0;0,49928297670647565;0;0;0;0;22,999039703177473;-9,7340731147541;0,7412309306825008;3,48346475409836;0,3216461715039161;0,08016128448199199;
6474;4.11:54:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,551433420000899;3,475532511051705;0,08951511074235452;0,9483040466985836;0;0;0;0;0;0;0;0;0;0;0;24,33589395503773;0,5456184065228812;0;27,524886515588225;0;0;0,30188634064661624;4,678866622451339;0;1,1154689380647294;0;0;0,7364061859935616;1,3244622212406922;0;0,4993193556690395;0;0;0;0;22,99980097858793;-9,7340731147541;0,7412343860822521;3,48346475409836;0,32168459870725374;0,08017690648339991;
6475;4.11:55:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,552070295675363;3,477209054029291;0,08951528072489057;0,9483539493419746;0;0;0;0;0;0;0;0;0;0;0;24,336936242527447;0,5462034812205856;0;27,530627256158226;0;0;0,3019091197181518;4,680649944686939;0;1,1155660638395273;0;0;0,736460199600406;1,3248480305248829;0;0,49938507862649045;0;0;0;0;23,000515499704957;-9,7340731147541;0,7412610929649164;3,48346475409836;0,32169534398429334;0,08018992200817812;
6476;4.11:56:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,552333666376167;3,478782838494134;0,08951545852410706;0,948506154041241;0;0;0;0;0;0;0;0;0;0;0;24,345034676043376;0,5464253459709474;0;27,53107254015203;0;0;0,30200153518418765;4,680939584009719;0;1,1156159981951719;0;0;0,7364661232126759;1,324883690730794;0;0,4994365303126085;0;0;0;0;23,007769640076862;-9,7340731147541;0,7412701233485355;3,48346475409836;0,32175090258979;0,0801970956572568;
6477;4.11:57:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,553446445874519;3,4817844146298342;0,08951962575897515;0,9485063280648722;0;0;0;0;0;0;0;0;0;0;0;24,35154617179338;0,5465278428919639;0;27,534953886711904;0;0;0,30219988320209273;4,684890805233039;0;1,1156354631009358;0;0;0,7365028232474737;1,3249010658166582;0;0,4994573557158599;0;0;0;0;23,008404714881948;-9,7340731147541;0,7412721525274109;3,48346475409836;0,32176597317387584;0,08019891492690394;
6478;4.11:58:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,555306853079994;3,483069324812827;0,08952180604590224;0,9485190135548707;0;0;0;0;0;0;0;0;0;0;0;24,351626893685598;0,5473894372548135;0;27,539827176504772;0;0;0,30230853447466416;4,686741792496643;0;1,1159050180682828;0;0;0,7365897927518077;1,3249943427115651;0;0,49958184068256273;0;0;0;0;23,009035021128398;-9,7340731147541;0,7414443856942434;3,48346475409836;0,3217697592244234;0,08020412492932025;
6479;4.11:59:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,558600126070758;3,4839148998679543;0,08952414661949282;0,9486698178594111;0;0;0;0;0;0;0;0;0;0;0;24,3553852480282;0,5475207461333464;0;27,544135640939512;0;0;0,30235786473618853;4,691593896277099;0;1,1159350809382762;0;0;0,7366382429301579;1,3251718111573692;0;0,4996030106290988;0;0;0;0;23,018478042753976;-9,7340731147541;0,741459665669468;3,48346475409836;0,32179032944859226;0,08021210417395899;
6480;4.12:00:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,560670252385141;3,489215196039099;0,08953017566196005;0,9488667848834069;0;0;0;0;0;0;0;0;0;0;0;24,35723821732369;0,54764016435659;0;27,545004615023846;0;0;0,3023686502180098;4,6917698782168245;0;1,1159716682071288;0;0;0,7366600544458227;1,3252586995172648;0;0,49960405112804795;0;0;0;0;23,023704856382484;-9,7340731147541;0,7415082271559319;3,48346475409836;0,321802492265536;0,08022505041508854;
6481;4.12:01:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,561637573841234;3,490321541666784;0,08953774244411328;0,9489056076958536;0;0;0;0;0;0;0;0;0;0;0;24,359304916072567;0,5480240756950021;0;27,545409383215112;0;0;0,30237339301852845;4,6922555696903565;0;1,1161187631422766;0;0;0,736686229673041;1,325296680663278;0;0,49964383785553;0;0;0;0;23,024297951363323;-9,7340731147541;0,7416060933038707;3,48346475409836;0,3218307449486541;0,08022678298394789;
6482;4.12:02:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,5618342115849915;3,4996087948722616;0,08955499170536736;0,948911814908909;0;0;0;0;0;0;0;0;0;0;0;24,359743323814087;0,5484940552772368;0;27,554911855271744;0;0;0,30241920838608405;4,69384670088869;0;1,1162998928860985;0;0;0,736715562866312;1,3253404212903201;0;0,4996499327658921;0;0;0;0;23,041309576941966;-9,7340731147541;0,7416608191016294;3,48346475409836;0,32184764716342845;0,0802365773282426;
6483;4.12:03:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,561925833759968;3,5009964032054413;0,08958723260678261;0,9490044425831886;0;0;0;0;0;0;0;0;0;0;0;24,362686426165475;0,5492783354174321;0;27,556203264456165;0;0;0,3024775764593687;4,693923407320914;0;1,1163522710920777;0;0;0,7367336357470924;1,3254469125483457;0;0,49970606109982774;0;0;0;0;23,044301339463672;-9,7340731147541;0,7416913294899926;3,48346475409836;0,32189789145187964;0,08023750701057103;
6484;4.12:04:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,561980058918204;3,503097390520137;0,0895960120268092;0,9490219495548015;0;0;0;0;0;0;0;0;0;0;0;24,36645515516904;0,5493873716011405;0;27,557199698203785;0;0;0,30258347098575894;4,6951874001631735;0;1,1163725517493632;0;0;0,7367409213332102;1,3257579858993058;0;0,49974623547752506;0;0;0;0;23,048994388086506;-9,7340731147541;0,7417219735230403;3,48346475409836;0,32189903774665823;0,08024523437399228;
6485;4.12:05:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,565863798534799;3,5055190692617026;0,08960201044343868;0,9490390238447767;0;0;0;0;0;0;0;0;0;0;0;24,36714887216759;0,5495085267126367;0;27,56274765069331;0;0;0,3025872566331546;4,698119242866834;0;1,1164185721109527;0;0;0,7367664366737953;1,3258315965878602;0;0,4997986739505955;0;0;0;0;23,050085918109197;-9,7340731147541;0,7417396308476139;3,48346475409836;0,3219012760198265;0,08024734508645652;
6486;4.12:06:00;0;6,573682103577268;19,721046310731804;0;0;0;0;0;0;0;0;0;7,568849531956609;3,505546848541295;0,08960876345260864;0,9490530132667744;0;0;0;0;0;0;0;0;0;0;0;24,36885917157715;0,5498074481580634;0;27,56705631715655;0;0;0,30260856887178744;4,6992054961069405;0;1,1164237651792182;0;0;0,7368026218043182;1,325949267136081;0;0,4998212872712705;0;0;0;0;23,055340685798633;-9,7340731147541;0,7417516038503226;3,48346475409836;0,3219026438224218;0,08025137210695664;
