Apparent.Time;Calender;Living Room Light (200W);Kitchen Light (300W);Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Bedroom Light (60W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left;Coffee Machine / Braun Impression KF 600;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Bosch TAT8SL1;Miele H 5241 B;Handmixer / Phillips Robust HR 1581;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv;Microwave / Panasonic NN-CD757W;Electronic hometrainer / Kettler Track Perfomance;Laptop Lenovo Thinkpad x220;Washing Machine Samsung P1405J;CD/DVD Player / Philips DVDR 725 H;Home Cinema System / Samsung HT-D5550;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Hifi System / Sharp XL-HF300PH;Electric Kettle / Phillips Essential HD 4685/90 Schwarz;Energy Saving Lamp / EL-REF 11 E27;Vacuum Cleaner FiF;Nintendo Wii;Coffee Machine / Braun KF 580E;Electric Kettle / Petra WK288 1.5L;Hair Dryer / Braun Satin Pro 2200 Ion Care;Heater / Honeywell BH-888E;Liebherr CBNPes 3956;Electric Razor Braun Cruzer 5;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router O2 Box 6431;Yamaha RX-V667;
0;00:00:00;0;0;0;0;0;0;0;0;1,4085558963080809;0;0;0;0;0;0;0;0;23,215868979053283;0;7,9;0;1,2298923183570325;2,169204325738678;0,5700000000000001;1,6113251784587006;2,8216206480311836;0;0;0;1,9298603543765793;0;0;0;0;73,06430285322539;2,96134704918033;2,2248511648226326;4,45724803278688;11,7582;10,929479677917687;
1;00:01:00;0;0;0;0;0;0;0;0;1,5749169002229084;0;0;0;0;0;0;0;0;29,236478930935295;0;7,9;0;1,040648627746246;1,967597270520191;0,5700000000000001;1,4154490942497198;3,350628687997833;0;0;0;2,107174857394648;0;0;0;0;70,36724562034246;2,95814655737705;2,026787091092688;4,43417;11,7641754098361;15,419306649522179;
2;00:02:00;0;0;0;0;0;0;0;0;1,432593194697851;0;0;0;0;0;0;0;0;24,683923682694118;0;7,9;0;1,026039157800748;1,740672714715927;0,5700000000000001;1,56672474893801;2,371151539824837;0;0;0;1,7415098401109346;0;0;0;0;74,60626634572134;2,95525868852459;2,0087893327061748;4,42039196721312;11,7571524590164;11,952292304203436;
3;00:03:00;0;0;0;0;0;0;0;0;1,5125192907761205;0;0;0;0;0;0;0;0;24,16653563177249;0;7,9;0;0,9797013047854851;1,8711125064868255;0,5700000000000001;1,1808255912419814;3,354556994988566;0;0;0;2,1104907562984003;0;0;0;0;67,06956244791466;2,95585196721312;1,8767517403229068;4,50347245901639;11,7007508196721;11,486119315604174;
4;00:04:00;0;0;0;0;0;0;0;0;1,1036788924645322;0;0;0;0;0;0;0;0;21,82817460891917;0;7,9;0;1,2667196823507787;2,018386110369212;0,5700000000000001;1,5970689659811206;3,0265733513227135;0;0;0;2,10456834945605;0;0;0;0;73,14346784330907;2,94352803278688;2,1069443452786443;4,4790737704918;11,7233868852459;11,945746926114385;
5;00:05:00;0;0;0;0;0;0;0;0;1,5611239466218112;0;0;0;0;0;0;0;0;24,60611657150167;0;7,9;0;1,2821954822252577;2,2693002976774377;0,5700000000000001;1,5554420173918977;2,988860675131231;0;0;0;2,0159300020792905;0;0;0;0;80,84069581650891;2,96341180327869;1,7161436029873496;4,41780180327869;11,7752016393443;13,855369204763566;
6;00:06:00;0;0;0;0;0;0;0;0;1,3544901796036044;0;0;0;0;0;0;0;0;24,743565258201578;0;7,9;0;1,1395697577035344;2,0717802349068704;0,5700000000000001;1,3671562169931974;2,6354864345231137;0;0;0;1,7053773544714466;0;0;0;0;65,5319941780024;2,96659803278688;2,5687770365486253;4,41780180327869;11,7964508196721;10,159797909849097;
7;00:07:00;0;0;0;0;0;0;0;0;1,5848725977488471;0;0;0;0;0;0;0;0;24,019138040805313;0;7,9;0;1,2501260222390043;1,9409711468086241;0,5700000000000001;1,4559982080094298;2,3605920968796417;0;0;0;2,373419390376894;0;0;0;0;72,80375092575811;2,96447967213115;2,295845204079213;4,37082754098361;11,8308196721311;11,380422255006044;
8;00:08:00;0;0;0;0;0;0;0;0;1,3602276613126192;0;0;0;0;0;0;0;0;25,43019339554096;0;7,9;0;1,0286413103518537;1,8029935829625805;0,5700000000000001;1,5275640692450818;2,8760531310540314;0;0;0;1,4643815616496523;0;0;0;0;80,7876789910351;2,96188868852459;1,8747107773808882;4,31627770491803;11,7572918032787;11,36410809867934;
9;00:09:00;0;0;0;0;0;0;0;0;1,1672746114517625;0;0;0;0;0;0;0;0;20,79536982443561;0;7,9;0;1,0528944925872887;1,9593246104006221;0,5700000000000001;1,4609838894439608;3,0162842114055373;0;0;0;2,540033258144706;0;0;0;0;87,87890087124237;2,95929770491803;1,9710039349693995;4,35843540983607;11,729062295082;12,464121683493497;
10;00:10:00;0;0;0;0;0;0;0;0;1,2180191061576708;0;0;0;0;0;0;0;0;27,312434064578067;0;7,9;0;1,0558968488369835;1,8868060439421843;0,5700000000000001;1,5069544895848603;2,7781469052436876;0;0;0;2,026073455845835;0;0;0;0;56,54906340868572;2,95287770491803;2,1216924499406185;4,37188639344262;11,7618852459016;13,875397029581134;
11;00:11:00;0;0;0;0;0;0;0;0;1,3496350419765921;0;0;0;0;0;0;0;0;18,916471220479124;0;7,9;0;1,000611503111726;2,702689744930221;0,5700000000000001;1,4605205122879044;3,3993348883287084;0;0;0;1,9790566643522927;0;0;0;0;82,17449237395881;2,96428426229508;2,173327285412781;4,41212508196721;11,8050967213115;10,90466330811876;
12;00:12:00;0;0;0;0;0;0;0;0;1,3673471305856773;0;0;0;0;0;0;0;0;26,36711798975097;0;7,9;0;1,3351687186057453;2,1630032563607995;0,5700000000000001;1,6122044417230077;3,0636388152537917;0;0;0;1,8750687594997717;0;0;0;0;76,08403900045431;2,96308606557377;1,9234742868256447;4,37147295081967;11,8298573770492;11,968856831694843;
13;00:13:00;0;0;0;0;0;0;0;0;1,3985950768867124;0;0;0;0;0;0;0;0;25,513544974215776;0;7,9;0;0,9495073253620965;2,0647897431957305;0,5700000000000001;1,4622335929072712;2,8354387007518613;0;0;0;1,7719250506576545;0;0;0;0;0;2,97453147540984;2,2556967559653494;4,39463967213115;11,8379360655738;12,414654301055016;
14;00:14:00;0;0;0;0;0;0;0;0;1,3193544268456412;0;0;0;0;0;0;0;0;30,968528854774103;0;7,9;0;1,023678466377702;2,070322204680929;0,5700000000000001;1,402013805864841;3,1145380730214884;0;0;0;1,952302347091837;0;0;0;0;0;2,96981016393443;2,3132266832350825;4,35882540983607;11,7397524590164;11,490861090530656;
15;00:15:00;0;0;0;0;0;0;0;0;1,38767245524995;0;0;0;0;0;0;0;0;24,061711531426916;0;7,9;0;1,0441711193053358;2,450372632382823;0,5700000000000001;1,3440194200016602;2,7876618767160855;0;0;0;2,1491314332197358;0;0;0;0;0;2,9806862295082;1,926530549700664;4,40255459016393;11,7623327868852;13,523133135839746;
16;00:16:00;0;0;0;0;0;0;0;0;1,5453805729739192;0;0;0;0;0;0;0;0;23,63703390211835;0;7,9;0;1,077367623296491;2,2585421230951956;0,5700000000000001;1,452251097502579;2,9635194705621615;0;0;0;1,9776821480838676;0;0;0;0;0;2,98870245901639;2,1449134075210012;4,40255459016393;11,7405770491803;14,739546460933882;
17;00:17:00;0;0;0;0;0;0;0;0;1,1644774054664384;0;0;0;0;0;0;0;0;26,438998263203214;0;7,9;0;1,141507308997577;2,559942262052963;0,5700000000000001;1,5438640917788258;2,8830245935014016;0;0;0;2,0786699705548926;0;0;0;0;0;2,98228836065574;2,3408722060627865;4,43050639344262;11,7429508196721;13,278956479685515;
18;00:18:00;0;0;0;0;0;0;0;0;1,4503179830644723;0;0;0;0;0;0;0;0;25,204441670974628;0;7,9;0;1,1963230564467933;2,1469211371399544;0,5700000000000001;1,518250022554551;3,0963430717597875;0;0;0;2,361996438230916;0;0;0;0;0;2,97306065573771;2,0921531227297763;4,38971540983607;11,7746327868852;12,27489653497455;
19;00:19:00;0;0;0;0;0;0;0;0;1,2415187814753639;0;0;0;0;0;0;0;0;26,441268286021952;0;7,9;0;1,230148403196839;2,491681097210117;0,5700000000000001;1,506487745310941;3,476193783208833;0;0;0;2,0522043904127694;0;0;0;0;0;2,96534098360656;1,7840410822857393;4,40847344262295;11,7586737704918;12,289552741827517;
20;00:20:00;0;0;0;0;0;0;0;0;1,2263821554402827;0;0;0;0;0;0;0;0;22,96455216786082;0;7,9;0;1,207024383193629;2,2906546990110135;0,5700000000000001;1,472656576735855;3,2417445251936394;0;0;0;2,255086551598375;0;0;0;0;0;2,95025147540984;2,1469562183361157;4,37352868852459;11,7166967213115;12,78385603172263;
21;00:21:00;0;0;0;0;0;0;0;0;1,6862693081343592;0;0;0;0;0;0;0;0;21,296327653126166;0;7,9;0;1,0419048478421449;2,1351407124768116;0,5700000000000001;1,2862932508036096;3,619961596626654;0;0;0;2,2612663027286226;0;0;0;0;0;2,94703655737705;2,2256433714284727;4,35368918032787;11,7302163934426;12,426326869131843;
22;00:22:00;0;0;0;0;0;0;0;0;1,1683132403209173;0;0;0;0;0;0;0;0;22,78500896182416;0;7,9;0;1,0119547344631692;2,0460020973033175;0,5700000000000001;1,4400815289689473;3,2787430019168933;0;0;0;2,0966536046663986;0;0;0;0;0;2,94230754098361;2,00784855842104;4,34068114754098;11,7154934426229;14,509677964008086;
23;00:23:00;0;0;0;0;0;0;0;0;1,535515577443135;0;0;0;0;0;0;0;0;23,268339645061303;0;7,9;0;1,1553780668695948;1,9697633600845685;0,5700000000000001;1,3622942402621916;2,9915325696532955;0;0;0;1,9690655060735787;0;0;0;0;0;2,93841131147541;2,246653424033686;4,36556934426229;11,7828081967213;15,145769953259267;
24;00:24:00;0;0;0;0;0;0;0;0;1,5080990224210762;0;0;0;0;0;0;0;0;21,459362706853135;0;7,9;0;1,1092731246127359;2,1916633415872693;0,5700000000000001;1,182184638110585;2,914883908026922;0;0;0;1,5833469656495793;0;0;0;0;0;2,92796442622951;1,9528247431291301;4,37188672131148;11,6880885245902;12,858262175182972;
25;00:25:00;0;0;0;0;0;0;0;0;1,5564051914921562;0;0;0;0;0;0;0;0;26,153032580639632;0;7,9;0;0,993583648981943;2,1097921341118826;0,5700000000000001;1,404305313662693;2,815782424876328;0;0;0;2,06867744283833;0;0;0;0;0;2,92629081967213;2,1580150012269796;4,34113459016393;11,6435426229508;13,9901583888512;
26;00:26:00;0;0;0;0;0;0;0;0;1,5382349038517025;0;0;0;0;0;0;0;0;25,08960301035557;0;7,9;0;1,2395339793595188;2,21335631486122;0,5700000000000001;1,290968616524033;2,5900512965212252;0;0;0;2,3042855487008578;0;0;0;0;0;2,93974327868853;2,1408141263936185;4,34113459016393;11,6961393442623;11,569000851861016;
27;00:27:00;0;0;0;0;0;0;0;0;1,7079336286260172;0;0;0;0;0;0;0;0;24,219365653031115;0;7,9;0;0,9512440832029512;2,1521686598469243;0,5700000000000001;1,2605423066610772;3,3509034263842423;0;0;0;1,9842100783338212;0;0;0;0;0;2,93430131147541;1,9764951234734538;4,32007819672131;11,7257426229508;13,46765194635103;
28;00:28:00;0;0;0;0;0;0;0;0;1,5114849906201784;0;0;0;0;0;0;0;0;25,200477986032986;0;7,9;0;1,0925501795112458;2,745316692893086;0,5700000000000001;1,4511397620067006;2,5369764971246833;0;0;0;2,2317072132264806;0;0;0;0;0;2,93436180327869;1,7203412465705579;4,35029868852459;11,7551836065574;12,394904989738029;
29;00:29:00;0;0;0;0;0;0;0;0;1,8311399760130345;0;0;0;0;0;0;0;0;25,853066174672218;0;7,9;0;1,1198924103046912;2,6257979163346454;0,5700000000000001;1,4501161423973343;3,2416060613717197;0;0;0;2,1692612084288916;0;0;0;0;0;2,93775229508197;1,956313790533867;4,41071721311475;11,7338163934426;12,949445101732199;
30;00:30:00;0;0;0;0;0;0;0;0;1,4638816478989998;0;0;0;0;0;0;0;0;27,015290921419925;0;7,9;0;1,0590848643379085;2,3599468222853277;0,5700000000000001;1,3614853814192431;3,4920963523180935;0;0;0;2,177780178222037;0;0;0;0;0;2,93897639344262;1,902166785884767;4,38958016393443;11,7338163934426;12,8337201761105;
31;00:31:00;0;0;0;0;0;0;0;0;1,3339169837082778;0;0;0;0;0;0;0;0;21,06168330218237;0;7,9;0;1,1357093629656696;2,73233789966044;0,5700000000000001;1,3623715753094605;2,7030985671748886;0;0;0;2,087530788819284;0;0;0;0;0;2,95255918032787;2,2478222631146463;4,47951262295082;11,7653278688525;14,085646043362244;
32;00:32:00;0;0;0;0;0;0;0;0;1,5013282702657378;0;0;0;0;0;0;0;0;25,256426543254076;0;7,9;0;1,3681531242157883;2,258302518855028;0,5700000000000001;1,3926347548134739;3,3649165202086193;0;0;0;2,040073574265604;0;0;0;0;0;2,95367852459016;2,123311004197518;4,4330962295082;11,7396278688525;12,564122944949192;
33;00:33:00;0;0;0;0;0;0;0;0;1,194236463592426;0;0;0;0;0;0;0;0;23,347878150679787;0;7,9;0;1,0488601235170303;2,2153291825082664;0,5700000000000001;1,4172279179518519;2,5704275951958118;0;0;0;2,3865143460851104;0;0;0;0;0;2,94750360655738;2,13685161087299;4,48737655737705;11,7479426229508;12,154250671773699;
34;00:34:00;0;0;0;0;0;0;0;0;1,4512067073853174;0;0;0;0;0;0;0;0;27,150031908290572;0;7,9;0;1,1904822507611124;2,104345716305201;0,5700000000000001;1,5623919364303192;3,9059181514451944;0;0;0;1,9051846353759996;0;0;0;0;0;2,95068327868852;2,407801832940354;4,47819606557377;11,7970737704918;12,640401136865062;
35;00:35:00;0;0;0;0;0;0;0;0;1,5499965413393337;0;0;0;0;0;0;0;0;29,658213829246353;0;7,9;0;1,184838250276766;1,962951635499547;0,5700000000000001;1,4368340982629721;3,456542642420806;0;0;0;1,839351894637892;0;0;0;0;0;2,95145442622951;2,0598248766831984;4,4390293442623;11,7702032786885;12,89735852422068;
36;00:36:00;0;0;0;0;0;0;0;0;1,5379960719951278;0;0;0;0;0;0;0;0;28,121140198436194;0;7,9;0;1,0479552552401916;2,3412562977787936;0,5700000000000001;1,6397985644747222;3,614361295972545;0;0;0;1,8260221690802478;0;0;0;0;0;2,94418721311475;2,1760870128705556;4,4390293442623;11,7537672131148;12,729017076368129;
37;00:37:00;0;0;0;0;0;0;0;0;1,554944943786329;0;0;0;0;0;0;0;0;28,480027031911384;0;7,9;0;1,1152851554698788;2,2020886407816636;0,5700000000000001;1,2598873719888721;2,972371328268831;0;0;0;1,9549574724456424;0;0;0;0;0;2,94324;1,8776721310212916;4,45390245901639;11,7958590163934;17,220720668999817;
38;00:38:00;0;0;0;0;0;0;0;0;1,4308475283029478;0;0;0;0;0;0;0;0;21,948298969652623;0;7,9;0;1,2489148450559648;2,031282846398724;0,5700000000000001;1,3512092146150834;2,7711362777915722;0;0;0;2,2172003477695243;0;0;0;0;0;2,95124868852459;2,048339034655677;4,40980475409836;11,7989065573771;14,020367156967673;
39;00:39:00;0;0;0;0;0;0;0;0;1,5217430069719373;0;0;0;0;0;0;0;0;25,065309260656193;0;7,9;0;0,9028694436161094;2,422452208194469;0,5700000000000001;1,3986856398376957;2,730990208510083;0;0;0;1,8746524639799815;0;0;0;0;0;2,95228475409836;2,3882506779824917;4,46460147540984;11,7989065573771;13,035513117509597;
40;00:40:00;0;0;0;0;0;0;0;0;1,4056630233946723;0;0;0;0;0;0;0;0;25,165814517398278;0;7,9;0;1,3297884939666789;2,334817848456137;0,5700000000000001;1,4821773958468143;2,9395898132863203;0;0;0;1,9160330188882495;0;0;0;0;0;2,95726803278689;1,7503510371792608;4,43915983606557;11,3268114754098;13,602815264253666;
41;00:41:00;0;0;0;0;0;0;0;0;1,5231558885910996;0;0;0;0;0;0;0;0;25,402973038361754;0;7,9;0;1,083981629642732;2,04044971726233;0,5700000000000001;1,4717720630529278;2,5161480559126668;0;0;0;2,2099243045783985;0;0;0;0;0;2,95204901639344;2,157911605918667;4,38680229508197;11,5550442622951;13,531654036936919;
42;00:42:00;0;0;0;0;0;0;0;0;1,5355978326330055;0;0;0;0;0;0;0;0;24,947766074170854;0;7,9;0;1,1584896289055289;2,229637129405789;0,5700000000000001;1,3297683096034347;2,8712708996307073;0;0;0;2,390483266151517;0;0;0;0;0;2,95007540983607;2,250958148359755;4,37572327868853;11,5871032786885;13,725588631517473;
43;00:43:00;0;0;0;0;0;0;0;0;1,2420941130570955;0;0;0;0;0;0;0;0;28,606011145782457;0;7,9;0;1,2461823969894494;2,060888455857943;0,5700000000000001;1,2996103950655478;3,1862721404530396;0;0;0;1,9296288910266706;0;0;0;0;0;2,94636508196721;1,9546321402313316;4,39779868852459;11,7578360655738;13,684138211886046;
44;00:44:00;0;0;0;0;0;0;0;0;1,4143171092816724;0;0;0;0;0;0;0;0;23,856885436748446;0;7,9;0;0,8879172802380484;1,7086016331058247;0,5700000000000001;1,4093987563511718;3,2135949714766383;0;0;0;1,750719319815608;0;0;0;0;0;2,95094131147541;1,8745742457722492;4,43438262295082;11,7370557377049;12,248110258768095;
45;00:45:00;0;0;0;0;0;0;0;0;1,4497275988569682;0;0;0;0;0;0;0;0;28,49058866338693;0;7,9;0;1,1994689224334458;2,298888764896137;0,5700000000000001;1,2016001506831961;3,4385107838824527;0;0;0;2,1545074062767995;0;0;0;0;0;2,9502237704918;2,179201703789486;4,43936786885246;11,6866655737705;13,027222511012642;
46;00:46:00;0;0;0;0;0;0;0;0;1,1222260366876688;0;0;0;0;0;0;0;0;28,80211662890777;0;7,9;0;1,2801881404602462;2,475789831177794;0,5700000000000001;1,3642006116142569;3,1910024719382024;0;0;0;2,2478441517810164;0;0;0;0;0;2,93963213114754;2,2070601723757126;4,43936786885246;11,6593540983607;13,261824322925575;
47;00:47:00;0;0;0;0;0;0;0;0;1,5381933257633018;0;0;0;0;0;0;0;0;23,074011907219834;0;7,9;0;1,002943568954935;2,3151217778184368;0,5700000000000001;1,6934364047448704;3,3851900434799727;0;0;0;2,0828070157703555;0;0;0;0;0;2,94570803278689;1,9939697849370401;4,4269268852459;11,6499098360656;11,181970410748708;
48;00:48:00;0;0;0;0;0;0;0;0;1,4524053607292031;0;0;0;0;0;0;0;0;25,18197119233959;0;7,9;0;1,0205897141050106;2,257630824689849;0,5700000000000001;1,5158981635656479;3,2310922021302853;0;0;0;1,8225892275376072;0;0;0;0;0;2,93879114754098;2,3983735786908147;4,44658590163934;11,6393;11,25008680292283;
49;00:49:00;0;0;0;0;0;0;0;0;1,3688919901081815;0;0;0;0;0;0;0;0;24,563248829147163;0;7,9;0;1,2091591535280124;2,2847087389940186;0,5700000000000001;1,3500099221593103;3,4186325086583924;0;0;0;1,7874673008734303;0;0;0;0;0;2,94164901639344;1,8379398507612226;4,49808721311475;11,6685704918033;11,958054489991177;
50;00:50:00;0;0;0;0;0;0;0;0;1,212678132087421;0;0;0;0;0;0;0;0;24,892797292152963;0;7,9;0;1,232400313654055;2,4982441704852705;0,5700000000000001;1,38262071712902;4,03088955605109;0;0;0;2,178943440655489;0;0;0;0;0;2,95598737704918;2,2095076619193295;4,44048344262295;11,6743672131148;10,937069353034486;
51;00:51:00;0;0;0;0;0;0;0;0;1,3281133322022833;0;0;0;0;0;0;0;0;19,922120724464357;0;7,9;0;1,1626136887534966;2,1665393664110986;0,5700000000000001;1,438893053482921;3,1387886201214323;0;0;0;1,94564133266571;0;0;0;0;0;2,95598737704918;2,0717675751888205;4,44048344262295;11,6981819672131;11,951791512975507;
52;00:52:00;0;0;0;0;0;0;0;0;1,1115248939811064;0;0;0;0;0;0;0;0;24,518967764985003;0;7,9;0;1,2652531566259546;2,249966434575424;0,5700000000000001;1,2663327808996887;3,0318038182094207;0;0;0;2,3808723123323454;0;0;0;0;0;3,03880172131148;2,058098838888898;4,42254163934426;11,6970098360656;12,372195981672581;
53;00:53:00;0;0;0;0;0;0;0;0;1,454576002282394;0;0;0;0;0;0;0;0;27,31254462072909;0;7,9;0;1,2015980840978597;2,3340049760433947;0,5700000000000001;1,6298559006461155;2,81671240730092;0;0;0;1,9827728289191122;0;0;0;0;0;2,95043704918033;1,984718567177366;4,3487468852459;11,6966557377049;9,673560504314352;
54;00:54:00;0;0;0;0;0;0;0;0;1,3403241066165432;0;0;0;0;0;0;0;0;23,875315710884465;0;7,9;0;1,1527386353980138;2,1675300579774923;0,5700000000000001;1,6787953899649368;3,427795455987789;0;0;0;2,393441030877233;0;0;0;0;0;2,96176524590164;2,382796035062692;4,38896524590164;11,6784704918033;12,199382741242339;
55;00:55:00;0;0;0;0;0;0;0;0;1,0784183258392404;0;0;0;0;0;0;0;0;27,020656853057844;0;7,9;0;1,2048653804185605;2,173337946002174;0,5700000000000001;1,3294213296213704;3,2627794284535843;0;0;0;1,815256780397443;0;0;0;0;0;2,95955901639344;2,352187603274919;4,4627837704918;11,7117639344262;12,199942059502407;
56;00:56:00;0;0;0;0;0;0;0;0;1,4869356183677438;0;0;0;0;0;0;0;0;21,856440712073724;0;7,9;0;1,2660799738778417;2,230684396293528;0,5700000000000001;1,228794934721836;2,7205441225173295;0;0;0;2,2567060406238317;0;0;0;0;0;2,96492459016393;1,9417609088364138;4,45666409836066;11,7211081967213;13,175900942041535;
57;00:57:00;0;0;0;0;0;0;0;0;1,4876345002432314;0;0;0;0;0;0;0;0;19,933985294308968;0;7,9;0;1,2104648948710581;2,5097578938421505;0,5700000000000001;1,5542174745470385;3,0265259698480445;0;0;0;2,268833679634545;0;0;0;0;0;2,96140196721311;2,383727312941148;4,44131327868852;11,7211081967213;13,683392128556711;
58;00:58:00;0;0;0;0;0;0;0;0;1,512701004025062;0;0;0;0;0;0;0;0;25,016600400981158;0;7,9;0;1,2444648257621653;2,1973054869836943;0,5700000000000001;1,4172639982483861;3,5193184687264027;0;0;0;2,3470153402010445;0;0;0;0;0;2,97159672131148;2,3055056359777795;4,45945754098361;11,7287508196721;13,926822474845231;
59;00:59:00;0;0;0;0;0;0;0;0;1,2426587323567817;0;0;0;0;0;0;0;0;23,17839866446263;0;7,9;0;0,9817790917847682;1,9430276747481727;0,5700000000000001;1,283439470564728;3,2683119610790645;0;0;0;1,7354036824189254;0;0;0;0;0;2,95918721311475;1,7832575645204998;4,3954731147541;11,7488852459016;10,218503914860605;
60;01:00:00;0;0;0;0;0;0;0;0;1,393537797183563;0;0;0;0;0;0;0;0;25,863225797562027;0;7,9;0;1,2188984582005788;2,208955995157501;0,5700000000000001;1,4642532180952097;3,1177529512511306;0;0;0;2,099937520337718;0;0;0;0;0;2,96115606557377;2,3526874265158875;4,35656327868852;11,7256819672131;11,317964953727442;
61;01:01:00;0;0;0;0;0;0;0;0;1,2703379924513072;0;0;0;0;0;0;0;0;21,603806290759206;0;7,9;0;0,8369051198271629;2,396080653726339;0,5700000000000001;1,3891965731015448;3,258550114357159;0;0;0;2,249610133371606;0;0;0;0;0;2,96211672131148;2,250630104214866;4,3498731147541;11,7582;13,438675220392568;
62;01:02:00;0;0;0;0;0;0;0;0;1,4395762818821203;0;0;0;0;0;0;0;0;26,928575494345925;0;7,9;0;1,1468431814626239;2,006235455417398;0,5700000000000001;1,3100932819196427;2,8892839290967465;0;0;0;1,7795795789049074;0;0;0;0;0;2,96393360655738;2,2988334179709926;4,32325639344262;11,7641754098361;11,699471708529803;
63;01:03:00;0;0;0;0;0;0;0;0;1,2806684314987977;0;0;0;0;0;0;0;0;21,42533778859876;0;7,9;0;1,1302273916749759;1,9436393874479712;0,5700000000000001;1,3026388984296589;2,8552515615357392;0;0;0;2,0141634017450945;0;0;0;0;0;2,96350885245902;2,4209134313926866;4,39327131147541;11,7571524590164;12,828161650149289;
64;01:04:00;0;0;0;0;0;0;0;0;1,5146764404967101;0;0;0;0;0;0;0;0;24,963201577992546;0;7,9;0;1,0055716698378565;2,211942686602737;0,5700000000000001;1,4743109555275224;2,93992157298425;0;0;0;2,0974633256154767;0;0;0;0;0;2,9592293442623;2,0982154909640043;4,45724803278688;11,7007508196721;12,53659585309313;
65;01:05:00;0;0;0;0;0;0;0;0;1,208555940667191;0;0;0;0;0;0;0;0;21,701275887974347;0;7,9;0;1,0334654278636415;2,584864199680702;0,5700000000000001;1,444053942648047;2,805291643149254;0;0;0;1,8766782471419503;0;0;0;0;0;2,95982344262295;2,2238455362361957;4,43417;11,7233868852459;13,016559694098524;
66;01:06:00;0;0;0;0;0;0;0;0;1,5954013562980325;0;0;0;0;0;0;0;0;23,45146672142749;0;7,9;0;1,2942924114070882;2,035082559686529;0,5700000000000001;1,1019690591015336;3,274863186366868;0;0;0;1,9845950686024274;0;0;0;0;0;2,96133196721311;1,8254772174043923;4,42039196721312;11,7752016393443;12,245886734038736;
67;01:07:00;0;0;0;0;0;0;0;0;1,3544261501586028;0;0;0;0;0;0;0;0;23,929904416377802;0;7,9;0;0,9588975777185869;2,334276798459172;0,5700000000000001;1,5914389981483323;3,1157180336150923;0;0;0;1,7851771605808668;0;0;0;0;0;2,95553639344262;2,00884392728264;4,50347245901639;11,7964508196721;13,278566267360995;
68;01:08:00;0;0;0;0;0;0;0;0;1,1245034348867002;0;0;0;0;0;0;0;0;21,996268475946618;0;7,9;0;1,0712176086081615;2,393531769326868;0,5700000000000001;1,3518465983823071;3,279590863076543;0;0;0;2,0207429363345257;0;0;0;0;0;2,96267557377049;1,8748520642054154;4,4790737704918;11,8308196721311;11,665298652029213;
69;01:09:00;0;0;0;0;0;0;0;0;1,3772688002258358;0;0;0;0;0;0;0;0;27,821891322131634;0;7,9;0;0,9851736471468346;2,372953730488754;0,5700000000000001;1,2830668916945365;2,986804139646368;0;0;0;2,079325961765567;0;0;0;0;0;2,96134704918033;1,8835710476291407;4,41780180327869;11,7572918032787;13,258837987556834;
70;01:10:00;0;0;0;0;0;0;0;0;1,4680933200901936;0;0;0;0;0;0;0;0;25,80778997316227;0;7,9;0;1,0388496536187035;2,2782969817117182;0,5700000000000001;1,4948612985883054;2,9970296221938337;0;0;0;2,055258804862211;0;0;0;0;0;2,95814655737705;2,174220689900354;4,37082754098361;11,729062295082;10,803532336311973;
71;01:11:00;0;0;0;0;0;0;0;0;1,3731977796579717;0;0;0;0;0;0;0;0;25,31997126293475;0;7,9;0;1,1873667915143244;2,242429624491051;0,5700000000000001;1,3597149785359914;2,633706006219633;0;0;0;2,2799703130492315;0;0;0;0;0;2,95525868852459;2,225023893772286;4,31627770491803;11,7618852459016;13,44555524509692;
72;01:12:00;0;0;0;0;0;0;0;0;1,3452415567004288;0;0;0;0;0;0;0;0;24,25260409574451;0;7,9;0;1,1392783737299879;2,409872863940211;0,5700000000000001;1,422847148676856;2,641599844901279;0;0;0;1,9112093901990899;0;0;0;0;0;2,95585196721312;2,1017933935780713;4,35843540983607;11,8050967213115;12,913215742255518;
73;01:13:00;0;0;0;0;0;0;0;0;1,246029856941991;0;0;0;0;0;0;0;0;24,140940378372214;0;7,9;0;1,0879509983415483;1,9121863112655784;0,5700000000000001;1,417610046585089;3,412632753657203;0;0;0;1,9398289204501462;0;0;0;0;0;2,94352803278688;2,0065662313687134;4,37188639344262;11,8298573770492;12,672549242669486;
74;01:14:00;0;0;0;0;0;0;0;0;1,346348807755327;0;0;0;0;0;0;0;0;27,68126581735454;0;7,9;0;1,012915094045682;2,3031870443930367;0,5700000000000001;1,3399151143059163;3,1601777064736423;0;0;0;2,127940533917538;0;0;0;0;0;2,95548901639344;1,8733832862417137;4,41212508196721;11,8379360655738;13,116396959923891;
