Apparent.Time;Time span;Living Room Light (200W) [VA];Kitchen Light (300W) [VA];Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Bedroom Light (60W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Bosch TAT8SL1 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN-CD757W [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Laptop Lenovo Thinkpad x220 [VA];Washing Machine Samsung P1405J [VA];CD/DVD Player / Philips DVDR 725 H [VA];Home Cinema System / Samsung HT-D5550 [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];Vacuum Cleaner FiF [VA];Nintendo Wii [VA];Coffee Machine / Braun KF 580E [VA];Electric Kettle / Petra WK288 1.5L [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];Heater / Honeywell BH-888E [VA];Liebherr CBNPes 3956 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router O2 Box 6431 [VA];Yamaha RX-V667 [VA];
5168;3.14:08:00;0;0;0;0;0;0;0;0;1,5467450670729257;0;0;0;0;0;0;0;0;26,717783080725017;0;78,352;0;1,2118663802689331;2,4010320887606276;0,5700000000000001;1,5365274460012166;3,3391172050858873;0;0;0;2,199950348278766;0;0;0;0;0;2,96140196721311;2,2248511648226326;4,43936786885246;11,7618852459016;13,343971664887501;
5169;3.14:09:00;0;0;0;0;0;0;0;0;1,5468895988315314;0;0;0;0;0;0;0;0;26,719972169185674;0;78,352;0;1,2118670508636256;2,401053859088836;0,5700000000000001;1,5366127187111798;3,339132355303635;0;0;0;2,199985403295338;0;0;0;0;0;2,96140196721311;2,2248626794638557;4,43936786885246;11,7618852459016;13,344958390862452;
5170;3.14:10:00;0;0;0;0;0;0;0;0;1,546930089080978;0;0;0;0;0;0;0;0;26,72084235916253;0;78,352;0;1,211889008325305;2,401230700599203;0,5700000000000001;1,536669601825835;3,33926016131624;0;0;0;2,2002273127084604;0;0;0;0;0;2,96140196721311;2,224924613662823;4,43936786885246;11,7618852459016;13,344980446280083;
5171;3.14:11:00;0;0;0;0;0;0;0;0;1,5469482968413764;0;0;0;0;0;0;0;0;26,723482111255834;0;78,352;0;1,2119041230047674;2,401265927861715;0,5700000000000001;1,5367017280200306;3,339394804831111;0;0;0;2,2002299151465965;0;0;0;0;0;2,96140196721311;2,225023893772286;4,43936786885246;11,7618852459016;13,345142242525958;
5172;3.14:12:00;0;0;0;0;0;0;0;0;1,5469739936559785;0;0;0;0;0;0;0;0;26,72377591389523;0;78,352;0;1,2120101046414602;2,401360689430876;0,5700000000000001;1,5368614612992113;3,339409676177462;0;0;0;2,200846873522188;0;0;0;0;0;2,96176524590164;2,225092048549759;4,43936786885246;11,7618852459016;13,346602576060262;
5173;3.14:13:00;0;0;0;0;0;0;0;0;1,5469878117209623;0;0;0;0;0;0;0;0;26,724779537006288;0;78,352;0;1,2120743188130003;2,4014429365966743;0,5700000000000001;1,5368645623891923;3,3395372321657137;0;0;0;2,200872739776143;0;0;0;0;0;2,96176524590164;2,2251222221871756;4,43936786885246;11,7618852459016;13,346856627145826;
5174;3.14:14:00;0;0;0;0;0;0;0;0;1,5470472609993329;0;0;0;0;0;0;0;0;26,728125047857922;0;78,352;0;1,212108776974637;2,4014650298885507;0,5700000000000001;1,536941572708022;3,3399271030315254;0;0;0;2,2009814880737038;0;0;0;0;0;2,96176524590164;2,22530661597805;4,43936786885246;11,7618852459016;13,347161581762663;
5175;3.14:15:00;0;0;0;0;0;0;0;0;1,5470477151865234;0;0;0;0;0;0;0;0;26,730089037032116;0;78,352;0;1,212210264082355;2,401582040829387;0,5700000000000001;1,5369781519247039;3,3403081385368543;0;0;0;2,201037142185074;0;0;0;0;0;2,96176524590164;2,2253340741652976;4,43936786885246;11,7618852459016;13,347587581378187;
5176;3.14:16:00;0;0;0;0;0;0;0;0;1,5471695305153474;0;0;0;0;0;0;0;0;26,730280867417928;0;78,352;0;1,2122856542333094;2,4016981948980423;0,5700000000000001;1,537051526248773;3,340413822755227;0;0;0;2,201039232651604;0;0;0;0;0;2,96176524590164;2,2253728315129155;4,43936786885246;11,7618852459016;13,348122428102164;
5177;3.14:17:00;0;0;0;0;0;0;0;0;1,5471749483635713;0;0;0;0;0;0;0;0;26,733155310896134;0;78,352;0;1,2122909292538278;2,401744414030615;0,5700000000000001;1,5371268042945163;3,3406500027307;0;0;0;2,2011605206816207;0;0;0;0;0;2,96176524590164;2,2254734812319628;4,43936786885246;11,7618852459016;13,349365776332716;
5178;3.14:18:00;0;0;0;0;0;0;0;0;1,5471847187590717;0;0;0;0;0;0;0;0;26,73814545796752;0;78,352;0;1,2123719268394775;2,4019341528576685;0,5700000000000001;1,5371429038179638;3,34065425658298;0;0;0;2,2012069200208804;0;0;0;0;0;2,96176524590164;2,2254756862193634;4,43936786885246;11,7618852459016;13,350638490488814;
5179;3.14:19:00;0;0;0;0;0;0;0;0;1,547190072114128;0;0;0;0;0;0;0;0;26,738197536723618;0;78,352;0;1,2123971151333888;2,4021444990633336;0,5700000000000001;1,5372015727622343;3,3408287180778546;0;0;0;2,2016453336463573;0;0;0;0;0;2,96176524590164;2,225517491674005;4,43936786885246;11,7618852459016;13,350885611915864;
5180;3.14:20:00;0;0;0;0;0;0;0;0;1,5472821269265096;0;0;0;0;0;0;0;0;26,73949973343753;0;78,352;0;1,212412886969822;2,4023302433227496;0,5700000000000001;1,5372198564971518;3,3408569503685936;0;0;0;2,201833970231186;0;0;0;0;0;2,96176524590164;2,225574827926475;4,43936786885246;11,7618852459016;13,351125842038892;
5181;3.14:21:00;0;0;0;0;0;0;0;0;1,5473583866635048;0;0;0;0;0;0;0;0;26,742380381364345;0;78,352;0;1,2125275041517654;2,4023353710580237;0,5700000000000001;1,5372508944118466;3,3409680584827637;0;0;0;2,2019170400597927;0;0;0;0;0;2,96176524590164;2,2256193651367204;4,43936786885246;11,7618852459016;13,351196411935081;
5182;3.14:22:00;0;0;0;0;0;0;0;0;1,5474509067749116;0;0;0;0;0;0;0;0;26,742855294622185;0;78,352;0;1,2125440927686382;2,4024298451768784;0,5700000000000001;1,5373882549506084;3,3411209428771587;0;0;0;2,2019424832359693;0;0;0;0;0;2,96176524590164;2,2256433714284727;4,43936786885246;11,7618852459016;13,351329613344998;
5183;3.14:23:00;0;0;0;0;0;0;0;0;1,5477652583892876;0;0;0;0;0;0;0;0;26,743515220911295;0;78,352;0;1,2125682575868053;2,4024770948724274;0,5700000000000001;1,537560241885327;3,341222277988914;0;0;0;2,202034722134792;0;0;0;0;0;2,96176524590164;2,2260619353768374;4,43936786885246;11,7618852459016;13,352139973629974;
5184;3.14:24:00;0;0;0;0;0;0;0;0;1,5478295981460586;0;0;0;0;0;0;0;0;26,744813421692847;0;78,352;0;1,2125743362774333;2,402480262993332;0,5700000000000001;1,5375901194193953;3,341498019913042;0;0;0;2,202208426176502;0;0;0;0;0;2,96176524590164;2,2260741101282715;4,43936786885246;11,7618852459016;13,352557641485708;
5185;3.14:25:00;0;0;0;0;0;0;0;0;1,5478702393877417;0;0;0;0;0;0;0;0;26,74616115881511;0;78,352;0;1,2127729441851713;2,40292881605138;0,5700000000000001;1,5379737266742532;3,3418232643454497;0;0;0;2,202233535385562;0;0;0;0;0;2,96176524590164;2,2262864217846965;4,43936786885246;11,7618852459016;13,352757346996492;
5186;3.14:26:00;0;0;0;0;0;0;0;0;1,5479789504099908;0;0;0;0;0;0;0;0;26,746316055551215;0;78,352;0;1,2127876931322048;2,403341558917123;0,5700000000000001;1,538006485942076;3,341894198010386;0;0;0;2,2022585778502015;0;0;0;0;0;2,96176524590164;2,2264915109639634;4,43936786885246;11,7618852459016;13,352846688847322;
5187;3.14:27:00;0;0;0;0;0;0;0;0;1,5480414469476835;0;0;0;0;0;0;0;0;26,747378348568173;0;78,352;0;1,2127942888832506;2,403447352985395;0,5700000000000001;1,5380242793108445;3,3418952712650976;0;0;0;2,202265075402221;0;0;0;0;0;2,96176524590164;2,226620943710973;4,43936786885246;11,7618852459016;13,352879059151558;
5188;3.14:28:00;0;0;0;0;0;0;0;0;1,548044588006097;0;0;0;0;0;0;0;0;26,749016856858518;0;78,352;0;1,212827719887512;2,4034947340871153;0,5700000000000001;1,5381547271302558;3,3419211143704746;0;0;0;2,2023459085098205;0;0;0;0;0;2,96176524590164;2,2266292443815052;4,43936786885246;11,7618852459016;13,35296872534053;
5189;3.14:29:00;0;0;0;0;0;0;0;0;1,5482321762496167;0;0;0;0;0;0;0;0;26,750638419449313;0;78,352;0;1,2128379721685822;2,403534884475568;0,5700000000000001;1,538171018983273;3,3419900121477926;0;0;0;2,2023794075038894;0;0;0;0;0;2,96176524590164;2,226722629390932;4,43936786885246;11,7618852459016;13,353152943209883;
5190;3.14:30:00;0;0;0;0;0;0;0;0;1,5483741521551178;0;0;0;0;0;0;0;0;26,75083415423698;0;78,352;0;1,2128430526082197;2,4036904521059133;0,5700000000000001;1,5382093501685061;3,342043849586498;0;0;0;2,2023973130438055;0;0;0;0;0;2,96176524590164;2,2267896367565077;4,43936786885246;11,7618852459016;13,35457363288655;
5191;3.14:31:00;0;0;0;0;0;0;0;0;1,5487434503210364;0;0;0;0;0;0;0;0;26,751261010712124;0;78,352;0;1,212884796391254;2,40384285956797;0,5700000000000001;1,5382328636082863;3,3421392301435437;0;0;0;2,2024024358387226;0;0;0;0;0;2,96176524590164;2,2268768302860176;4,43936786885246;11,7618852459016;13,356434287770506;
5192;3.14:32:00;0;0;0;0;0;0;0;0;1,5488475481972164;0;0;0;0;0;0;0;0;26,752603402965292;0;78,352;0;1,212936305057471;2,404053275332501;0,5700000000000001;1,5388796424290634;3,342247547475648;0;0;0;2,2024027356563374;0;0;0;0;0;2,96176524590164;2,2269924367795455;4,43936786885246;11,7618852459016;13,356884875241187;
5193;3.14:33:00;0;0;0;0;0;0;0;0;1,5488553562687006;0;0;0;0;0;0;0;0;26,75280821091513;0;78,352;0;1,2129470056016265;2,40419404125205;0,5700000000000001;1,5390251001807727;3,342364671323945;0;0;0;2,2025267833932154;0;0;0;0;0;2,96176524590164;2,2270262101357043;4,43936786885246;11,7618852459016;13,356907660244666;
5194;3.14:34:00;0;0;0;0;0;0;0;0;1,5489240228986172;0;0;0;0;0;0;0;0;26,752875759454763;0;78,352;0;1,212958670792751;2,40426924896739;0,5700000000000001;1,5390349026233099;3,3425286732453743;0;0;0;2,2025998518361316;0;0;0;0;0;2,96176524590164;2,227337924940353;4,43936786885246;11,7618852459016;13,357979050557152;
5195;3.14:35:00;0;0;0;0;0;0;0;0;1,548933217314444;0;0;0;0;0;0;0;0;26,754513462955256;0;78,352;0;1,2130308478348393;2,4042803168899436;0,5700000000000001;1,5390537854472388;3,342566633424913;0;0;0;2,2026238687795994;0;0;0;0;0;2,96176524590164;2,2273840530346907;4,43936786885246;11,7618852459016;13,358909379997575;
5196;3.14:36:00;0;0;0;0;0;0;0;0;1,5490753549178944;0;0;0;0;0;0;0;0;26,755549837041965;0;78,352;0;1,2130836538709397;2,4046961934122555;0,5700000000000001;1,5390789629941017;3,34257277858207;0;0;0;2,202675671255268;0;0;0;0;0;2,96176524590164;2,2274128831150617;4,43936786885246;11,7618852459016;13,359153033891637;
5197;3.14:37:00;0;0;0;0;0;0;0;0;1,5491828522558746;0;0;0;0;0;0;0;0;26,755740807009722;0;78,352;0;1,2130887378072697;2,4048867949676507;0,5700000000000001;1,5392419239131674;3,3430017720147376;0;0;0;2,2027627748381495;0;0;0;0;0;2,96176524590164;2,2274990536932915;4,43936786885246;11,7618852459016;13,359229420857783;
5198;3.14:38:00;0;0;0;0;0;0;0;0;1,5492168697325714;0;0;0;0;0;0;0;0;26,755904956863482;0;78,352;0;1,2131100010947653;2,4050301040367073;0,5700000000000001;1,5392541742121506;3,3431995517604602;0;0;0;2,202967000238473;0;0;0;0;0;2,96176524590164;2,2276393778303114;4,43936786885246;11,7618852459016;13,359293579119358;
5199;3.14:39:00;0;0;0;0;0;0;0;0;1,5492332228661745;0;0;0;0;0;0;0;0;26,75861428602119;0;78,352;0;1,2131568219939746;2,4052274795216118;0,5700000000000001;1,539299206789869;3,3432244014393726;0;0;0;2,203006126255619;0;0;0;0;0;2,96176524590164;2,2277466385346063;4,43936786885246;11,7618852459016;13,359643428827203;
5200;3.14:40:00;0;0;0;0;0;0;0;0;1,5492427073596284;0;0;0;0;0;0;0;0;26,759471253740262;0;78,352;0;1,2131722443379378;2,405551249811995;0,5700000000000001;1,5393236382332252;3,3432514961207547;0;0;0;2,2030840909981744;0;0;0;0;0;2,96176524590164;2,2279492291758354;4,43936786885246;11,7618852459016;13,359851929899525;
5201;3.14:41:00;0;0;0;0;0;0;0;0;1,5493205069501774;0;0;0;0;0;0;0;0;26,7598662765766;0;78,352;0;1,213204634505233;2,4055777159124294;0,5700000000000001;1,5393284231347113;3,343420130377819;0;0;0;2,203117538248507;0;0;0;0;0;2,96176524590164;2,2280254462880484;4,43936786885246;11,7618852459016;13,36054967518708;
5202;3.14:42:00;0;0;0;0;0;0;0;0;1,5494918276221146;0;0;0;0;0;0;0;0;26,766149410159635;0;78,352;0;1,2132355199581528;2,405806420108817;0,5700000000000001;1,5393399078904646;3,343732738509068;0;0;0;2,203192529673671;0;0;0;0;0;2,96176524590164;2,2281839185587247;4,43936786885246;11,7618852459016;13,361348933094545;
5203;3.14:43:00;0;0;0;0;0;0;0;0;1,5495185978620856;0;0;0;0;0;0;0;0;26,76837439795167;0;78,352;0;1,213308673742965;2,4060562956986304;0,5700000000000001;1,539450965506849;3,3437556800038504;0;0;0;2,2032147261257777;0;0;0;0;0;2,96176524590164;2,2283462394922116;4,43936786885246;11,7618852459016;13,362896337356158;
5204;3.14:44:00;0;0;0;0;0;0;0;0;1,5495198376641173;0;0;0;0;0;0;0;0;26,770132417441033;0;78,352;0;1,2133855430301979;2,4060640888416596;0,5700000000000001;1,5394928798940857;3,3437866402412157;0;0;0;2,203330977288875;0;0;0;0;0;2,96176524590164;2,2283487241569735;4,43936786885246;11,7618852459016;13,363518574119238;
5205;3.14:45:00;0;0;0;0;0;0;0;0;1,5495368080873828;0;0;0;0;0;0;0;0;26,771007493404433;0;78,352;0;1,2133904996884355;2,406366047203278;0,5700000000000001;1,5396187731641016;3,3438394385070778;0;0;0;2,203426365913643;0;0;0;0;0;2,96176524590164;2,2283624819768555;4,43936786885246;11,7618852459016;13,3639120162564;
5206;3.14:46:00;0;0;0;0;0;0;0;0;1,5495490354898995;0;0;0;0;0;0;0;0;26,77178345231722;0;78,4215;0;1,2134070547111522;2,4064933426112067;0,5700000000000001;1,539774878406277;3,343951986179186;0;0;0;2,203598042390817;0;0;0;0;0;2,96176524590164;2,22849273345148;4,43936786885246;11,7618852459016;13,36510224244434;
5207;3.14:47:00;0;0;0;0;0;0;0;0;1,5498499685491498;0;0;0;0;0;0;0;0;26,77260571425182;0;78,4215;0;1,2136232503939401;2,4066230482365127;0,5700000000000001;1,5398634761217906;3,3439857898497882;0;0;0;2,2036229287007862;0;0;0;0;0;2,96176524590164;2,228500065133531;4,43936786885246;11,7618852459016;13,365359465069295;
5208;3.14:48:00;0;0;0;0;0;0;0;0;1,5498613631371991;0;0;0;0;0;0;0;0;26,7735588172386;0;78,4215;0;1,2136246661761991;2,4066550810045495;0,5700000000000001;1,5398728197107596;3,3440183354585575;0;0;0;2,2036796638604508;0;0;0;0;0;2,96176524590164;2,2285808083414795;4,43936786885246;11,7618852459016;13,366371163012522;
5209;3.14:49:00;0;0;0;0;0;0;0;0;1,5499904055269573;0;0;0;0;0;0;0;0;26,776098204129823;0;78,4215;0;1,2136370486273802;2,4068600990282496;0,5700000000000001;1,5399296695921394;3,3441034579095437;0;0;0;2,203733229513266;0;0;0;0;0;2,96176524590164;2,2286988227212388;4,43936786885246;11,7618852459016;13,366396738428461;
5210;3.14:50:00;0;0;0;0;0;0;0;0;1,5499965413393337;0;0;0;0;0;0;0;0;26,776116449600103;0;78,4215;0;1,2137152106931886;2,407023635343221;0,5700000000000001;1,5399832669969329;3,3441652922191336;0;0;0;2,2037543538882143;0;0;0;0;0;2,96176524590164;2,2288095921341444;4,43936786885246;11,7618852459016;13,36650974337369;
5211;3.14:51:00;0;0;0;0;0;0;0;0;1,5500509315842657;0;0;0;0;0;0;0;0;26,7765620234193;0;78,4215;0;1,2137320529423572;2,407163260678159;0,5700000000000001;1,5400126590490582;3,3441687301908325;0;0;0;2,2038661330843525;0;0;0;0;0;2,96176524590164;2,228829593772308;4,43936786885246;11,7618852459016;13,367657454323542;
5212;3.14:52:00;0;0;0;0;0;0;0;0;1,550051187756632;0;0;0;0;0;0;0;0;26,776952860329615;0;78,4215;0;1,2137501272861557;2,4071726602600645;0,5700000000000001;1,5400177106416504;3,344237708461976;0;0;0;2,203867899167455;0;0;0;0;0;2,96176524590164;2,2288485307687993;4,43936786885246;11,7618852459016;13,36945087059806;
5213;3.14:53:00;0;0;0;0;0;0;0;0;1,550188092898587;0;0;0;0;0;0;0;0;26,7777405056439;0;78,4215;0;1,213827917387158;2,407307702577503;0,5700000000000001;1,540020381720592;3,3442729576696393;0;0;0;2,203899749696073;0;0;0;0;0;2,96176524590164;2,229058435056214;4,43936786885246;11,7618852459016;13,369956426929866;
5214;3.14:54:00;0;0;0;0;0;0;0;0;1,5502898134482306;0;0;0;0;0;0;0;0;26,77900757499792;0;78,4215;0;1,2138320396303037;2,4074981500508117;0,5700000000000001;1,5400251503839737;3,3444672670040037;0;0;0;2,2042133603423837;0;0;0;0;0;2,96176524590164;2,2290590832157093;4,44048344262295;11,7618852459016;13,370113808072661;
5215;3.14:55:00;0;0;0;0;0;0;0;0;1,55037375140168;0;0;0;0;0;0;0;0;26,78197725917144;0;78,4215;0;1,213876109153548;2,4075251673230134;0,5700000000000001;1,540065897129124;3,3445944742638756;0;0;0;2,2042428871334496;0;0;0;0;0;2,96176524590164;2,2291294146153864;4,44048344262295;11,7618852459016;13,370171576539429;
5216;3.14:56:00;0;0;0;0;0;0;0;0;1,5503758379147625;0;0;0;0;0;0;0;0;26,782991914575693;0;78,4215;0;1,2139041336926422;2,4076866179245937;0,5700000000000001;1,5401330663116768;3,345112903136251;0;0;0;2,2043095432460356;0;0;0;0;0;2,96176524590164;2,2291378430271322;4,44048344262295;11,7618852459016;13,371984069973799;
5217;3.14:57:00;0;0;0;0;0;0;0;0;1,5504006066978968;0;0;0;0;0;0;0;0;26,784504526118287;0;78,4215;0;1,2139579758450645;2,4077301303154015;0,5700000000000001;1,5404150697498808;3,34514243637947;0;0;0;2,2043677849811614;0;0;0;0;0;2,96176524590164;2,229376096771422;4,44048344262295;11,7618852459016;13,373510244760098;
5218;3.14:58:00;0;0;0;0;0;0;0;0;1,5504454921233877;0;0;0;0;0;0;0;0;26,78703032930437;0;78,4215;0;1,2139942054181707;2,40793079045531;0,5700000000000001;1,5405134325167722;3,3454075582212908;0;0;0;2,20438623680002;0;0;0;0;0;2,96176524590164;2,2294967230659766;4,44048344262295;11,7618852459016;13,373850701434897;
5219;3.14:59:00;0;0;0;0;0;0;0;0;1,5505651505677711;0;0;0;0;0;0;0;0;26,78776443804227;0;78,4215;0;1,2140345859892268;2,407969805068924;0,5700000000000001;1,5405571861764449;3,34575512667707;0;0;0;2,204401596955215;0;0;0;0;0;2,96176524590164;2,2295120740329097;4,44048344262295;11,7618852459016;13,374234564286937;
5220;3.15:00:00;0;0;0;0;0;0;0;0;1,550616609764537;0;0;0;0;0;0;0;0;26,792446048557558;0;78,4215;0;1,2141572151874311;2,4080811375964153;0,5700000000000001;1,5405814808531941;3,345791426081771;0;0;0;2,2045033292177694;0;0;0;0;0;2,96176524590164;2,229615090126159;4,44048344262295;11,7618852459016;13,374269268118494;
5221;3.15:01:00;0;0;0;0;0;0;0;0;1,550717001331035;0;0;0;0;0;0;0;0;26,792958737523787;0;78,4215;0;1,214189326201296;2,4086441088402286;0,5700000000000001;1,5406121637306385;3,3458221158627928;0;0;0;2,204524671292669;0;0;0;0;0;2,96176524590164;2,229665406990384;4,44048344262295;11,7618852459016;13,374425960504896;
5222;3.15:02:00;0;0;0;0;0;0;0;0;1,5508775583834848;0;0;0;0;0;0;0;0;26,793057081727866;0;78,4215;0;1,2142007568115443;2,4087082904587263;0,5700000000000001;1,5407055483409087;3,3458570550208906;0;0;0;2,2046319307590565;0;0;0;0;0;2,96176524590164;2,2296674573860398;4,44048344262295;11,7618852459016;13,374536908198538;
5223;3.15:03:00;0;0;0;0;0;0;0;0;1,5509008472197465;0;0;0;0;0;0;0;0;26,79375386403553;0;78,4215;0;1,2142062424007736;2,40877797145739;0,5700000000000001;1,5409342175731113;3,345999250262564;0;0;0;2,204667296452068;0;0;0;0;0;2,96176524590164;2,2298106120433316;4,44048344262295;11,7618852459016;13,374830132547595;
5224;3.15:04:00;0;0;0;0;0;0;0;0;1,550911058225211;0;0;0;0;0;0;0;0;26,79515945390708;0;78,4215;0;1,214213574903004;2,4091282941844074;0,5700000000000001;1,5410228365349474;3,34603030256025;0;0;0;2,204701321490044;0;0;0;0;0;2,96176524590164;2,229856389797974;4,44048344262295;11,7618852459016;13,37488466576277;
5225;3.15:05:00;0;0;0;0;0;0;0;0;1,5510596409169894;0;0;0;0;0;0;0;0;26,796036921414995;0;78,4215;0;1,2142430539301532;2,4092908550675527;0,5700000000000001;1,5410892456306347;3,346135055646318;0;0;0;2,20470439471351;0;0;0;0;0;2,96176524590164;2,229895034179716;4,44048344262295;11,7618852459016;13,375292733843748;
5226;3.15:06:00;0;0;0;0;0;0;0;0;1,5511176119677939;0;0;0;0;0;0;0;0;26,796197266552042;0;78,4215;0;1,2142791540508115;2,409870145780761;0,5700000000000001;1,541216246556155;3,3464244858244743;0;0;0;2,205088450354223;0;0;0;0;0;2,96176524590164;2,2299122117330614;4,44048344262295;11,7618852459016;13,377541688348682;
5227;3.15:07:00;0;0;0;0;0;0;0;0;1,5511317270781166;0;0;0;0;0;0;0;0;26,796917308404815;0;78,4215;0;1,2143951091821434;2,409872863940211;0,5700000000000001;1,5413166322363134;3,346445204822911;0;0;0;2,2051528549072903;0;0;0;0;0;2,96176524590164;2,229971803877447;4,44048344262295;11,7618852459016;13,378258583322786;
5228;3.15:08:00;0;0;0;0;0;0;0;0;1,551186258079371;0;0;0;0;0;0;0;0;26,79702367897681;0;78,4215;0;1,2144231368490859;2,409902943027804;0,5700000000000001;1,5413899348255664;3,34651332697572;0;0;0;2,2051994790182867;0;0;0;0;0;2,96176524590164;2,2301328728929186;4,44048344262295;11,7618852459016;13,378902153506955;
5229;3.15:09:00;0;0;0;0;0;0;0;0;1,5512021359397112;0;0;0;0;0;0;0;0;26,800538071008127;0;78,4215;0;1,2144277499212202;2,4099765410616545;0,5700000000000001;1,5413961791911632;3,3468324756350842;0;0;0;2,2052157211022916;0;0;0;0;0;2,96176524590164;2,230180552965493;4,44048344262295;11,7618852459016;13,379522813101932;
5230;3.15:10:00;0;0;0;0;0;0;0;0;1,551383023174787;0;0;0;0;0;0;0;0;26,801136421810536;0;78,4215;0;1,2144417835533188;2,4100021014072617;0,5700000000000001;1,541439101646103;3,346920168444887;0;0;0;2,205318001725581;0;0;0;0;0;2,96176524590164;2,2302528106999584;4,44048344262295;11,7618852459016;13,380261790810708;
5231;3.15:11:00;0;0;0;0;0;0;0;0;1,5513955483640116;0;0;0;0;0;0;0;0;26,80123949760338;0;78,4215;0;1,2145518921828053;2,4101257721537883;0,5700000000000001;1,541608126877036;3,34701412222208;0;0;0;2,2053206108775045;0;0;0;0;0;2,96176524590164;2,2302586572908063;4,44048344262295;11,7618852459016;13,380828215845808;
5232;3.15:12:00;0;0;0;0;0;0;0;0;1,5514441526693188;0;0;0;0;0;0;0;0;26,802026607209342;0;78,4215;0;1,2146512061814898;2,4103319252728688;0,5700000000000001;1,5417132318479123;3,347052805334615;0;0;0;2,205510029027319;0;0;0;0;0;2,96176524590164;2,230291837348465;4,44048344262295;11,7618852459016;13,381513590829332;
5233;3.15:13:00;0;0;0;0;0;0;0;0;1,5515242450861115;0;0;0;0;0;0;0;0;26,8022451303455;0;78,4215;0;1,2146685065038443;2,4107729906539106;0,5700000000000001;1,5417720859691333;3,347074258398514;0;0;0;2,205524124185133;0;0;0;0;0;2,96176524590164;2,2304214626398324;4,44048344262295;11,7618852459016;13,381944347584747;
5234;3.15:14:00;0;0;0;0;0;0;0;0;1,5518418851484177;0;0;0;0;0;0;0;0;26,80482470801174;0;78,4215;0;1,2146850752564753;2,4108185365595953;0,5700000000000001;1,5417950090054677;3,3473910206823403;0;0;0;2,2055447516227016;0;0;0;0;0;2,96176524590164;2,230543067514227;4,44048344262295;11,7618852459016;13,38245988431507;
5235;3.15:15:00;0;0;0;0;0;0;0;0;1,551904411152323;0;0;0;0;0;0;0;0;26,805065351670084;0;78,4215;0;1,2147219635898578;2,411102827096868;0,5700000000000001;1,5421407023422444;3,347579415901342;0;0;0;2,2055688120413244;0;0;0;0;0;2,96176524590164;2,2305613278586236;4,44048344262295;11,7618852459016;13,382625052700686;
5236;3.15:16:00;0;0;0;0;0;0;0;0;1,5519129644343908;0;0;0;0;0;0;0;0;26,805696415580986;0;78,4215;0;1,2147831059154441;2,411453908607447;0,5700000000000001;1,5421692360664085;3,3476414410758255;0;0;0;2,205696921732847;0;0;0;0;0;2,96176524590164;2,2305817341257566;4,44048344262295;11,7618852459016;13,383089199274808;
5237;3.15:17:00;0;0;0;0;0;0;0;0;1,551930915268682;0;0;0;0;0;0;0;0;26,810291167488145;0;78,4215;0;1,2148909316237322;2,411558756903462;0,5700000000000001;1,5422166035696343;3,3479108958350707;0;0;0;2,2057115211114926;0;0;0;0;0;2,96176524590164;2,2307393597863436;4,44048344262295;11,7618852459016;13,38321584203509;
5238;3.15:18:00;0;0;0;0;0;0;0;0;1,5520903304418374;0;0;0;0;0;0;0;0;26,810643825367677;0;78,4215;0;1,2149483448884928;2,411608400077128;0,5700000000000001;1,5422219290332717;3,3480464708221427;0;0;0;2,2058550211814825;0;0;0;0;0;2,96176524590164;2,230812244634799;4,44048344262295;11,7618852459016;13,385116228682813;
5239;3.15:19:00;0;0;0;0;0;0;0;0;1,5521598140926;0;0;0;0;0;0;0;0;26,81145141948576;0;78,4215;0;1,215017465878161;2,411787451508977;0,5700000000000001;1,5423279080851149;3,348112754673389;0;0;0;2,20585794974402;0;0;0;0;0;2,96176524590164;2,2309386022896813;4,44048344262295;11,7618852459016;13,385215077733468;
5240;3.15:20:00;0;0;0;0;0;0;0;0;1,5523334359776477;0;0;0;0;0;0;0;0;26,811880144269367;0;78,4215;0;1,2151882007866242;2,4119192843114683;0,5700000000000001;1,5423656737087346;3,348120646233253;0;0;0;2,2059924079454185;0;0;0;0;0;2,96176524590164;2,231008894909067;4,44048344262295;11,7618852459016;13,385344443320275;
